,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
85,0.349,0.071,0.085,0.148,0.173,0.059,0.12,0.06,0.053,0.084,0.075,0.24,0.783,0.543,0.315,0.622,0.385,0.17,0.422,0.23,0.111,0.23,0.873,0.506,0.403,0.688,0.667,0.483,0.339,0.37,0.576,0.577,0.59,0.428,0.391,0.406,0.646,0.562,0.562
86,0.317,0.056,0.059,0.129,0.152,0.062,0.089,0.057,0.07,0.067,0.064,0.26,0.775,0.521,0.292,0.632,0.424,0.169,0.406,0.229,0.124,0.274,0.824,0.481,0.416,0.651,0.523,0.541,0.283,0.434,0.66,0.578,0.586,0.373,0.346,0.362,0.463,0.419,0.422
87,0.305,0.06,0.063,0.137,0.153,0.066,0.094,0.051,0.057,0.066,0.06,0.285,0.78,0.496,0.285,0.626,0.408,0.149,0.375,0.212,0.111,0.229,0.792,0.471,0.397,0.678,0.609,0.524,0.339,0.366,0.657,0.617,0.626,0.426,0.383,0.399,0.526,0.474,0.477
88,0.377,0.061,0.062,0.158,0.17,0.077,0.154,0.056,0.067,0.068,0.068,0.181,0.753,0.573,0.349,0.658,0.437,0.166,0.42,0.225,0.113,0.246,0.871,0.449,0.395,0.681,0.544,0.502,0.693,0.374,0.647,0.596,0.604,0.386,0.332,0.345,0.538,0.489,0.49
89,0.343,0.081,0.081,0.152,0.167,0.065,0.114,0.066,0.062,0.065,0.067,0.204,0.752,0.547,0.319,0.66,0.458,0.17,0.447,0.229,0.114,0.246,0.829,0.448,0.38,0.776,0.614,0.498,0.361,0.373,0.559,0.551,0.564,0.423,0.37,0.386,0.636,0.554,0.556
90,0.323,0.064,0.072,0.15,0.168,0.064,0.115,0.061,0.053,0.065,0.072,0.23,0.771,0.543,0.335,0.637,0.428,0.164,0.417,0.209,0.117,0.207,0.852,0.516,0.393,0.695,0.596,0.56,0.39,0.325,0.55,0.538,0.55,0.418,0.361,0.378,0.567,0.498,0.501
91,0.3,0.041,0.057,0.132,0.161,0.078,0.1,0.052,0.055,0.06,0.056,0.29,0.779,0.489,0.293,0.627,0.369,0.122,0.309,0.203,0.105,0.233,0.78,0.523,0.395,0.582,0.69,0.517,0.406,0.372,0.611,0.585,0.592,0.343,0.335,0.348,0.607,0.539,0.541
92,0.346,0.062,0.067,0.147,0.157,0.053,0.112,0.063,0.07,0.07,0.06,0.22,0.764,0.545,0.311,0.645,0.432,0.178,0.433,0.234,0.126,0.255,0.845,0.461,0.411,0.674,0.538,0.538,0.402,0.395,0.658,0.619,0.629,0.409,0.36,0.375,0.646,0.558,0.56
93,0.351,0.052,0.061,0.141,0.157,0.084,0.136,0.063,0.063,0.069,0.066,0.201,0.749,0.551,0.338,0.662,0.413,0.156,0.388,0.216,0.126,0.232,0.832,0.489,0.402,0.654,0.554,0.583,0.524,0.35,0.646,0.583,0.591,0.371,0.332,0.346,0.492,0.446,0.45
94,0.367,0.063,0.073,0.151,0.165,0.071,0.136,0.07,0.059,0.073,0.066,0.162,0.734,0.573,0.343,0.679,0.43,0.171,0.429,0.232,0.115,0.235,0.844,0.481,0.399,0.69,0.576,0.496,0.444,0.346,0.601,0.59,0.605,0.413,0.365,0.38,0.59,0.527,0.526
95,0.353,0.075,0.079,0.158,0.171,0.07,0.123,0.07,0.053,0.068,0.072,0.202,0.757,0.557,0.327,0.653,0.468,0.18,0.455,0.231,0.124,0.229,0.853,0.436,0.396,0.733,0.583,0.537,0.384,0.351,0.57,0.561,0.575,0.43,0.362,0.378,0.667,0.593,0.595
96,0.366,0.062,0.064,0.143,0.165,0.053,0.13,0.057,0.075,0.068,0.056,0.19,0.753,0.564,0.328,0.658,0.442,0.179,0.44,0.236,0.136,0.286,0.857,0.448,0.407,0.682,0.516,0.576,0.599,0.435,0.651,0.604,0.615,0.349,0.319,0.334,0.534,0.491,0.491
97,0.346,0.08,0.081,0.139,0.155,0.056,0.115,0.064,0.057,0.081,0.076,0.25,0.787,0.54,0.309,0.617,0.413,0.178,0.45,0.231,0.12,0.241,0.875,0.472,0.396,0.753,0.601,0.519,0.3,0.391,0.578,0.554,0.57,0.439,0.377,0.394,0.505,0.468,0.468
98,0.317,0.053,0.063,0.121,0.144,0.048,0.1,0.049,0.075,0.059,0.042,0.303,0.796,0.494,0.277,0.605,0.384,0.159,0.391,0.218,0.137,0.257,0.817,0.464,0.407,0.66,0.552,0.628,0.588,0.425,0.637,0.617,0.627,0.348,0.347,0.364,0.541,0.495,0.497
99,0.36,0.075,0.08,0.154,0.172,0.071,0.134,0.076,0.058,0.066,0.069,0.182,0.755,0.573,0.347,0.656,0.459,0.172,0.446,0.226,0.117,0.223,0.873,0.464,0.386,0.756,0.596,0.518,0.399,0.34,0.58,0.56,0.571,0.429,0.363,0.378,0.574,0.505,0.507
100,0.352,0.075,0.077,0.163,0.181,0.061,0.116,0.065,0.069,0.071,0.071,0.188,0.742,0.554,0.318,0.67,0.473,0.189,0.468,0.236,0.131,0.25,0.827,0.429,0.404,0.72,0.559,0.555,0.366,0.373,0.624,0.586,0.597,0.434,0.37,0.385,0.676,0.608,0.61
101,0.355,0.062,0.068,0.133,0.161,0.061,0.118,0.059,0.072,0.07,0.058,0.22,0.772,0.558,0.321,0.636,0.413,0.181,0.432,0.237,0.135,0.271,0.877,0.492,0.419,0.641,0.56,0.57,0.495,0.426,0.583,0.548,0.558,0.364,0.341,0.356,0.472,0.435,0.438
102,0.351,0.064,0.079,0.153,0.175,0.081,0.159,0.064,0.048,0.059,0.063,0.258,0.8,0.542,0.355,0.6,0.347,0.127,0.338,0.194,0.096,0.175,0.903,0.571,0.376,0.677,0.831,0.495,0.654,0.292,0.515,0.526,0.539,0.342,0.333,0.346,0.552,0.499,0.502
103,0.382,0.061,0.057,0.14,0.156,0.057,0.156,0.05,0.092,0.063,0.061,0.184,0.762,0.578,0.351,0.648,0.446,0.188,0.443,0.227,0.149,0.329,0.892,0.439,0.424,0.676,0.465,0.656,0.922,0.508,0.74,0.663,0.673,0.331,0.313,0.331,0.561,0.514,0.514
104,0.336,0.072,0.071,0.148,0.161,0.06,0.107,0.067,0.06,0.069,0.066,0.215,0.755,0.54,0.312,0.656,0.485,0.181,0.456,0.228,0.121,0.262,0.823,0.423,0.397,0.746,0.53,0.531,0.327,0.399,0.6,0.573,0.584,0.405,0.353,0.369,0.617,0.538,0.54
105,0.356,0.081,0.078,0.17,0.178,0.07,0.118,0.07,0.07,0.071,0.074,0.148,0.722,0.575,0.337,0.692,0.504,0.189,0.485,0.237,0.134,0.27,0.831,0.435,0.39,0.767,0.548,0.565,0.346,0.39,0.614,0.581,0.595,0.41,0.352,0.366,0.687,0.605,0.606
106,0.33,0.058,0.065,0.153,0.17,0.074,0.124,0.062,0.052,0.063,0.064,0.235,0.766,0.532,0.327,0.642,0.419,0.153,0.395,0.207,0.108,0.209,0.829,0.484,0.387,0.706,0.569,0.522,0.465,0.326,0.617,0.577,0.587,0.413,0.361,0.377,0.615,0.556,0.56
107,0.345,0.069,0.07,0.142,0.162,0.051,0.1,0.062,0.066,0.077,0.072,0.223,0.756,0.534,0.289,0.654,0.442,0.183,0.46,0.245,0.125,0.257,0.817,0.428,0.398,0.738,0.515,0.51,0.279,0.393,0.636,0.615,0.626,0.446,0.39,0.405,0.694,0.599,0.598
108,0.367,0.062,0.067,0.158,0.17,0.072,0.132,0.065,0.062,0.067,0.064,0.147,0.719,0.574,0.341,0.695,0.453,0.175,0.439,0.235,0.12,0.255,0.826,0.459,0.399,0.68,0.542,0.511,0.49,0.367,0.624,0.601,0.61,0.408,0.365,0.379,0.546,0.497,0.496
109,0.337,0.047,0.055,0.144,0.158,0.058,0.127,0.063,0.066,0.063,0.052,0.254,0.779,0.527,0.317,0.627,0.384,0.148,0.376,0.211,0.122,0.231,0.841,0.495,0.394,0.689,0.5,0.578,0.524,0.368,0.801,0.671,0.678,0.376,0.356,0.373,0.63,0.554,0.557
110,0.372,0.076,0.087,0.149,0.171,0.067,0.127,0.063,0.067,0.072,0.068,0.167,0.748,0.583,0.339,0.663,0.412,0.178,0.456,0.245,0.13,0.267,0.879,0.515,0.39,0.73,0.627,0.531,0.451,0.403,0.572,0.563,0.579,0.417,0.365,0.38,0.571,0.518,0.518
111,0.329,0.067,0.079,0.135,0.158,0.063,0.112,0.066,0.053,0.061,0.056,0.283,0.791,0.51,0.296,0.612,0.363,0.138,0.371,0.217,0.118,0.191,0.833,0.507,0.372,0.754,0.702,0.544,0.401,0.312,0.57,0.567,0.58,0.394,0.391,0.407,0.64,0.554,0.559
112,0.361,0.079,0.084,0.151,0.175,0.055,0.13,0.053,0.073,0.067,0.063,0.23,0.773,0.544,0.314,0.635,0.449,0.178,0.447,0.231,0.122,0.297,0.857,0.41,0.398,0.725,0.632,0.528,0.579,0.468,0.545,0.545,0.557,0.379,0.335,0.351,0.51,0.477,0.476
113,0.337,0.07,0.066,0.152,0.163,0.06,0.117,0.067,0.067,0.061,0.06,0.205,0.749,0.545,0.325,0.662,0.468,0.173,0.432,0.22,0.124,0.251,0.823,0.444,0.4,0.775,0.507,0.564,0.424,0.379,0.669,0.63,0.639,0.403,0.376,0.394,0.614,0.55,0.552
114,0.33,0.063,0.069,0.155,0.175,0.058,0.111,0.072,0.049,0.066,0.068,0.255,0.788,0.537,0.318,0.615,0.415,0.169,0.416,0.22,0.11,0.196,0.873,0.501,0.406,0.686,0.569,0.5,0.315,0.319,0.645,0.588,0.593,0.436,0.366,0.38,0.483,0.45,0.453
115,0.333,0.065,0.068,0.132,0.148,0.058,0.115,0.056,0.063,0.061,0.058,0.257,0.775,0.518,0.301,0.632,0.409,0.162,0.403,0.218,0.116,0.231,0.82,0.452,0.402,0.679,0.605,0.532,0.501,0.366,0.649,0.614,0.623,0.411,0.378,0.394,0.689,0.612,0.614
116,0.344,0.069,0.078,0.138,0.155,0.061,0.124,0.059,0.063,0.065,0.057,0.262,0.785,0.523,0.304,0.62,0.389,0.163,0.409,0.221,0.111,0.25,0.844,0.463,0.399,0.699,0.645,0.502,0.514,0.403,0.594,0.588,0.601,0.361,0.35,0.366,0.749,0.664,0.668
117,0.319,0.069,0.075,0.143,0.161,0.059,0.103,0.061,0.051,0.07,0.069,0.282,0.793,0.515,0.299,0.61,0.396,0.163,0.406,0.217,0.105,0.209,0.844,0.495,0.401,0.699,0.632,0.484,0.296,0.343,0.609,0.582,0.595,0.471,0.406,0.421,0.495,0.464,0.464
118,0.313,0.067,0.071,0.134,0.154,0.073,0.111,0.057,0.064,0.061,0.06,0.272,0.776,0.506,0.305,0.631,0.407,0.145,0.377,0.203,0.11,0.263,0.802,0.477,0.385,0.71,0.67,0.542,0.424,0.417,0.543,0.537,0.546,0.363,0.324,0.334,0.501,0.461,0.464
119,0.319,0.043,0.058,0.138,0.159,0.07,0.117,0.052,0.057,0.061,0.056,0.277,0.772,0.496,0.295,0.636,0.382,0.15,0.376,0.203,0.118,0.226,0.78,0.466,0.399,0.66,0.51,0.581,0.546,0.355,0.758,0.656,0.661,0.393,0.35,0.365,0.545,0.49,0.494
120,0.337,0.046,0.051,0.163,0.179,0.06,0.121,0.068,0.04,0.074,0.078,0.256,0.796,0.54,0.325,0.605,0.368,0.152,0.378,0.216,0.098,0.176,0.893,0.557,0.402,0.664,0.48,0.454,0.322,0.291,0.806,0.692,0.698,0.471,0.415,0.431,0.612,0.541,0.542
121,0.358,0.072,0.071,0.151,0.162,0.059,0.12,0.076,0.069,0.068,0.07,0.196,0.753,0.557,0.32,0.658,0.458,0.179,0.458,0.237,0.128,0.255,0.847,0.437,0.391,0.771,0.518,0.54,0.364,0.388,0.644,0.618,0.627,0.399,0.352,0.367,0.657,0.571,0.574
122,0.343,0.067,0.075,0.133,0.15,0.061,0.117,0.067,0.064,0.063,0.058,0.243,0.775,0.532,0.307,0.632,0.407,0.164,0.415,0.227,0.114,0.244,0.842,0.467,0.395,0.701,0.617,0.502,0.401,0.386,0.623,0.599,0.611,0.403,0.362,0.379,0.738,0.679,0.682
123,0.34,0.052,0.055,0.171,0.191,0.063,0.125,0.069,0.062,0.054,0.05,0.229,0.773,0.544,0.33,0.635,0.445,0.17,0.419,0.215,0.125,0.225,0.857,0.461,0.406,0.694,0.453,0.581,0.501,0.354,0.775,0.653,0.657,0.387,0.347,0.364,0.567,0.509,0.508
124,0.348,0.062,0.073,0.154,0.168,0.068,0.118,0.068,0.064,0.074,0.077,0.188,0.751,0.564,0.334,0.66,0.438,0.176,0.442,0.23,0.119,0.254,0.855,0.495,0.398,0.682,0.563,0.517,0.322,0.385,0.572,0.548,0.559,0.403,0.347,0.36,0.607,0.533,0.534
125,0.342,0.081,0.086,0.164,0.181,0.07,0.119,0.063,0.052,0.076,0.079,0.216,0.769,0.554,0.331,0.639,0.434,0.171,0.443,0.223,0.112,0.231,0.867,0.488,0.386,0.737,0.663,0.502,0.341,0.362,0.528,0.534,0.549,0.427,0.381,0.395,0.632,0.556,0.554
126,0.331,0.06,0.056,0.14,0.153,0.048,0.095,0.065,0.072,0.072,0.066,0.252,0.77,0.518,0.283,0.638,0.436,0.178,0.442,0.236,0.127,0.249,0.812,0.431,0.403,0.713,0.457,0.538,0.283,0.39,0.761,0.669,0.675,0.444,0.39,0.407,0.653,0.565,0.567
127,0.317,0.066,0.069,0.14,0.159,0.064,0.095,0.064,0.068,0.07,0.06,0.256,0.772,0.521,0.298,0.636,0.418,0.159,0.41,0.223,0.124,0.254,0.819,0.488,0.388,0.73,0.582,0.556,0.288,0.399,0.604,0.541,0.551,0.387,0.35,0.364,0.462,0.421,0.425
128,0.39,0.079,0.082,0.144,0.159,0.058,0.159,0.063,0.073,0.072,0.063,0.199,0.787,0.589,0.358,0.617,0.409,0.183,0.449,0.231,0.126,0.284,0.955,0.487,0.408,0.705,0.624,0.545,0.664,0.46,0.57,0.564,0.577,0.365,0.326,0.343,0.552,0.509,0.512
129,0.338,0.069,0.076,0.158,0.175,0.073,0.131,0.067,0.047,0.059,0.062,0.242,0.785,0.544,0.339,0.619,0.381,0.145,0.387,0.207,0.099,0.189,0.879,0.549,0.375,0.724,0.69,0.478,0.482,0.305,0.546,0.529,0.539,0.419,0.365,0.379,0.599,0.536,0.539
130,0.332,0.069,0.076,0.137,0.158,0.06,0.114,0.067,0.054,0.061,0.061,0.251,0.782,0.531,0.315,0.624,0.384,0.161,0.412,0.218,0.111,0.214,0.851,0.526,0.391,0.714,0.63,0.509,0.384,0.343,0.568,0.561,0.573,0.415,0.362,0.378,0.625,0.551,0.551
131,0.35,0.061,0.073,0.132,0.164,0.066,0.096,0.062,0.065,0.074,0.06,0.227,0.765,0.551,0.3,0.644,0.381,0.169,0.42,0.254,0.125,0.243,0.856,0.533,0.402,0.663,0.598,0.492,0.297,0.377,0.65,0.604,0.614,0.44,0.409,0.426,0.5,0.449,0.454
132,0.363,0.083,0.082,0.144,0.165,0.059,0.131,0.063,0.067,0.066,0.064,0.221,0.777,0.56,0.329,0.63,0.44,0.183,0.458,0.232,0.122,0.278,0.889,0.452,0.4,0.716,0.63,0.526,0.494,0.441,0.557,0.532,0.547,0.407,0.346,0.363,0.5,0.468,0.47
133,0.355,0.068,0.072,0.152,0.17,0.063,0.124,0.063,0.057,0.072,0.073,0.2,0.758,0.558,0.328,0.652,0.44,0.175,0.431,0.231,0.118,0.238,0.856,0.464,0.406,0.68,0.588,0.511,0.408,0.365,0.62,0.596,0.607,0.435,0.37,0.385,0.657,0.597,0.596
134,0.341,0.067,0.067,0.14,0.154,0.05,0.112,0.061,0.079,0.069,0.058,0.215,0.754,0.539,0.31,0.657,0.422,0.179,0.445,0.23,0.144,0.287,0.82,0.469,0.402,0.704,0.532,0.626,0.453,0.437,0.658,0.635,0.64,0.38,0.358,0.375,0.627,0.559,0.559
135,0.37,0.072,0.076,0.14,0.158,0.055,0.126,0.065,0.07,0.07,0.057,0.164,0.732,0.569,0.325,0.681,0.423,0.178,0.449,0.245,0.139,0.255,0.836,0.47,0.396,0.719,0.578,0.567,0.478,0.374,0.623,0.622,0.631,0.397,0.385,0.403,0.727,0.645,0.646
136,0.325,0.069,0.077,0.149,0.162,0.073,0.112,0.05,0.05,0.076,0.075,0.248,0.769,0.524,0.311,0.639,0.421,0.156,0.405,0.214,0.113,0.238,0.82,0.473,0.385,0.712,0.658,0.528,0.384,0.372,0.436,0.453,0.461,0.361,0.311,0.323,0.514,0.444,0.447
137,0.326,0.066,0.07,0.136,0.158,0.059,0.1,0.062,0.065,0.075,0.068,0.269,0.787,0.522,0.297,0.617,0.413,0.167,0.413,0.226,0.121,0.257,0.846,0.477,0.404,0.689,0.591,0.535,0.285,0.417,0.56,0.546,0.556,0.397,0.359,0.373,0.485,0.443,0.447
138,0.345,0.078,0.086,0.143,0.162,0.063,0.104,0.066,0.066,0.078,0.066,0.202,0.754,0.553,0.313,0.657,0.399,0.169,0.444,0.242,0.129,0.253,0.842,0.524,0.381,0.751,0.646,0.533,0.297,0.385,0.58,0.589,0.601,0.423,0.405,0.421,0.606,0.54,0.541
139,0.302,0.064,0.074,0.127,0.148,0.059,0.083,0.055,0.057,0.066,0.056,0.29,0.782,0.493,0.275,0.623,0.379,0.143,0.391,0.22,0.121,0.25,0.791,0.507,0.366,0.776,0.622,0.55,0.272,0.401,0.489,0.496,0.505,0.364,0.333,0.347,0.588,0.502,0.504
140,0.359,0.058,0.065,0.142,0.162,0.07,0.145,0.059,0.063,0.059,0.064,0.201,0.768,0.567,0.353,0.641,0.413,0.158,0.402,0.215,0.119,0.231,0.885,0.504,0.393,0.69,0.564,0.553,0.644,0.36,0.64,0.589,0.597,0.413,0.339,0.353,0.614,0.541,0.545
141,0.349,0.066,0.071,0.146,0.16,0.07,0.137,0.067,0.06,0.059,0.059,0.246,0.784,0.539,0.327,0.62,0.395,0.156,0.395,0.213,0.11,0.213,0.869,0.481,0.395,0.705,0.623,0.516,0.516,0.344,0.609,0.581,0.59,0.383,0.348,0.362,0.632,0.552,0.554
142,0.357,0.07,0.071,0.141,0.151,0.056,0.108,0.072,0.061,0.076,0.072,0.169,0.739,0.57,0.322,0.674,0.44,0.181,0.448,0.249,0.12,0.213,0.846,0.486,0.404,0.685,0.569,0.482,0.272,0.316,0.655,0.629,0.639,0.462,0.412,0.429,0.712,0.629,0.632
143,0.337,0.054,0.064,0.121,0.14,0.076,0.14,0.051,0.07,0.066,0.054,0.24,0.765,0.526,0.33,0.644,0.38,0.141,0.361,0.2,0.127,0.27,0.817,0.5,0.391,0.688,0.608,0.635,0.73,0.419,0.67,0.624,0.632,0.358,0.349,0.363,0.57,0.526,0.531
144,0.332,0.068,0.071,0.138,0.147,0.057,0.1,0.067,0.067,0.064,0.06,0.241,0.77,0.529,0.298,0.638,0.432,0.175,0.438,0.232,0.122,0.249,0.829,0.458,0.4,0.72,0.552,0.526,0.327,0.39,0.627,0.596,0.602,0.404,0.362,0.378,0.7,0.62,0.621
145,0.299,0.034,0.056,0.113,0.14,0.069,0.103,0.047,0.039,0.067,0.05,0.292,0.779,0.489,0.295,0.627,0.356,0.114,0.282,0.201,0.104,0.191,0.78,0.539,0.404,0.544,0.726,0.517,0.466,0.305,0.654,0.634,0.642,0.359,0.378,0.395,0.579,0.515,0.519
146,0.359,0.067,0.072,0.145,0.167,0.057,0.127,0.058,0.069,0.065,0.055,0.207,0.758,0.552,0.32,0.652,0.409,0.171,0.429,0.232,0.131,0.255,0.847,0.472,0.399,0.69,0.589,0.565,0.576,0.391,0.64,0.609,0.615,0.372,0.353,0.369,0.671,0.591,0.59
147,0.349,0.069,0.079,0.145,0.152,0.07,0.147,0.059,0.049,0.067,0.066,0.241,0.785,0.544,0.343,0.62,0.395,0.144,0.381,0.204,0.099,0.213,0.877,0.496,0.378,0.708,0.725,0.485,0.618,0.344,0.514,0.526,0.54,0.414,0.34,0.355,0.507,0.464,0.467
148,0.348,0.044,0.047,0.157,0.169,0.063,0.137,0.065,0.062,0.058,0.055,0.247,0.784,0.538,0.329,0.621,0.385,0.153,0.376,0.211,0.117,0.227,0.866,0.499,0.407,0.66,0.45,0.555,0.561,0.366,0.827,0.694,0.699,0.372,0.339,0.356,0.617,0.546,0.551
149,0.339,0.078,0.078,0.156,0.17,0.071,0.111,0.066,0.055,0.073,0.073,0.19,0.744,0.554,0.326,0.668,0.473,0.18,0.457,0.228,0.118,0.246,0.829,0.455,0.394,0.733,0.591,0.518,0.303,0.368,0.59,0.569,0.581,0.421,0.378,0.393,0.574,0.502,0.504
150,0.358,0.058,0.063,0.126,0.146,0.06,0.132,0.051,0.075,0.07,0.055,0.223,0.772,0.55,0.324,0.636,0.403,0.173,0.417,0.227,0.139,0.315,0.865,0.476,0.415,0.647,0.54,0.612,0.715,0.495,0.625,0.588,0.596,0.302,0.305,0.321,0.519,0.475,0.477
151,0.313,0.055,0.058,0.142,0.165,0.051,0.096,0.054,0.064,0.069,0.059,0.295,0.784,0.491,0.274,0.62,0.394,0.164,0.399,0.218,0.117,0.258,0.792,0.452,0.411,0.677,0.509,0.537,0.334,0.416,0.717,0.648,0.653,0.421,0.372,0.389,0.567,0.517,0.518
152,0.357,0.061,0.068,0.147,0.164,0.066,0.121,0.068,0.061,0.069,0.066,0.196,0.757,0.56,0.325,0.654,0.422,0.176,0.43,0.237,0.123,0.233,0.856,0.483,0.409,0.682,0.538,0.519,0.401,0.356,0.655,0.609,0.618,0.42,0.372,0.389,0.682,0.626,0.626
153,0.333,0.063,0.065,0.14,0.157,0.059,0.108,0.06,0.066,0.065,0.058,0.262,0.781,0.522,0.298,0.625,0.403,0.162,0.41,0.225,0.122,0.259,0.835,0.471,0.395,0.71,0.557,0.542,0.403,0.414,0.65,0.59,0.597,0.393,0.35,0.367,0.539,0.487,0.491
154,0.323,0.066,0.073,0.143,0.16,0.063,0.107,0.067,0.043,0.071,0.071,0.26,0.779,0.519,0.304,0.627,0.392,0.157,0.393,0.217,0.104,0.191,0.828,0.505,0.399,0.688,0.644,0.479,0.286,0.305,0.592,0.582,0.592,0.44,0.4,0.415,0.652,0.571,0.572
155,0.34,0.061,0.068,0.149,0.165,0.071,0.122,0.066,0.053,0.064,0.066,0.234,0.772,0.539,0.323,0.635,0.407,0.158,0.399,0.218,0.109,0.214,0.849,0.494,0.396,0.69,0.592,0.5,0.407,0.337,0.629,0.594,0.604,0.402,0.365,0.38,0.613,0.539,0.543
156,0.374,0.047,0.054,0.169,0.184,0.059,0.139,0.067,0.068,0.064,0.056,0.194,0.759,0.565,0.331,0.651,0.405,0.165,0.42,0.236,0.135,0.237,0.868,0.474,0.393,0.679,0.451,0.572,0.579,0.364,0.82,0.698,0.7,0.377,0.371,0.388,0.701,0.608,0.61
157,0.344,0.072,0.085,0.131,0.15,0.058,0.115,0.064,0.06,0.071,0.06,0.254,0.789,0.537,0.309,0.614,0.355,0.173,0.424,0.23,0.12,0.237,0.875,0.549,0.408,0.647,0.701,0.522,0.384,0.386,0.525,0.557,0.57,0.388,0.362,0.378,0.521,0.475,0.476
158,0.355,0.068,0.068,0.143,0.161,0.053,0.11,0.066,0.066,0.076,0.067,0.194,0.753,0.56,0.315,0.658,0.437,0.183,0.457,0.245,0.135,0.252,0.851,0.469,0.4,0.721,0.515,0.551,0.338,0.383,0.676,0.634,0.643,0.442,0.384,0.4,0.599,0.541,0.542
159,0.337,0.047,0.057,0.146,0.163,0.057,0.107,0.062,0.058,0.081,0.072,0.228,0.763,0.537,0.308,0.646,0.388,0.173,0.415,0.231,0.123,0.231,0.831,0.518,0.417,0.624,0.481,0.532,0.273,0.358,0.848,0.717,0.716,0.437,0.402,0.417,0.593,0.528,0.53
160,0.369,0.063,0.075,0.137,0.161,0.064,0.15,0.065,0.065,0.066,0.058,0.232,0.788,0.556,0.339,0.616,0.372,0.162,0.399,0.22,0.11,0.224,0.903,0.505,0.406,0.667,0.639,0.5,0.603,0.364,0.589,0.581,0.594,0.376,0.35,0.366,0.695,0.632,0.634
161,0.339,0.078,0.076,0.158,0.174,0.065,0.131,0.057,0.057,0.052,0.057,0.238,0.774,0.536,0.328,0.633,0.43,0.157,0.429,0.208,0.121,0.238,0.847,0.46,0.366,0.815,0.602,0.582,0.633,0.376,0.529,0.531,0.542,0.377,0.334,0.35,0.57,0.509,0.51
162,0.329,0.079,0.079,0.158,0.175,0.067,0.105,0.063,0.06,0.061,0.063,0.196,0.748,0.552,0.328,0.664,0.49,0.178,0.458,0.224,0.129,0.262,0.831,0.457,0.389,0.787,0.564,0.576,0.366,0.395,0.575,0.558,0.568,0.393,0.352,0.369,0.541,0.493,0.493
163,0.327,0.055,0.061,0.139,0.158,0.065,0.118,0.055,0.062,0.062,0.058,0.267,0.778,0.512,0.303,0.628,0.406,0.155,0.392,0.209,0.126,0.262,0.815,0.456,0.395,0.684,0.547,0.603,0.524,0.417,0.654,0.604,0.613,0.362,0.332,0.347,0.535,0.485,0.487
164,0.369,0.078,0.084,0.144,0.16,0.065,0.123,0.063,0.07,0.071,0.066,0.18,0.75,0.571,0.326,0.662,0.427,0.18,0.46,0.246,0.129,0.287,0.863,0.475,0.391,0.739,0.609,0.524,0.451,0.434,0.574,0.578,0.59,0.412,0.353,0.369,0.582,0.531,0.533
165,0.361,0.07,0.074,0.146,0.172,0.074,0.138,0.064,0.065,0.064,0.061,0.206,0.764,0.562,0.339,0.645,0.424,0.162,0.419,0.224,0.114,0.24,0.871,0.474,0.387,0.698,0.637,0.509,0.534,0.372,0.554,0.523,0.534,0.373,0.335,0.348,0.453,0.427,0.428
166,0.338,0.07,0.075,0.155,0.164,0.069,0.13,0.061,0.058,0.059,0.067,0.235,0.761,0.527,0.32,0.649,0.425,0.161,0.41,0.209,0.11,0.219,0.812,0.449,0.393,0.702,0.642,0.526,0.516,0.337,0.564,0.554,0.562,0.407,0.354,0.371,0.574,0.494,0.496
167,0.338,0.062,0.068,0.121,0.147,0.056,0.124,0.052,0.071,0.068,0.047,0.277,0.797,0.524,0.31,0.604,0.365,0.159,0.399,0.215,0.132,0.297,0.868,0.51,0.398,0.692,0.591,0.614,0.672,0.492,0.576,0.548,0.558,0.295,0.301,0.315,0.479,0.439,0.44
168,0.33,0.078,0.083,0.156,0.169,0.062,0.104,0.059,0.062,0.068,0.065,0.232,0.765,0.533,0.308,0.644,0.456,0.173,0.444,0.226,0.118,0.239,0.828,0.447,0.39,0.746,0.624,0.522,0.338,0.371,0.566,0.552,0.565,0.43,0.372,0.388,0.66,0.585,0.588
169,0.379,0.061,0.066,0.149,0.169,0.058,0.137,0.059,0.08,0.069,0.061,0.182,0.75,0.569,0.327,0.661,0.431,0.184,0.45,0.242,0.137,0.299,0.861,0.441,0.409,0.69,0.5,0.566,0.605,0.452,0.663,0.619,0.626,0.349,0.318,0.333,0.697,0.603,0.603
170,0.345,0.063,0.067,0.144,0.162,0.066,0.112,0.067,0.06,0.066,0.064,0.211,0.755,0.545,0.314,0.655,0.422,0.169,0.419,0.233,0.117,0.233,0.832,0.479,0.403,0.675,0.57,0.502,0.344,0.356,0.638,0.606,0.614,0.415,0.376,0.391,0.672,0.596,0.596
