,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
10,0.349,0.037,0.046,0.142,0.159,0.057,0.105,0.056,0.055,0.071,0.066,0.249,0.781,0.532,0.294,0.624,0.409,0.15,0.363,0.244,0.123,0.215,0.853,0.467,0.413,0.633,0.437,0.504,0.372,0.345,0.854,0.742,0.739,0.537,0.465,0.488,0.76,0.728,0.733
11,0.381,0.065,0.071,0.147,0.159,0.067,0.159,0.063,0.059,0.058,0.06,0.155,0.75,0.595,0.373,0.662,0.465,0.176,0.436,0.222,0.13,0.203,0.899,0.46,0.404,0.744,0.519,0.586,0.806,0.307,0.78,0.664,0.671,0.487,0.427,0.443,0.629,0.615,0.621
12,0.36,0.063,0.07,0.14,0.151,0.064,0.136,0.068,0.061,0.068,0.071,0.219,0.778,0.56,0.336,0.628,0.425,0.166,0.412,0.224,0.118,0.213,0.892,0.471,0.403,0.717,0.559,0.527,0.504,0.339,0.767,0.629,0.638,0.467,0.403,0.42,0.661,0.609,0.615
13,0.396,0.057,0.055,0.175,0.175,0.065,0.143,0.065,0.049,0.08,0.078,0.17,0.757,0.587,0.334,0.653,0.44,0.179,0.432,0.253,0.119,0.186,0.899,0.434,0.414,0.693,0.452,0.47,0.521,0.285,0.85,0.728,0.734,0.536,0.449,0.47,0.74,0.696,0.702
14,0.383,0.068,0.063,0.152,0.145,0.063,0.14,0.071,0.048,0.082,0.074,0.151,0.745,0.594,0.351,0.667,0.44,0.181,0.436,0.243,0.119,0.181,0.891,0.486,0.415,0.762,0.475,0.49,0.452,0.271,0.755,0.604,0.605,0.455,0.371,0.385,0.568,0.543,0.545
15,0.367,0.061,0.064,0.132,0.133,0.061,0.148,0.065,0.061,0.066,0.069,0.215,0.784,0.571,0.352,0.62,0.437,0.167,0.407,0.22,0.116,0.216,0.921,0.467,0.41,0.725,0.517,0.527,0.635,0.348,0.795,0.662,0.668,0.475,0.402,0.422,0.752,0.725,0.729
16,0.328,0.052,0.053,0.15,0.15,0.056,0.094,0.059,0.056,0.074,0.074,0.228,0.768,0.54,0.306,0.64,0.437,0.178,0.419,0.234,0.125,0.213,0.844,0.485,0.425,0.669,0.441,0.534,0.25,0.333,0.833,0.673,0.67,0.474,0.394,0.408,0.545,0.509,0.511
17,0.361,0.05,0.048,0.144,0.147,0.05,0.11,0.067,0.062,0.066,0.068,0.219,0.756,0.537,0.286,0.654,0.428,0.187,0.438,0.251,0.137,0.224,0.821,0.414,0.427,0.69,0.38,0.546,0.401,0.343,0.858,0.705,0.699,0.393,0.318,0.33,0.46,0.421,0.422
18,0.359,0.062,0.055,0.134,0.131,0.058,0.13,0.06,0.06,0.061,0.062,0.238,0.782,0.556,0.327,0.623,0.401,0.167,0.389,0.229,0.104,0.207,0.892,0.494,0.429,0.707,0.496,0.454,0.6,0.332,0.827,0.718,0.721,0.529,0.444,0.462,0.743,0.719,0.723
19,0.378,0.05,0.046,0.149,0.157,0.064,0.14,0.068,0.06,0.082,0.08,0.178,0.763,0.585,0.347,0.646,0.435,0.17,0.391,0.239,0.115,0.239,0.906,0.478,0.435,0.629,0.449,0.481,0.485,0.37,0.871,0.764,0.767,0.454,0.383,0.401,0.664,0.625,0.63
20,0.363,0.068,0.072,0.128,0.132,0.067,0.135,0.054,0.05,0.066,0.073,0.205,0.773,0.569,0.342,0.634,0.426,0.163,0.395,0.228,0.116,0.178,0.897,0.486,0.413,0.687,0.625,0.509,0.651,0.281,0.702,0.61,0.612,0.509,0.428,0.447,0.568,0.519,0.526
21,0.336,0.067,0.07,0.144,0.151,0.079,0.132,0.04,0.048,0.076,0.078,0.205,0.771,0.567,0.363,0.637,0.471,0.162,0.411,0.204,0.099,0.226,0.89,0.495,0.394,0.735,0.576,0.485,0.694,0.355,0.709,0.615,0.628,0.502,0.425,0.44,0.617,0.602,0.608
22,0.339,0.06,0.066,0.143,0.143,0.066,0.116,0.058,0.046,0.068,0.074,0.227,0.774,0.547,0.324,0.634,0.441,0.169,0.4,0.224,0.112,0.2,0.863,0.472,0.422,0.663,0.562,0.5,0.434,0.315,0.796,0.661,0.665,0.533,0.443,0.462,0.623,0.579,0.587
23,0.363,0.067,0.067,0.122,0.123,0.048,0.127,0.067,0.064,0.069,0.068,0.206,0.754,0.548,0.313,0.657,0.431,0.179,0.426,0.236,0.136,0.233,0.834,0.432,0.42,0.693,0.54,0.576,0.486,0.355,0.79,0.674,0.677,0.452,0.396,0.41,0.735,0.678,0.683
24,0.375,0.055,0.063,0.169,0.176,0.079,0.135,0.068,0.057,0.08,0.078,0.172,0.756,0.585,0.345,0.654,0.443,0.18,0.419,0.241,0.119,0.218,0.894,0.474,0.43,0.644,0.509,0.494,0.46,0.333,0.653,0.526,0.522,0.384,0.316,0.326,0.394,0.362,0.365
25,0.341,0.062,0.064,0.13,0.132,0.061,0.132,0.057,0.05,0.063,0.066,0.23,0.779,0.548,0.34,0.627,0.445,0.162,0.397,0.209,0.117,0.209,0.874,0.467,0.408,0.71,0.548,0.56,0.632,0.333,0.783,0.647,0.657,0.467,0.401,0.418,0.686,0.639,0.646
26,0.341,0.057,0.047,0.116,0.109,0.057,0.107,0.046,0.067,0.057,0.071,0.251,0.774,0.526,0.293,0.634,0.384,0.161,0.379,0.235,0.127,0.243,0.83,0.484,0.425,0.727,0.444,0.54,0.641,0.383,0.73,0.659,0.662,0.379,0.351,0.358,0.654,0.628,0.632
27,0.332,0.063,0.07,0.106,0.114,0.041,0.099,0.051,0.063,0.067,0.058,0.277,0.768,0.491,0.26,0.641,0.411,0.172,0.422,0.234,0.141,0.255,0.766,0.392,0.408,0.721,0.536,0.603,0.502,0.398,0.811,0.705,0.707,0.492,0.445,0.46,0.65,0.604,0.61
28,0.335,0.065,0.07,0.134,0.141,0.073,0.118,0.057,0.05,0.077,0.084,0.224,0.773,0.549,0.335,0.634,0.429,0.152,0.381,0.217,0.111,0.207,0.866,0.506,0.399,0.684,0.649,0.512,0.404,0.326,0.732,0.601,0.608,0.486,0.414,0.435,0.659,0.605,0.609
29,0.372,0.04,0.053,0.151,0.157,0.062,0.125,0.057,0.061,0.093,0.096,0.186,0.763,0.58,0.333,0.646,0.432,0.18,0.419,0.247,0.125,0.222,0.898,0.481,0.43,0.65,0.397,0.506,0.358,0.344,0.809,0.673,0.679,0.494,0.393,0.402,0.48,0.447,0.452
30,0.362,0.068,0.073,0.164,0.171,0.072,0.141,0.061,0.057,0.054,0.062,0.216,0.775,0.559,0.338,0.632,0.437,0.156,0.403,0.222,0.122,0.21,0.884,0.453,0.387,0.763,0.592,0.55,0.733,0.332,0.735,0.621,0.63,0.46,0.399,0.417,0.689,0.654,0.66
31,0.367,0.051,0.051,0.163,0.171,0.063,0.141,0.063,0.041,0.085,0.085,0.211,0.782,0.571,0.345,0.623,0.416,0.167,0.397,0.226,0.108,0.171,0.917,0.49,0.421,0.713,0.429,0.478,0.461,0.274,0.853,0.707,0.711,0.551,0.45,0.465,0.54,0.517,0.523
32,0.368,0.068,0.069,0.149,0.145,0.056,0.131,0.053,0.047,0.082,0.083,0.203,0.742,0.552,0.316,0.67,0.444,0.174,0.413,0.238,0.111,0.203,0.824,0.419,0.421,0.684,0.576,0.466,0.491,0.303,0.8,0.69,0.69,0.592,0.507,0.526,0.619,0.591,0.598
33,0.369,0.049,0.045,0.158,0.159,0.059,0.134,0.075,0.055,0.072,0.08,0.178,0.754,0.577,0.343,0.657,0.455,0.183,0.424,0.234,0.125,0.211,0.878,0.459,0.432,0.661,0.388,0.534,0.411,0.321,0.883,0.78,0.782,0.507,0.435,0.454,0.69,0.667,0.673
34,0.35,0.063,0.064,0.132,0.132,0.055,0.129,0.066,0.062,0.06,0.066,0.254,0.782,0.539,0.317,0.623,0.415,0.172,0.406,0.222,0.117,0.219,0.865,0.455,0.424,0.727,0.508,0.527,0.526,0.352,0.792,0.693,0.698,0.487,0.434,0.449,0.744,0.712,0.719
35,0.375,0.066,0.07,0.171,0.171,0.07,0.139,0.057,0.053,0.075,0.073,0.183,0.758,0.575,0.339,0.652,0.457,0.167,0.42,0.236,0.114,0.224,0.882,0.438,0.398,0.784,0.519,0.483,0.617,0.344,0.778,0.659,0.667,0.492,0.416,0.432,0.641,0.613,0.619
36,0.368,0.048,0.043,0.142,0.146,0.061,0.142,0.057,0.058,0.067,0.071,0.217,0.779,0.563,0.336,0.627,0.432,0.176,0.397,0.227,0.119,0.2,0.898,0.451,0.443,0.631,0.41,0.524,0.67,0.319,0.891,0.752,0.762,0.501,0.427,0.447,0.69,0.657,0.664
37,0.338,0.06,0.061,0.127,0.127,0.053,0.101,0.057,0.053,0.075,0.073,0.206,0.745,0.539,0.303,0.667,0.452,0.18,0.421,0.237,0.127,0.232,0.808,0.447,0.428,0.711,0.473,0.536,0.365,0.348,0.861,0.766,0.769,0.539,0.467,0.483,0.643,0.619,0.623
38,0.346,0.063,0.068,0.159,0.164,0.072,0.132,0.059,0.05,0.061,0.068,0.213,0.767,0.555,0.343,0.642,0.451,0.161,0.396,0.213,0.105,0.18,0.864,0.47,0.407,0.702,0.58,0.493,0.574,0.28,0.788,0.662,0.667,0.525,0.45,0.47,0.578,0.548,0.555
39,0.352,0.056,0.05,0.145,0.145,0.06,0.123,0.064,0.057,0.075,0.078,0.219,0.772,0.561,0.332,0.635,0.421,0.174,0.402,0.229,0.121,0.2,0.883,0.496,0.433,0.695,0.438,0.528,0.414,0.315,0.842,0.732,0.736,0.547,0.456,0.48,0.784,0.775,0.778
40,0.362,0.052,0.045,0.139,0.137,0.054,0.122,0.064,0.054,0.08,0.082,0.198,0.756,0.563,0.323,0.654,0.445,0.179,0.407,0.24,0.128,0.208,0.861,0.452,0.44,0.631,0.429,0.533,0.387,0.318,0.847,0.736,0.737,0.524,0.442,0.462,0.843,0.818,0.821
41,0.359,0.047,0.051,0.165,0.176,0.065,0.133,0.072,0.061,0.065,0.069,0.193,0.767,0.575,0.349,0.641,0.44,0.18,0.424,0.226,0.133,0.208,0.897,0.491,0.425,0.678,0.402,0.588,0.5,0.324,0.849,0.689,0.691,0.413,0.356,0.369,0.48,0.449,0.457
42,0.381,0.052,0.059,0.167,0.175,0.084,0.148,0.047,0.047,0.088,0.096,0.206,0.789,0.584,0.353,0.614,0.406,0.156,0.378,0.233,0.105,0.206,0.951,0.51,0.413,0.673,0.529,0.451,0.609,0.336,0.821,0.689,0.688,0.526,0.444,0.464,0.597,0.54,0.548
43,0.371,0.065,0.07,0.137,0.152,0.066,0.16,0.062,0.062,0.062,0.065,0.197,0.78,0.584,0.373,0.626,0.44,0.169,0.411,0.211,0.12,0.214,0.933,0.484,0.411,0.716,0.558,0.569,0.777,0.342,0.767,0.646,0.657,0.476,0.397,0.411,0.617,0.592,0.6
44,0.366,0.04,0.041,0.142,0.153,0.072,0.149,0.057,0.058,0.066,0.073,0.198,0.769,0.572,0.357,0.639,0.447,0.164,0.366,0.218,0.111,0.201,0.895,0.468,0.448,0.561,0.44,0.509,0.724,0.315,0.865,0.752,0.757,0.486,0.404,0.425,0.701,0.657,0.66
45,0.377,0.042,0.047,0.161,0.144,0.064,0.144,0.069,0.064,0.076,0.079,0.179,0.769,0.589,0.356,0.64,0.439,0.186,0.417,0.233,0.126,0.196,0.92,0.483,0.446,0.613,0.39,0.541,0.51,0.306,0.824,0.704,0.7,0.396,0.321,0.337,0.492,0.45,0.456
46,0.332,0.057,0.065,0.134,0.141,0.062,0.11,0.057,0.05,0.069,0.075,0.27,0.788,0.518,0.298,0.615,0.415,0.164,0.389,0.222,0.118,0.18,0.842,0.455,0.422,0.659,0.565,0.532,0.404,0.293,0.771,0.649,0.652,0.551,0.468,0.487,0.606,0.56,0.563
47,0.347,0.06,0.068,0.132,0.141,0.065,0.129,0.058,0.058,0.064,0.07,0.236,0.779,0.545,0.329,0.626,0.431,0.164,0.399,0.218,0.113,0.214,0.871,0.464,0.411,0.683,0.571,0.518,0.561,0.342,0.789,0.662,0.666,0.506,0.429,0.446,0.592,0.554,0.561
48,0.343,0.071,0.076,0.142,0.154,0.07,0.119,0.054,0.047,0.063,0.072,0.219,0.779,0.56,0.338,0.627,0.447,0.161,0.399,0.224,0.111,0.197,0.893,0.492,0.404,0.696,0.656,0.496,0.49,0.314,0.708,0.627,0.629,0.537,0.457,0.475,0.608,0.57,0.575
49,0.309,0.035,0.046,0.129,0.145,0.063,0.095,0.055,0.051,0.066,0.07,0.254,0.777,0.524,0.311,0.63,0.43,0.165,0.369,0.215,0.114,0.196,0.832,0.502,0.447,0.594,0.413,0.53,0.347,0.311,0.896,0.782,0.789,0.546,0.467,0.485,0.591,0.553,0.558
50,0.362,0.05,0.054,0.157,0.161,0.075,0.144,0.064,0.05,0.063,0.066,0.197,0.777,0.58,0.363,0.629,0.452,0.175,0.41,0.218,0.121,0.205,0.922,0.482,0.427,0.651,0.456,0.555,0.638,0.326,0.805,0.616,0.618,0.411,0.331,0.346,0.466,0.433,0.438
51,0.328,0.056,0.054,0.127,0.129,0.038,0.083,0.052,0.067,0.067,0.062,0.289,0.772,0.494,0.249,0.635,0.393,0.188,0.434,0.246,0.141,0.229,0.778,0.422,0.433,0.633,0.462,0.573,0.359,0.361,0.764,0.625,0.621,0.419,0.357,0.372,0.678,0.619,0.618
52,0.361,0.067,0.071,0.133,0.132,0.058,0.14,0.058,0.051,0.077,0.08,0.226,0.783,0.56,0.339,0.623,0.424,0.164,0.402,0.222,0.109,0.19,0.899,0.472,0.408,0.726,0.58,0.491,0.546,0.305,0.758,0.626,0.634,0.532,0.428,0.449,0.753,0.71,0.719
53,0.327,0.058,0.06,0.127,0.129,0.055,0.11,0.06,0.053,0.066,0.069,0.277,0.793,0.517,0.3,0.609,0.394,0.159,0.388,0.218,0.116,0.202,0.849,0.485,0.41,0.711,0.522,0.532,0.412,0.332,0.798,0.686,0.692,0.525,0.45,0.469,0.574,0.536,0.545
54,0.338,0.042,0.044,0.137,0.141,0.067,0.118,0.057,0.05,0.075,0.077,0.258,0.791,0.534,0.315,0.611,0.403,0.16,0.365,0.22,0.11,0.19,0.874,0.489,0.438,0.594,0.453,0.5,0.434,0.311,0.909,0.8,0.801,0.536,0.456,0.473,0.637,0.582,0.588
55,0.365,0.049,0.043,0.149,0.154,0.065,0.135,0.052,0.058,0.079,0.078,0.173,0.752,0.581,0.351,0.659,0.455,0.175,0.398,0.231,0.106,0.222,0.882,0.477,0.44,0.606,0.434,0.459,0.584,0.337,0.862,0.777,0.779,0.516,0.445,0.461,0.745,0.726,0.728
56,0.385,0.071,0.073,0.153,0.154,0.059,0.154,0.053,0.058,0.072,0.076,0.203,0.768,0.571,0.34,0.64,0.436,0.171,0.418,0.23,0.111,0.238,0.892,0.427,0.409,0.784,0.537,0.483,0.762,0.372,0.759,0.656,0.667,0.466,0.402,0.415,0.728,0.695,0.702
57,0.377,0.045,0.035,0.13,0.134,0.059,0.166,0.054,0.061,0.069,0.072,0.204,0.772,0.573,0.363,0.636,0.402,0.16,0.375,0.211,0.115,0.221,0.901,0.493,0.427,0.719,0.348,0.545,0.86,0.347,0.86,0.785,0.788,0.473,0.39,0.407,0.765,0.766,0.769
58,0.334,0.055,0.048,0.133,0.135,0.054,0.092,0.053,0.056,0.065,0.061,0.201,0.733,0.533,0.292,0.68,0.412,0.181,0.426,0.241,0.142,0.232,0.784,0.485,0.425,0.702,0.406,0.589,0.409,0.341,0.788,0.683,0.678,0.419,0.391,0.395,0.6,0.572,0.573
59,0.391,0.062,0.072,0.162,0.176,0.069,0.159,0.064,0.037,0.083,0.084,0.237,0.785,0.549,0.32,0.619,0.395,0.151,0.387,0.233,0.097,0.168,0.887,0.42,0.39,0.728,0.609,0.416,0.583,0.271,0.744,0.635,0.64,0.513,0.451,0.471,0.682,0.658,0.663
60,0.356,0.064,0.066,0.136,0.139,0.062,0.124,0.05,0.051,0.087,0.088,0.208,0.768,0.56,0.328,0.641,0.454,0.17,0.406,0.233,0.108,0.233,0.874,0.449,0.419,0.7,0.546,0.464,0.434,0.363,0.818,0.677,0.683,0.514,0.441,0.457,0.679,0.636,0.644
61,0.381,0.048,0.048,0.112,0.12,0.056,0.144,0.056,0.06,0.085,0.09,0.176,0.757,0.581,0.345,0.653,0.445,0.196,0.425,0.236,0.12,0.212,0.89,0.449,0.461,0.592,0.414,0.508,0.558,0.325,0.924,0.811,0.813,0.531,0.44,0.458,0.636,0.613,0.621
62,0.362,0.071,0.073,0.162,0.161,0.069,0.134,0.065,0.042,0.071,0.075,0.214,0.777,0.563,0.337,0.63,0.425,0.161,0.402,0.228,0.104,0.174,0.894,0.478,0.4,0.708,0.632,0.456,0.514,0.276,0.748,0.63,0.642,0.552,0.462,0.48,0.686,0.646,0.654
63,0.323,0.053,0.058,0.135,0.142,0.069,0.12,0.056,0.049,0.063,0.069,0.27,0.801,0.532,0.33,0.598,0.423,0.154,0.363,0.203,0.101,0.187,0.89,0.499,0.424,0.636,0.566,0.498,0.519,0.313,0.822,0.685,0.693,0.51,0.439,0.459,0.646,0.599,0.603
64,0.345,0.056,0.057,0.138,0.145,0.065,0.13,0.061,0.046,0.076,0.077,0.229,0.779,0.55,0.336,0.628,0.448,0.168,0.401,0.215,0.111,0.192,0.876,0.46,0.419,0.667,0.504,0.516,0.463,0.306,0.815,0.693,0.697,0.514,0.422,0.442,0.685,0.648,0.654
65,0.342,0.046,0.045,0.157,0.164,0.06,0.129,0.065,0.048,0.062,0.067,0.264,0.792,0.529,0.318,0.61,0.4,0.156,0.358,0.213,0.115,0.171,0.867,0.472,0.436,0.596,0.489,0.54,0.534,0.28,0.859,0.712,0.715,0.499,0.426,0.447,0.713,0.663,0.67
66,0.332,0.039,0.047,0.145,0.156,0.071,0.119,0.05,0.054,0.08,0.085,0.216,0.767,0.552,0.339,0.641,0.464,0.177,0.409,0.214,0.111,0.226,0.861,0.476,0.433,0.655,0.371,0.519,0.425,0.353,0.914,0.799,0.804,0.509,0.425,0.442,0.536,0.518,0.526
67,0.352,0.068,0.061,0.149,0.144,0.048,0.107,0.057,0.051,0.071,0.073,0.26,0.764,0.515,0.27,0.645,0.391,0.18,0.423,0.245,0.122,0.211,0.798,0.417,0.426,0.717,0.5,0.498,0.396,0.327,0.809,0.705,0.704,0.537,0.46,0.479,0.826,0.77,0.777
68,0.343,0.037,0.047,0.136,0.152,0.073,0.128,0.057,0.041,0.062,0.062,0.268,0.798,0.531,0.319,0.603,0.38,0.128,0.314,0.215,0.106,0.177,0.881,0.508,0.408,0.594,0.553,0.493,0.579,0.294,0.879,0.732,0.734,0.542,0.444,0.47,0.589,0.539,0.541
69,0.356,0.067,0.073,0.145,0.149,0.073,0.125,0.051,0.051,0.083,0.088,0.223,0.772,0.549,0.319,0.635,0.433,0.165,0.396,0.231,0.114,0.212,0.865,0.448,0.417,0.667,0.636,0.494,0.434,0.334,0.765,0.645,0.653,0.517,0.438,0.459,0.585,0.533,0.54
70,0.375,0.06,0.067,0.117,0.133,0.073,0.14,0.063,0.06,0.078,0.076,0.213,0.784,0.58,0.344,0.621,0.425,0.17,0.404,0.236,0.11,0.209,0.934,0.48,0.421,0.712,0.525,0.466,0.537,0.337,0.699,0.608,0.614,0.508,0.404,0.424,0.498,0.481,0.488
71,0.368,0.059,0.06,0.166,0.166,0.06,0.14,0.066,0.058,0.063,0.066,0.223,0.781,0.561,0.334,0.624,0.403,0.159,0.378,0.228,0.104,0.206,0.899,0.481,0.421,0.742,0.504,0.456,0.559,0.33,0.784,0.691,0.699,0.478,0.411,0.426,0.771,0.759,0.765
72,0.367,0.065,0.067,0.153,0.157,0.072,0.133,0.057,0.061,0.088,0.086,0.201,0.799,0.6,0.367,0.601,0.414,0.17,0.39,0.234,0.122,0.234,0.998,0.565,0.436,0.682,0.569,0.521,0.464,0.389,0.778,0.626,0.631,0.426,0.389,0.409,0.774,0.713,0.725
73,0.373,0.064,0.07,0.132,0.135,0.055,0.139,0.052,0.061,0.063,0.065,0.202,0.759,0.558,0.325,0.651,0.445,0.168,0.409,0.235,0.125,0.234,0.857,0.418,0.411,0.702,0.568,0.532,0.76,0.359,0.803,0.668,0.672,0.441,0.403,0.419,0.768,0.722,0.726
74,0.347,0.059,0.064,0.12,0.128,0.061,0.132,0.055,0.058,0.064,0.064,0.262,0.796,0.535,0.322,0.605,0.397,0.154,0.377,0.215,0.113,0.226,0.884,0.479,0.408,0.714,0.559,0.526,0.663,0.374,0.763,0.657,0.66,0.448,0.384,0.403,0.573,0.535,0.544
75,0.346,0.062,0.067,0.118,0.122,0.048,0.107,0.067,0.061,0.069,0.07,0.253,0.762,0.509,0.272,0.648,0.398,0.179,0.426,0.239,0.139,0.222,0.785,0.42,0.42,0.682,0.529,0.582,0.356,0.343,0.809,0.698,0.7,0.511,0.434,0.455,0.697,0.634,0.64
76,0.379,0.058,0.055,0.159,0.172,0.071,0.148,0.067,0.069,0.063,0.069,0.168,0.759,0.595,0.365,0.651,0.461,0.175,0.408,0.232,0.117,0.239,0.914,0.471,0.429,0.634,0.509,0.504,0.615,0.367,0.79,0.652,0.656,0.426,0.362,0.38,0.613,0.559,0.57
77,0.374,0.057,0.059,0.135,0.136,0.056,0.136,0.072,0.069,0.077,0.08,0.171,0.754,0.584,0.346,0.657,0.452,0.184,0.417,0.238,0.125,0.234,0.889,0.467,0.441,0.63,0.5,0.525,0.41,0.356,0.825,0.687,0.688,0.497,0.418,0.436,0.768,0.745,0.749
78,0.345,0.063,0.067,0.13,0.132,0.056,0.128,0.057,0.057,0.064,0.065,0.241,0.773,0.532,0.316,0.635,0.408,0.163,0.397,0.217,0.118,0.213,0.838,0.461,0.411,0.693,0.575,0.544,0.602,0.335,0.797,0.676,0.684,0.502,0.444,0.462,0.753,0.709,0.714
79,0.347,0.057,0.065,0.136,0.147,0.069,0.128,0.06,0.052,0.064,0.071,0.219,0.769,0.55,0.332,0.639,0.436,0.163,0.39,0.22,0.108,0.203,0.861,0.47,0.418,0.663,0.565,0.491,0.521,0.318,0.801,0.677,0.683,0.5,0.426,0.442,0.637,0.59,0.595
80,0.368,0.052,0.058,0.149,0.156,0.066,0.148,0.059,0.063,0.067,0.068,0.21,0.776,0.566,0.347,0.63,0.439,0.172,0.394,0.22,0.114,0.216,0.898,0.453,0.437,0.645,0.495,0.518,0.691,0.343,0.851,0.715,0.718,0.473,0.413,0.43,0.689,0.648,0.656
81,0.385,0.072,0.073,0.178,0.173,0.061,0.136,0.069,0.041,0.087,0.085,0.19,0.77,0.584,0.335,0.638,0.439,0.177,0.425,0.249,0.105,0.169,0.915,0.453,0.416,0.729,0.562,0.422,0.378,0.265,0.781,0.66,0.663,0.602,0.497,0.518,0.668,0.629,0.634
82,0.334,0.061,0.07,0.139,0.147,0.072,0.113,0.049,0.048,0.068,0.07,0.228,0.775,0.551,0.332,0.632,0.445,0.162,0.403,0.222,0.113,0.217,0.872,0.497,0.402,0.704,0.575,0.509,0.496,0.343,0.751,0.628,0.638,0.528,0.448,0.463,0.536,0.499,0.505
83,0.354,0.062,0.056,0.137,0.139,0.054,0.127,0.064,0.054,0.066,0.078,0.215,0.773,0.563,0.338,0.635,0.446,0.174,0.409,0.226,0.119,0.219,0.887,0.473,0.425,0.684,0.496,0.527,0.461,0.345,0.817,0.693,0.698,0.507,0.431,0.452,0.717,0.673,0.683
84,0.388,0.061,0.061,0.152,0.164,0.068,0.16,0.063,0.068,0.068,0.072,0.139,0.738,0.599,0.371,0.675,0.473,0.181,0.434,0.228,0.122,0.241,0.887,0.446,0.417,0.702,0.48,0.535,0.696,0.357,0.808,0.67,0.674,0.456,0.395,0.41,0.606,0.577,0.584
