,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,0.401,0.064,0.075,0.143,0.157,0.062,0.137,0.066,0.081,0.104,0.099,0.143,0.723,0.582,0.318,0.69,0.455,0.211,0.472,0.264,0.177,0.306,0.791,0.4,0.447,0.583,0.565,0.67,0.215,0.443,0.519,0.563,0.566,0.271,0.313,0.329,0.731,0.699,0.697
1,0.418,0.052,0.056,0.156,0.163,0.062,0.163,0.067,0.072,0.093,0.093,0.193,0.768,0.576,0.321,0.64,0.415,0.203,0.437,0.255,0.168,0.273,0.844,0.381,0.465,0.542,0.491,0.659,0.351,0.427,0.621,0.634,0.636,0.259,0.293,0.306,0.548,0.51,0.508
2,0.379,0.067,0.065,0.144,0.156,0.061,0.139,0.066,0.068,0.091,0.092,0.245,0.784,0.539,0.299,0.621,0.403,0.193,0.435,0.24,0.16,0.252,0.814,0.397,0.444,0.622,0.55,0.667,0.266,0.406,0.513,0.578,0.583,0.301,0.323,0.34,0.556,0.521,0.52
3,0.353,0.076,0.077,0.138,0.15,0.064,0.098,0.05,0.071,0.096,0.096,0.224,0.737,0.514,0.259,0.676,0.477,0.201,0.478,0.256,0.175,0.278,0.713,0.338,0.421,0.667,0.571,0.684,0.134,0.411,0.457,0.527,0.534,0.399,0.398,0.401,0.401,0.391,0.388
4,0.384,0.067,0.071,0.126,0.147,0.061,0.129,0.072,0.064,0.095,0.097,0.193,0.748,0.556,0.301,0.664,0.407,0.191,0.445,0.255,0.162,0.242,0.785,0.425,0.429,0.623,0.58,0.635,0.194,0.364,0.51,0.561,0.564,0.294,0.336,0.353,0.423,0.409,0.405
5,0.371,0.06,0.06,0.159,0.166,0.072,0.121,0.061,0.06,0.089,0.093,0.208,0.769,0.565,0.315,0.639,0.414,0.192,0.442,0.25,0.168,0.251,0.829,0.469,0.434,0.604,0.517,0.672,0.22,0.393,0.528,0.548,0.552,0.318,0.342,0.357,0.418,0.397,0.395
6,0.338,0.062,0.07,0.112,0.132,0.062,0.11,0.061,0.063,0.094,0.091,0.28,0.788,0.509,0.282,0.615,0.39,0.179,0.415,0.228,0.156,0.264,0.777,0.444,0.431,0.62,0.595,0.684,0.157,0.429,0.497,0.541,0.546,0.303,0.338,0.351,0.425,0.434,0.43
7,0.31,0.067,0.067,0.158,0.158,0.04,0.097,0.054,0.07,0.057,0.049,0.289,0.751,0.463,0.25,0.66,0.42,0.19,0.452,0.214,0.144,0.252,0.659,0.364,0.42,0.663,0.532,0.673,0.359,0.382,0.536,0.56,0.567,0.349,0.339,0.338,0.497,0.471,0.468
8,0.366,0.063,0.065,0.157,0.164,0.06,0.108,0.071,0.076,0.087,0.088,0.225,0.765,0.54,0.283,0.645,0.423,0.203,0.456,0.257,0.169,0.272,0.785,0.411,0.445,0.606,0.52,0.658,0.171,0.422,0.584,0.587,0.592,0.301,0.319,0.336,0.467,0.449,0.448
9,0.351,0.057,0.062,0.143,0.157,0.063,0.116,0.062,0.058,0.091,0.091,0.279,0.794,0.516,0.28,0.608,0.383,0.182,0.406,0.236,0.152,0.24,0.796,0.433,0.448,0.571,0.572,0.644,0.183,0.395,0.531,0.562,0.564,0.29,0.326,0.341,0.479,0.454,0.453
10,0.305,0.049,0.059,0.119,0.127,0.036,0.092,0.055,0.058,0.062,0.056,0.302,0.771,0.47,0.257,0.637,0.385,0.154,0.377,0.214,0.14,0.217,0.692,0.431,0.408,0.662,0.529,0.654,0.282,0.341,0.631,0.656,0.658,0.405,0.39,0.39,0.488,0.473,0.467
11,0.397,0.067,0.069,0.16,0.17,0.07,0.139,0.063,0.068,0.096,0.097,0.182,0.749,0.567,0.309,0.663,0.422,0.2,0.45,0.258,0.167,0.256,0.802,0.403,0.444,0.585,0.581,0.647,0.258,0.386,0.537,0.597,0.6,0.307,0.338,0.353,0.532,0.493,0.493
12,0.395,0.053,0.061,0.128,0.14,0.06,0.136,0.062,0.067,0.1,0.096,0.205,0.75,0.545,0.286,0.662,0.424,0.205,0.459,0.259,0.169,0.259,0.772,0.354,0.447,0.58,0.479,0.653,0.258,0.391,0.656,0.653,0.655,0.308,0.336,0.354,0.46,0.46,0.453
13,0.377,0.049,0.053,0.145,0.137,0.059,0.118,0.068,0.069,0.094,0.092,0.216,0.748,0.532,0.274,0.664,0.408,0.196,0.447,0.259,0.169,0.26,0.751,0.38,0.438,0.571,0.455,0.653,0.201,0.392,0.656,0.676,0.677,0.282,0.337,0.353,0.653,0.618,0.617
14,0.277,0.06,0.068,0.133,0.144,0.044,0.073,0.049,0.065,0.06,0.051,0.29,0.767,0.481,0.278,0.642,0.407,0.181,0.431,0.206,0.144,0.254,0.703,0.504,0.42,0.619,0.571,0.699,0.243,0.396,0.538,0.558,0.564,0.388,0.381,0.383,0.41,0.41,0.405
15,0.374,0.063,0.06,0.135,0.129,0.05,0.122,0.068,0.075,0.09,0.091,0.224,0.758,0.534,0.282,0.652,0.43,0.2,0.462,0.252,0.172,0.3,0.768,0.372,0.433,0.665,0.462,0.683,0.216,0.46,0.606,0.622,0.625,0.276,0.309,0.324,0.443,0.444,0.44
16,0.311,0.069,0.071,0.12,0.14,0.044,0.089,0.056,0.056,0.067,0.068,0.28,0.753,0.474,0.253,0.659,0.403,0.183,0.441,0.223,0.149,0.222,0.674,0.407,0.415,0.667,0.574,0.668,0.221,0.337,0.539,0.569,0.572,0.375,0.387,0.386,0.395,0.4,0.396
17,0.372,0.053,0.051,0.152,0.153,0.056,0.118,0.066,0.076,0.095,0.097,0.218,0.764,0.546,0.292,0.645,0.432,0.206,0.46,0.255,0.174,0.27,0.795,0.403,0.448,0.612,0.413,0.682,0.172,0.419,0.717,0.707,0.707,0.343,0.359,0.378,0.557,0.532,0.531
18,0.402,0.067,0.071,0.164,0.17,0.062,0.131,0.066,0.071,0.102,0.1,0.173,0.733,0.56,0.29,0.68,0.444,0.208,0.475,0.271,0.171,0.268,0.773,0.356,0.438,0.625,0.531,0.631,0.207,0.394,0.557,0.571,0.575,0.307,0.334,0.351,0.477,0.453,0.451
19,0.37,0.061,0.062,0.15,0.154,0.065,0.127,0.066,0.068,0.085,0.085,0.229,0.764,0.535,0.293,0.646,0.416,0.19,0.437,0.243,0.169,0.258,0.777,0.399,0.435,0.626,0.517,0.695,0.27,0.399,0.626,0.609,0.612,0.285,0.316,0.332,0.473,0.458,0.455
20,0.37,0.058,0.066,0.143,0.15,0.065,0.136,0.062,0.065,0.092,0.087,0.254,0.784,0.531,0.298,0.62,0.385,0.183,0.414,0.234,0.158,0.258,0.803,0.423,0.442,0.585,0.579,0.675,0.279,0.416,0.539,0.579,0.585,0.275,0.31,0.325,0.6,0.557,0.557
21,0.331,0.054,0.058,0.149,0.153,0.06,0.104,0.056,0.067,0.085,0.088,0.271,0.788,0.517,0.291,0.616,0.386,0.178,0.394,0.227,0.158,0.274,0.787,0.487,0.452,0.567,0.554,0.696,0.18,0.445,0.56,0.598,0.601,0.308,0.338,0.35,0.561,0.52,0.518
22,0.363,0.06,0.067,0.14,0.151,0.059,0.123,0.065,0.073,0.097,0.094,0.235,0.766,0.533,0.294,0.642,0.419,0.194,0.432,0.24,0.153,0.27,0.779,0.408,0.449,0.588,0.557,0.638,0.191,0.421,0.493,0.558,0.561,0.283,0.318,0.332,0.599,0.582,0.579
23,0.398,0.059,0.059,0.162,0.165,0.071,0.145,0.062,0.07,0.11,0.105,0.185,0.765,0.581,0.328,0.644,0.439,0.196,0.443,0.253,0.166,0.277,0.846,0.417,0.442,0.607,0.496,0.656,0.237,0.43,0.594,0.586,0.588,0.256,0.299,0.319,0.452,0.424,0.422
24,0.351,0.057,0.065,0.145,0.154,0.061,0.124,0.067,0.057,0.096,0.092,0.268,0.801,0.532,0.306,0.599,0.383,0.179,0.402,0.227,0.152,0.244,0.833,0.475,0.445,0.587,0.581,0.67,0.185,0.407,0.501,0.555,0.561,0.287,0.318,0.334,0.568,0.527,0.527
25,0.347,0.052,0.051,0.112,0.117,0.045,0.098,0.059,0.072,0.077,0.076,0.226,0.735,0.509,0.261,0.679,0.443,0.203,0.476,0.249,0.168,0.262,0.704,0.368,0.426,0.64,0.396,0.675,0.232,0.386,0.736,0.707,0.709,0.358,0.374,0.387,0.521,0.538,0.531
26,0.372,0.062,0.064,0.153,0.166,0.06,0.119,0.072,0.069,0.094,0.09,0.227,0.772,0.545,0.292,0.636,0.418,0.197,0.449,0.254,0.168,0.259,0.804,0.414,0.439,0.619,0.516,0.661,0.176,0.407,0.567,0.589,0.593,0.306,0.328,0.345,0.471,0.45,0.448
27,0.316,0.035,0.041,0.146,0.149,0.061,0.109,0.062,0.06,0.076,0.066,0.306,0.799,0.495,0.288,0.601,0.35,0.167,0.359,0.208,0.153,0.24,0.773,0.514,0.465,0.521,0.437,0.736,0.25,0.399,0.829,0.769,0.767,0.272,0.315,0.33,0.543,0.509,0.507
28,0.388,0.055,0.047,0.134,0.127,0.043,0.113,0.068,0.076,0.091,0.094,0.198,0.72,0.522,0.248,0.694,0.393,0.221,0.509,0.275,0.178,0.269,0.705,0.346,0.434,0.656,0.352,0.647,0.194,0.388,0.802,0.746,0.748,0.327,0.388,0.405,0.516,0.516,0.515
29,0.381,0.066,0.064,0.146,0.149,0.059,0.119,0.068,0.071,0.096,0.093,0.191,0.745,0.555,0.293,0.667,0.43,0.201,0.466,0.262,0.171,0.277,0.78,0.405,0.431,0.642,0.504,0.653,0.182,0.415,0.558,0.58,0.583,0.3,0.321,0.339,0.416,0.405,0.4
30,0.39,0.068,0.075,0.126,0.143,0.072,0.138,0.066,0.058,0.098,0.099,0.204,0.755,0.554,0.303,0.656,0.402,0.185,0.434,0.253,0.156,0.225,0.793,0.415,0.426,0.611,0.633,0.617,0.231,0.343,0.511,0.536,0.54,0.287,0.337,0.359,0.385,0.383,0.378
31,0.367,0.061,0.07,0.127,0.145,0.069,0.12,0.069,0.061,0.094,0.096,0.229,0.75,0.521,0.275,0.662,0.421,0.189,0.436,0.247,0.16,0.239,0.738,0.368,0.433,0.598,0.58,0.648,0.172,0.361,0.542,0.578,0.583,0.314,0.352,0.373,0.44,0.42,0.415
32,0.356,0.06,0.066,0.142,0.153,0.062,0.128,0.067,0.056,0.09,0.089,0.267,0.791,0.524,0.298,0.611,0.373,0.179,0.398,0.228,0.151,0.23,0.805,0.458,0.45,0.57,0.618,0.662,0.216,0.376,0.52,0.559,0.564,0.286,0.322,0.339,0.474,0.451,0.448
33,0.384,0.057,0.061,0.146,0.161,0.064,0.132,0.065,0.069,0.094,0.09,0.218,0.753,0.536,0.284,0.658,0.41,0.195,0.443,0.252,0.166,0.255,0.765,0.371,0.44,0.6,0.504,0.659,0.246,0.388,0.612,0.605,0.606,0.279,0.322,0.338,0.458,0.436,0.432
34,0.388,0.069,0.069,0.123,0.131,0.059,0.127,0.073,0.076,0.101,0.1,0.169,0.735,0.566,0.304,0.678,0.436,0.213,0.483,0.261,0.178,0.278,0.783,0.408,0.441,0.624,0.519,0.682,0.173,0.41,0.546,0.603,0.607,0.312,0.342,0.359,0.532,0.546,0.539
35,0.379,0.064,0.067,0.139,0.139,0.053,0.133,0.07,0.07,0.095,0.094,0.243,0.778,0.535,0.289,0.628,0.408,0.196,0.445,0.246,0.162,0.262,0.799,0.385,0.44,0.628,0.533,0.659,0.221,0.417,0.533,0.577,0.581,0.301,0.322,0.34,0.45,0.462,0.457
36,0.369,0.065,0.073,0.133,0.145,0.062,0.12,0.068,0.068,0.091,0.095,0.227,0.746,0.519,0.271,0.666,0.413,0.201,0.455,0.248,0.165,0.249,0.731,0.366,0.442,0.602,0.57,0.665,0.19,0.374,0.541,0.575,0.581,0.304,0.346,0.364,0.427,0.415,0.41
37,0.371,0.061,0.069,0.139,0.152,0.068,0.126,0.062,0.074,0.092,0.093,0.2,0.755,0.555,0.31,0.656,0.415,0.191,0.44,0.245,0.168,0.275,0.794,0.443,0.434,0.613,0.556,0.686,0.237,0.419,0.513,0.549,0.553,0.289,0.31,0.325,0.476,0.457,0.454
38,0.346,0.064,0.074,0.148,0.167,0.064,0.116,0.058,0.063,0.087,0.086,0.259,0.782,0.524,0.296,0.623,0.384,0.176,0.406,0.229,0.157,0.257,0.789,0.469,0.433,0.597,0.657,0.686,0.227,0.413,0.47,0.509,0.514,0.288,0.319,0.332,0.428,0.406,0.403
39,0.379,0.06,0.072,0.158,0.168,0.065,0.119,0.07,0.073,0.101,0.098,0.163,0.735,0.572,0.313,0.679,0.433,0.199,0.456,0.259,0.172,0.289,0.79,0.45,0.436,0.598,0.555,0.664,0.155,0.426,0.536,0.565,0.571,0.293,0.332,0.345,0.542,0.507,0.505
40,0.34,0.058,0.068,0.114,0.133,0.06,0.119,0.063,0.056,0.091,0.089,0.288,0.791,0.503,0.282,0.612,0.38,0.177,0.403,0.221,0.15,0.234,0.771,0.434,0.439,0.593,0.6,0.679,0.193,0.382,0.512,0.552,0.558,0.296,0.334,0.351,0.427,0.438,0.433
41,0.386,0.079,0.078,0.154,0.141,0.042,0.122,0.064,0.064,0.102,0.099,0.22,0.731,0.52,0.256,0.682,0.427,0.211,0.5,0.264,0.169,0.254,0.715,0.316,0.422,0.706,0.527,0.64,0.182,0.372,0.52,0.562,0.569,0.322,0.354,0.371,0.863,0.848,0.848
42,0.359,0.043,0.05,0.133,0.141,0.056,0.124,0.068,0.066,0.092,0.089,0.269,0.789,0.521,0.286,0.615,0.384,0.193,0.407,0.235,0.157,0.249,0.795,0.422,0.474,0.508,0.474,0.668,0.201,0.405,0.634,0.645,0.645,0.274,0.319,0.336,0.692,0.664,0.662
43,0.391,0.067,0.068,0.122,0.135,0.063,0.14,0.066,0.074,0.098,0.102,0.187,0.753,0.566,0.314,0.659,0.443,0.209,0.468,0.251,0.164,0.275,0.806,0.393,0.447,0.608,0.531,0.653,0.239,0.417,0.55,0.597,0.6,0.306,0.327,0.344,0.554,0.565,0.558
44,0.394,0.071,0.07,0.141,0.143,0.061,0.129,0.068,0.071,0.101,0.099,0.154,0.744,0.59,0.325,0.668,0.453,0.21,0.477,0.265,0.173,0.262,0.828,0.433,0.44,0.638,0.526,0.653,0.201,0.392,0.513,0.578,0.581,0.315,0.333,0.352,0.432,0.426,0.421
45,0.362,0.056,0.066,0.147,0.16,0.062,0.13,0.067,0.058,0.095,0.091,0.267,0.797,0.531,0.299,0.604,0.388,0.181,0.404,0.232,0.153,0.237,0.825,0.438,0.448,0.575,0.587,0.659,0.224,0.392,0.517,0.562,0.568,0.279,0.319,0.336,0.444,0.431,0.428
46,0.354,0.06,0.066,0.142,0.149,0.062,0.121,0.065,0.063,0.096,0.09,0.277,0.798,0.521,0.29,0.603,0.379,0.181,0.403,0.233,0.154,0.241,0.811,0.446,0.449,0.58,0.6,0.661,0.195,0.4,0.517,0.559,0.563,0.289,0.324,0.34,0.568,0.527,0.527
47,0.385,0.067,0.064,0.155,0.158,0.054,0.118,0.066,0.072,0.094,0.093,0.201,0.756,0.556,0.288,0.654,0.427,0.204,0.466,0.268,0.168,0.27,0.797,0.4,0.438,0.637,0.504,0.627,0.192,0.413,0.565,0.589,0.592,0.307,0.324,0.339,0.419,0.41,0.407
48,0.391,0.057,0.062,0.161,0.162,0.075,0.164,0.061,0.058,0.099,0.101,0.247,0.805,0.558,0.332,0.593,0.382,0.175,0.393,0.227,0.144,0.232,0.883,0.442,0.445,0.571,0.595,0.634,0.343,0.391,0.527,0.56,0.561,0.262,0.291,0.306,0.582,0.543,0.54
49,0.349,0.049,0.054,0.122,0.14,0.048,0.096,0.06,0.076,0.077,0.071,0.234,0.729,0.498,0.246,0.685,0.435,0.214,0.475,0.254,0.169,0.26,0.682,0.345,0.451,0.584,0.412,0.665,0.228,0.38,0.725,0.671,0.672,0.332,0.359,0.373,0.394,0.398,0.394
50,0.382,0.061,0.058,0.144,0.141,0.045,0.122,0.061,0.064,0.091,0.089,0.218,0.733,0.515,0.255,0.681,0.434,0.213,0.489,0.26,0.17,0.265,0.709,0.306,0.436,0.648,0.431,0.654,0.246,0.389,0.729,0.688,0.69,0.324,0.363,0.383,0.545,0.534,0.533
51,0.408,0.051,0.059,0.152,0.16,0.058,0.149,0.06,0.08,0.092,0.086,0.191,0.763,0.572,0.314,0.646,0.402,0.201,0.452,0.258,0.172,0.282,0.83,0.41,0.445,0.587,0.466,0.667,0.374,0.437,0.684,0.661,0.663,0.26,0.298,0.311,0.5,0.484,0.482
52,0.406,0.065,0.074,0.124,0.133,0.056,0.151,0.067,0.075,0.101,0.098,0.164,0.74,0.577,0.322,0.672,0.437,0.203,0.466,0.255,0.17,0.279,0.806,0.391,0.436,0.616,0.556,0.667,0.285,0.415,0.503,0.565,0.57,0.272,0.309,0.325,0.556,0.571,0.565
53,0.372,0.063,0.073,0.155,0.171,0.068,0.116,0.067,0.067,0.099,0.094,0.16,0.72,0.56,0.305,0.694,0.44,0.196,0.458,0.256,0.176,0.278,0.757,0.43,0.428,0.622,0.557,0.688,0.158,0.401,0.525,0.578,0.584,0.322,0.352,0.368,0.562,0.522,0.52
54,0.382,0.073,0.081,0.148,0.153,0.057,0.13,0.063,0.066,0.094,0.093,0.212,0.742,0.532,0.28,0.67,0.432,0.197,0.471,0.252,0.165,0.26,0.745,0.345,0.418,0.68,0.575,0.655,0.246,0.388,0.478,0.518,0.524,0.305,0.328,0.343,0.611,0.583,0.58
55,0.315,0.068,0.072,0.131,0.142,0.046,0.074,0.052,0.059,0.071,0.067,0.258,0.724,0.469,0.228,0.69,0.43,0.184,0.455,0.242,0.156,0.235,0.638,0.358,0.404,0.712,0.534,0.645,0.169,0.341,0.579,0.587,0.593,0.376,0.395,0.397,0.404,0.379,0.375
56,0.371,0.067,0.076,0.122,0.144,0.063,0.113,0.058,0.063,0.095,0.092,0.227,0.751,0.528,0.272,0.66,0.42,0.184,0.437,0.258,0.16,0.234,0.75,0.379,0.421,0.641,0.606,0.62,0.196,0.355,0.497,0.544,0.547,0.321,0.362,0.38,0.368,0.37,0.368
57,0.389,0.066,0.069,0.15,0.158,0.065,0.133,0.075,0.071,0.105,0.103,0.193,0.767,0.575,0.318,0.642,0.422,0.201,0.45,0.256,0.171,0.271,0.841,0.441,0.447,0.612,0.549,0.668,0.183,0.422,0.529,0.595,0.6,0.31,0.336,0.353,0.652,0.612,0.611
58,0.348,0.051,0.061,0.14,0.143,0.062,0.13,0.059,0.066,0.083,0.072,0.265,0.787,0.524,0.307,0.617,0.386,0.173,0.389,0.218,0.166,0.262,0.796,0.456,0.445,0.566,0.571,0.761,0.341,0.425,0.578,0.591,0.596,0.252,0.294,0.306,0.523,0.492,0.491
59,0.358,0.061,0.065,0.152,0.157,0.057,0.118,0.056,0.076,0.089,0.089,0.215,0.754,0.539,0.299,0.657,0.413,0.196,0.438,0.24,0.169,0.282,0.769,0.441,0.447,0.582,0.553,0.704,0.235,0.429,0.549,0.572,0.577,0.295,0.321,0.335,0.515,0.479,0.475
60,0.367,0.06,0.067,0.127,0.146,0.055,0.133,0.06,0.055,0.091,0.084,0.282,0.788,0.51,0.277,0.616,0.374,0.179,0.401,0.234,0.15,0.224,0.777,0.388,0.446,0.559,0.635,0.641,0.288,0.364,0.507,0.546,0.551,0.264,0.317,0.336,0.38,0.365,0.362
61,0.421,0.063,0.063,0.154,0.164,0.062,0.159,0.073,0.07,0.101,0.099,0.179,0.743,0.565,0.302,0.67,0.437,0.208,0.47,0.263,0.171,0.255,0.791,0.327,0.443,0.611,0.496,0.65,0.287,0.381,0.55,0.571,0.573,0.27,0.296,0.312,0.401,0.387,0.384
62,0.355,0.061,0.071,0.149,0.159,0.06,0.118,0.069,0.059,0.092,0.095,0.27,0.785,0.516,0.279,0.619,0.397,0.187,0.419,0.236,0.159,0.239,0.782,0.408,0.446,0.578,0.611,0.674,0.168,0.386,0.486,0.547,0.554,0.293,0.329,0.347,0.492,0.462,0.46
63,0.351,0.063,0.072,0.15,0.162,0.062,0.122,0.06,0.062,0.084,0.079,0.284,0.793,0.511,0.283,0.609,0.378,0.167,0.403,0.229,0.16,0.245,0.787,0.426,0.414,0.653,0.619,0.699,0.276,0.402,0.486,0.519,0.526,0.276,0.313,0.327,0.44,0.422,0.42
64,0.382,0.064,0.073,0.139,0.151,0.063,0.127,0.075,0.075,0.094,0.092,0.17,0.733,0.564,0.31,0.68,0.419,0.198,0.456,0.255,0.175,0.265,0.778,0.439,0.434,0.616,0.561,0.686,0.196,0.39,0.52,0.554,0.559,0.286,0.314,0.329,0.414,0.401,0.396
65,0.402,0.071,0.071,0.161,0.164,0.065,0.13,0.07,0.073,0.097,0.097,0.156,0.731,0.576,0.303,0.682,0.452,0.213,0.49,0.272,0.174,0.275,0.793,0.385,0.435,0.643,0.518,0.64,0.21,0.403,0.567,0.591,0.597,0.325,0.347,0.365,0.578,0.541,0.54
66,0.356,0.06,0.07,0.15,0.158,0.06,0.124,0.059,0.063,0.089,0.086,0.274,0.792,0.518,0.287,0.611,0.387,0.178,0.41,0.232,0.155,0.253,0.795,0.424,0.434,0.607,0.602,0.668,0.245,0.414,0.488,0.543,0.551,0.284,0.321,0.336,0.507,0.474,0.472
67,0.352,0.062,0.068,0.147,0.16,0.062,0.11,0.059,0.071,0.094,0.094,0.21,0.756,0.545,0.304,0.655,0.417,0.193,0.435,0.242,0.171,0.281,0.78,0.465,0.444,0.591,0.57,0.707,0.171,0.429,0.523,0.553,0.558,0.314,0.337,0.352,0.483,0.452,0.449
68,0.396,0.063,0.067,0.149,0.154,0.061,0.144,0.06,0.065,0.097,0.098,0.192,0.749,0.558,0.306,0.662,0.425,0.2,0.452,0.252,0.167,0.254,0.791,0.381,0.442,0.59,0.551,0.663,0.288,0.384,0.571,0.607,0.613,0.303,0.345,0.364,0.611,0.568,0.565
69,0.374,0.062,0.068,0.143,0.153,0.06,0.146,0.059,0.062,0.09,0.087,0.271,0.797,0.526,0.299,0.604,0.384,0.18,0.404,0.228,0.146,0.236,0.817,0.401,0.446,0.583,0.619,0.64,0.337,0.391,0.501,0.551,0.556,0.256,0.305,0.322,0.462,0.456,0.453
70,0.333,0.059,0.065,0.141,0.151,0.06,0.106,0.061,0.061,0.09,0.088,0.284,0.789,0.505,0.278,0.615,0.385,0.179,0.404,0.228,0.156,0.262,0.77,0.449,0.443,0.592,0.585,0.684,0.148,0.426,0.509,0.572,0.575,0.3,0.343,0.355,0.487,0.47,0.466
71,0.384,0.067,0.076,0.131,0.154,0.063,0.137,0.067,0.059,0.098,0.093,0.21,0.757,0.548,0.302,0.654,0.386,0.186,0.433,0.247,0.158,0.24,0.786,0.43,0.43,0.618,0.622,0.64,0.239,0.367,0.487,0.534,0.538,0.27,0.321,0.339,0.421,0.402,0.398
72,0.385,0.062,0.066,0.148,0.15,0.066,0.137,0.07,0.075,0.091,0.091,0.197,0.748,0.552,0.305,0.663,0.421,0.2,0.462,0.247,0.177,0.259,0.781,0.399,0.433,0.635,0.504,0.717,0.258,0.391,0.559,0.57,0.574,0.28,0.301,0.318,0.419,0.409,0.405
73,0.425,0.062,0.063,0.165,0.169,0.075,0.169,0.066,0.063,0.103,0.109,0.192,0.754,0.563,0.307,0.657,0.437,0.205,0.453,0.255,0.162,0.225,0.804,0.318,0.453,0.566,0.539,0.635,0.329,0.342,0.578,0.572,0.575,0.279,0.3,0.32,0.436,0.414,0.41
74,0.41,0.063,0.067,0.14,0.149,0.064,0.14,0.058,0.069,0.112,0.115,0.151,0.72,0.569,0.3,0.694,0.463,0.217,0.485,0.27,0.177,0.241,0.769,0.346,0.447,0.585,0.512,0.656,0.227,0.347,0.606,0.602,0.605,0.38,0.372,0.388,0.501,0.504,0.5
75,0.398,0.061,0.062,0.154,0.162,0.062,0.139,0.071,0.071,0.102,0.096,0.179,0.751,0.573,0.314,0.66,0.427,0.201,0.448,0.259,0.171,0.257,0.814,0.41,0.449,0.597,0.513,0.66,0.229,0.389,0.568,0.596,0.599,0.283,0.311,0.33,0.481,0.45,0.449
76,0.348,0.052,0.068,0.135,0.143,0.059,0.116,0.065,0.063,0.089,0.086,0.282,0.786,0.504,0.273,0.619,0.378,0.18,0.401,0.232,0.156,0.248,0.764,0.421,0.449,0.561,0.594,0.672,0.203,0.401,0.513,0.569,0.572,0.265,0.33,0.346,0.621,0.58,0.579
77,0.383,0.062,0.067,0.141,0.154,0.064,0.126,0.072,0.064,0.102,0.103,0.172,0.73,0.558,0.302,0.683,0.415,0.198,0.455,0.257,0.172,0.247,0.766,0.424,0.435,0.616,0.529,0.669,0.165,0.362,0.546,0.564,0.57,0.297,0.331,0.349,0.418,0.399,0.394
78,0.361,0.062,0.074,0.134,0.15,0.057,0.108,0.071,0.068,0.094,0.088,0.202,0.739,0.537,0.285,0.674,0.412,0.192,0.442,0.252,0.167,0.258,0.748,0.43,0.434,0.609,0.581,0.663,0.157,0.383,0.531,0.587,0.592,0.309,0.35,0.367,0.477,0.476,0.473
79,0.366,0.06,0.056,0.151,0.152,0.049,0.117,0.063,0.066,0.091,0.093,0.237,0.773,0.536,0.286,0.635,0.416,0.199,0.436,0.25,0.165,0.257,0.792,0.409,0.456,0.598,0.487,0.66,0.201,0.405,0.59,0.612,0.617,0.306,0.325,0.342,0.446,0.434,0.432
80,0.374,0.064,0.069,0.151,0.151,0.052,0.123,0.057,0.065,0.09,0.087,0.234,0.75,0.516,0.265,0.662,0.424,0.192,0.458,0.251,0.162,0.252,0.731,0.337,0.419,0.667,0.52,0.645,0.272,0.381,0.594,0.586,0.59,0.296,0.335,0.355,0.466,0.447,0.445
81,0.388,0.067,0.065,0.15,0.144,0.062,0.127,0.072,0.07,0.102,0.098,0.173,0.75,0.577,0.315,0.662,0.455,0.207,0.473,0.261,0.171,0.261,0.818,0.415,0.438,0.643,0.496,0.655,0.176,0.394,0.544,0.574,0.577,0.314,0.328,0.347,0.438,0.436,0.431
82,0.346,0.069,0.075,0.161,0.166,0.061,0.091,0.06,0.06,0.095,0.093,0.223,0.727,0.504,0.25,0.687,0.457,0.203,0.468,0.255,0.164,0.231,0.689,0.348,0.434,0.616,0.576,0.643,0.069,0.336,0.524,0.563,0.567,0.455,0.44,0.444,0.579,0.538,0.537
83,0.403,0.06,0.064,0.152,0.16,0.059,0.144,0.064,0.071,0.091,0.087,0.22,0.78,0.56,0.301,0.626,0.399,0.196,0.445,0.259,0.166,0.264,0.84,0.393,0.44,0.617,0.512,0.641,0.327,0.422,0.569,0.59,0.593,0.288,0.308,0.323,0.493,0.469,0.467
84,0.341,0.058,0.068,0.144,0.158,0.063,0.107,0.06,0.063,0.087,0.086,0.267,0.79,0.524,0.29,0.613,0.388,0.181,0.411,0.235,0.154,0.259,0.802,0.474,0.44,0.591,0.589,0.655,0.168,0.423,0.499,0.541,0.545,0.306,0.333,0.344,0.56,0.522,0.521
85,0.365,0.041,0.049,0.153,0.158,0.064,0.114,0.071,0.069,0.093,0.092,0.222,0.753,0.531,0.28,0.658,0.41,0.196,0.431,0.251,0.172,0.265,0.757,0.407,0.455,0.551,0.417,0.685,0.175,0.403,0.803,0.74,0.739,0.297,0.339,0.356,0.476,0.477,0.472
