,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
85,0.343,0.039,0.037,0.128,0.138,0.062,0.109,0.054,0.064,0.076,0.079,0.203,0.738,0.535,0.302,0.675,0.451,0.174,0.386,0.235,0.141,0.257,0.793,0.426,0.451,0.667,0.328,0.6,0.503,0.381,0.786,0.642,0.649,0.326,0.285,0.298,0.374,0.407,0.403
86,0.348,0.048,0.043,0.149,0.151,0.068,0.117,0.052,0.051,0.077,0.078,0.231,0.751,0.52,0.292,0.66,0.414,0.165,0.379,0.232,0.123,0.203,0.788,0.423,0.435,0.745,0.37,0.53,0.608,0.308,0.714,0.603,0.61,0.335,0.29,0.303,0.404,0.433,0.429
87,0.343,0.05,0.048,0.125,0.129,0.063,0.095,0.053,0.069,0.088,0.087,0.152,0.711,0.56,0.313,0.703,0.483,0.194,0.421,0.248,0.147,0.26,0.797,0.451,0.461,0.629,0.402,0.593,0.262,0.37,0.73,0.589,0.601,0.342,0.319,0.335,0.408,0.439,0.434
88,0.315,0.044,0.04,0.138,0.136,0.06,0.089,0.051,0.051,0.079,0.08,0.269,0.776,0.507,0.283,0.631,0.404,0.168,0.375,0.226,0.121,0.198,0.803,0.48,0.448,0.685,0.365,0.535,0.283,0.314,0.827,0.72,0.725,0.412,0.394,0.409,0.477,0.493,0.488
89,0.328,0.046,0.043,0.157,0.151,0.062,0.095,0.052,0.05,0.083,0.077,0.235,0.755,0.52,0.289,0.656,0.435,0.17,0.384,0.233,0.12,0.202,0.793,0.448,0.443,0.7,0.374,0.515,0.32,0.308,0.81,0.683,0.69,0.397,0.37,0.385,0.472,0.495,0.489
90,0.347,0.052,0.042,0.145,0.146,0.066,0.114,0.055,0.051,0.077,0.08,0.231,0.755,0.531,0.302,0.656,0.399,0.174,0.392,0.234,0.13,0.202,0.809,0.476,0.444,0.724,0.373,0.556,0.524,0.308,0.742,0.627,0.637,0.368,0.321,0.334,0.58,0.565,0.562
91,0.331,0.047,0.043,0.131,0.136,0.067,0.104,0.051,0.053,0.08,0.078,0.221,0.736,0.515,0.29,0.677,0.441,0.166,0.372,0.227,0.12,0.206,0.761,0.424,0.446,0.699,0.388,0.529,0.424,0.304,0.74,0.561,0.572,0.321,0.281,0.296,0.363,0.376,0.372
92,0.345,0.047,0.042,0.156,0.144,0.067,0.112,0.056,0.056,0.077,0.075,0.213,0.741,0.528,0.298,0.672,0.424,0.17,0.382,0.234,0.119,0.209,0.786,0.443,0.445,0.712,0.368,0.509,0.505,0.311,0.51,0.422,0.431,0.231,0.198,0.21,0.252,0.253,0.252
93,0.364,0.05,0.043,0.136,0.133,0.068,0.116,0.059,0.06,0.09,0.083,0.139,0.706,0.567,0.321,0.709,0.476,0.193,0.415,0.249,0.136,0.232,0.8,0.433,0.465,0.653,0.369,0.546,0.442,0.327,0.781,0.621,0.634,0.348,0.3,0.317,0.462,0.481,0.477
94,0.338,0.04,0.039,0.141,0.142,0.064,0.109,0.056,0.056,0.081,0.079,0.204,0.735,0.53,0.304,0.678,0.449,0.18,0.387,0.229,0.133,0.214,0.782,0.437,0.465,0.639,0.343,0.581,0.436,0.316,0.848,0.623,0.633,0.309,0.264,0.28,0.346,0.345,0.342
95,0.329,0.048,0.046,0.143,0.145,0.063,0.095,0.053,0.047,0.083,0.081,0.24,0.752,0.512,0.281,0.659,0.412,0.169,0.393,0.234,0.117,0.201,0.777,0.454,0.43,0.751,0.37,0.5,0.303,0.305,0.79,0.633,0.643,0.361,0.324,0.338,0.408,0.427,0.426
96,0.349,0.048,0.045,0.121,0.133,0.065,0.103,0.059,0.06,0.089,0.086,0.155,0.718,0.563,0.317,0.696,0.478,0.197,0.432,0.246,0.138,0.234,0.809,0.45,0.456,0.629,0.375,0.561,0.31,0.336,0.835,0.603,0.617,0.323,0.289,0.305,0.402,0.391,0.39
97,0.378,0.042,0.04,0.154,0.15,0.071,0.121,0.058,0.065,0.087,0.087,0.121,0.701,0.58,0.326,0.713,0.471,0.183,0.416,0.257,0.141,0.234,0.813,0.437,0.44,0.699,0.32,0.549,0.478,0.328,0.704,0.494,0.505,0.232,0.201,0.212,0.266,0.251,0.25
98,0.343,0.049,0.046,0.121,0.125,0.065,0.093,0.053,0.07,0.084,0.084,0.139,0.706,0.566,0.317,0.708,0.497,0.196,0.431,0.25,0.148,0.269,0.799,0.451,0.455,0.653,0.371,0.592,0.293,0.38,0.81,0.636,0.648,0.344,0.314,0.33,0.4,0.449,0.443
99,0.339,0.049,0.046,0.128,0.131,0.064,0.104,0.05,0.058,0.087,0.087,0.206,0.727,0.521,0.288,0.687,0.444,0.184,0.423,0.236,0.139,0.225,0.758,0.417,0.435,0.728,0.354,0.589,0.377,0.328,0.84,0.674,0.684,0.376,0.34,0.354,0.466,0.483,0.478
100,0.376,0.044,0.039,0.15,0.149,0.078,0.128,0.059,0.062,0.086,0.086,0.131,0.725,0.594,0.349,0.689,0.468,0.186,0.408,0.248,0.138,0.226,0.862,0.474,0.456,0.672,0.332,0.556,0.545,0.328,0.779,0.59,0.602,0.298,0.251,0.267,0.331,0.366,0.363
101,0.355,0.052,0.048,0.131,0.136,0.073,0.107,0.057,0.059,0.092,0.089,0.148,0.727,0.579,0.333,0.686,0.455,0.188,0.414,0.248,0.143,0.237,0.844,0.499,0.454,0.665,0.4,0.577,0.33,0.345,0.686,0.557,0.565,0.33,0.299,0.313,0.367,0.386,0.381
102,0.36,0.041,0.041,0.126,0.134,0.073,0.116,0.061,0.064,0.082,0.08,0.15,0.729,0.579,0.335,0.684,0.486,0.198,0.428,0.245,0.147,0.245,0.846,0.453,0.463,0.611,0.339,0.6,0.482,0.358,0.823,0.667,0.673,0.318,0.268,0.282,0.413,0.43,0.426
103,0.323,0.049,0.045,0.135,0.136,0.052,0.092,0.051,0.053,0.083,0.082,0.24,0.747,0.506,0.276,0.665,0.432,0.187,0.416,0.231,0.132,0.217,0.761,0.426,0.45,0.658,0.382,0.571,0.304,0.326,0.792,0.611,0.619,0.337,0.31,0.325,0.368,0.364,0.359
104,0.327,0.049,0.043,0.13,0.132,0.067,0.09,0.055,0.054,0.08,0.078,0.19,0.727,0.536,0.301,0.687,0.455,0.178,0.401,0.237,0.125,0.22,0.78,0.464,0.444,0.697,0.371,0.527,0.262,0.32,0.698,0.528,0.539,0.293,0.265,0.282,0.301,0.314,0.31
105,0.35,0.047,0.04,0.135,0.138,0.074,0.109,0.061,0.055,0.086,0.082,0.16,0.713,0.554,0.315,0.701,0.472,0.182,0.413,0.241,0.133,0.23,0.79,0.439,0.441,0.714,0.335,0.552,0.373,0.328,0.748,0.581,0.595,0.28,0.247,0.263,0.376,0.367,0.367
106,0.343,0.055,0.048,0.127,0.13,0.065,0.102,0.057,0.057,0.092,0.09,0.18,0.726,0.546,0.306,0.688,0.456,0.177,0.406,0.242,0.125,0.218,0.794,0.45,0.436,0.706,0.412,0.517,0.253,0.317,0.663,0.596,0.602,0.356,0.334,0.35,0.462,0.474,0.473
107,0.35,0.044,0.039,0.127,0.124,0.066,0.105,0.052,0.068,0.084,0.09,0.163,0.708,0.544,0.301,0.706,0.466,0.188,0.409,0.246,0.146,0.265,0.771,0.423,0.46,0.66,0.335,0.593,0.384,0.375,0.759,0.623,0.629,0.339,0.304,0.319,0.392,0.43,0.425
108,0.339,0.05,0.045,0.122,0.128,0.067,0.111,0.056,0.057,0.079,0.078,0.188,0.723,0.534,0.309,0.691,0.456,0.165,0.382,0.229,0.13,0.215,0.773,0.436,0.432,0.727,0.396,0.568,0.455,0.311,0.702,0.614,0.623,0.35,0.309,0.325,0.411,0.457,0.451
109,0.341,0.046,0.042,0.149,0.151,0.065,0.11,0.055,0.054,0.082,0.08,0.233,0.763,0.53,0.302,0.647,0.417,0.164,0.361,0.231,0.127,0.204,0.819,0.46,0.454,0.683,0.393,0.55,0.463,0.315,0.634,0.545,0.553,0.303,0.262,0.278,0.336,0.342,0.339
110,0.334,0.041,0.038,0.127,0.129,0.068,0.11,0.058,0.057,0.074,0.069,0.198,0.732,0.535,0.312,0.681,0.44,0.173,0.375,0.225,0.129,0.209,0.786,0.461,0.461,0.665,0.343,0.573,0.535,0.307,0.802,0.634,0.646,0.329,0.278,0.294,0.414,0.451,0.445
111,0.358,0.043,0.042,0.129,0.145,0.066,0.114,0.053,0.069,0.081,0.081,0.153,0.716,0.564,0.32,0.698,0.474,0.197,0.416,0.245,0.144,0.254,0.808,0.435,0.474,0.604,0.357,0.588,0.523,0.364,0.804,0.63,0.639,0.325,0.285,0.299,0.388,0.402,0.399
112,0.363,0.058,0.051,0.124,0.123,0.075,0.112,0.057,0.06,0.091,0.088,0.115,0.698,0.584,0.336,0.716,0.468,0.182,0.422,0.252,0.138,0.233,0.816,0.483,0.431,0.747,0.401,0.548,0.37,0.325,0.647,0.587,0.593,0.352,0.319,0.333,0.426,0.459,0.455
113,0.352,0.045,0.043,0.13,0.138,0.071,0.113,0.057,0.063,0.079,0.077,0.191,0.742,0.551,0.312,0.67,0.478,0.185,0.403,0.239,0.133,0.229,0.822,0.416,0.459,0.638,0.373,0.556,0.516,0.342,0.771,0.583,0.593,0.316,0.269,0.284,0.366,0.369,0.366
114,0.329,0.042,0.043,0.137,0.136,0.065,0.103,0.052,0.057,0.08,0.08,0.214,0.731,0.517,0.292,0.683,0.441,0.169,0.39,0.228,0.136,0.21,0.757,0.431,0.433,0.716,0.351,0.596,0.426,0.307,0.811,0.658,0.667,0.356,0.317,0.334,0.423,0.438,0.433
115,0.361,0.053,0.047,0.127,0.133,0.076,0.107,0.059,0.068,0.082,0.081,0.113,0.704,0.591,0.338,0.71,0.498,0.196,0.433,0.255,0.144,0.248,0.832,0.466,0.453,0.668,0.382,0.565,0.404,0.349,0.767,0.611,0.624,0.337,0.297,0.314,0.488,0.515,0.51
116,0.32,0.039,0.037,0.124,0.129,0.062,0.096,0.055,0.055,0.076,0.077,0.277,0.773,0.497,0.274,0.634,0.421,0.166,0.38,0.225,0.128,0.209,0.784,0.423,0.437,0.693,0.33,0.569,0.353,0.33,0.862,0.703,0.714,0.345,0.315,0.331,0.509,0.493,0.491
117,0.367,0.051,0.046,0.139,0.147,0.069,0.112,0.057,0.071,0.086,0.086,0.119,0.702,0.584,0.329,0.712,0.492,0.191,0.429,0.256,0.151,0.267,0.82,0.443,0.445,0.675,0.376,0.59,0.437,0.375,0.747,0.597,0.609,0.325,0.287,0.301,0.397,0.413,0.409
118,0.346,0.047,0.042,0.126,0.131,0.059,0.099,0.056,0.063,0.088,0.088,0.172,0.722,0.55,0.305,0.692,0.457,0.185,0.419,0.247,0.143,0.254,0.795,0.449,0.442,0.665,0.362,0.579,0.307,0.367,0.852,0.671,0.682,0.338,0.304,0.321,0.441,0.434,0.433
119,0.316,0.047,0.042,0.143,0.139,0.067,0.091,0.053,0.05,0.081,0.08,0.219,0.732,0.513,0.292,0.682,0.423,0.148,0.356,0.226,0.118,0.213,0.752,0.478,0.416,0.818,0.368,0.522,0.262,0.312,0.553,0.519,0.524,0.305,0.285,0.299,0.342,0.37,0.368
120,0.324,0.047,0.04,0.144,0.139,0.06,0.098,0.056,0.053,0.078,0.077,0.265,0.772,0.507,0.283,0.636,0.422,0.168,0.386,0.226,0.131,0.214,0.797,0.438,0.435,0.708,0.366,0.58,0.356,0.336,0.797,0.649,0.657,0.34,0.308,0.323,0.483,0.477,0.475
121,0.344,0.036,0.037,0.125,0.133,0.059,0.107,0.05,0.075,0.074,0.076,0.174,0.722,0.548,0.311,0.692,0.475,0.186,0.402,0.237,0.157,0.292,0.792,0.432,0.463,0.618,0.317,0.662,0.599,0.422,0.835,0.68,0.69,0.284,0.275,0.287,0.408,0.424,0.42
122,0.341,0.048,0.041,0.138,0.134,0.07,0.113,0.056,0.055,0.078,0.074,0.189,0.73,0.542,0.318,0.683,0.432,0.158,0.375,0.228,0.124,0.199,0.794,0.481,0.421,0.81,0.348,0.544,0.515,0.291,0.711,0.576,0.585,0.314,0.27,0.286,0.38,0.405,0.401
123,0.362,0.043,0.042,0.128,0.134,0.069,0.112,0.054,0.062,0.08,0.085,0.139,0.697,0.558,0.31,0.717,0.461,0.188,0.411,0.251,0.148,0.243,0.778,0.43,0.457,0.654,0.346,0.59,0.503,0.339,0.725,0.596,0.603,0.33,0.292,0.307,0.373,0.407,0.403
124,0.343,0.05,0.048,0.124,0.127,0.065,0.092,0.054,0.077,0.084,0.086,0.146,0.71,0.565,0.315,0.704,0.488,0.193,0.427,0.251,0.157,0.277,0.803,0.455,0.452,0.658,0.386,0.625,0.288,0.393,0.705,0.587,0.598,0.329,0.307,0.322,0.393,0.42,0.417
125,0.376,0.069,0.066,0.142,0.143,0.065,0.115,0.06,0.059,0.098,0.095,0.15,0.7,0.551,0.29,0.714,0.456,0.204,0.475,0.262,0.147,0.252,0.772,0.382,0.429,0.706,0.469,0.561,0.323,0.353,0.464,0.381,0.39,0.256,0.232,0.246,0.304,0.312,0.31
126,0.303,0.058,0.054,0.158,0.146,0.06,0.084,0.046,0.046,0.079,0.079,0.296,0.768,0.472,0.255,0.641,0.404,0.155,0.389,0.22,0.124,0.204,0.736,0.426,0.398,0.845,0.427,0.564,0.241,0.318,0.67,0.55,0.556,0.378,0.36,0.372,0.482,0.472,0.471
127,0.311,0.05,0.042,0.136,0.135,0.05,0.086,0.048,0.053,0.077,0.081,0.302,0.766,0.466,0.242,0.643,0.388,0.18,0.401,0.226,0.136,0.211,0.725,0.402,0.449,0.672,0.38,0.602,0.289,0.328,0.817,0.676,0.682,0.389,0.366,0.379,0.474,0.463,0.459
128,0.357,0.05,0.046,0.147,0.144,0.058,0.112,0.058,0.061,0.084,0.086,0.185,0.723,0.538,0.295,0.691,0.448,0.187,0.422,0.246,0.14,0.226,0.779,0.411,0.443,0.679,0.378,0.569,0.43,0.327,0.798,0.662,0.67,0.357,0.32,0.335,0.497,0.478,0.476
129,0.34,0.044,0.038,0.142,0.136,0.059,0.101,0.06,0.06,0.086,0.085,0.21,0.748,0.539,0.3,0.664,0.452,0.192,0.411,0.24,0.132,0.222,0.812,0.442,0.467,0.62,0.345,0.55,0.295,0.334,0.898,0.771,0.779,0.399,0.368,0.383,0.542,0.539,0.537
130,0.334,0.049,0.044,0.148,0.15,0.068,0.093,0.056,0.053,0.081,0.076,0.199,0.737,0.538,0.3,0.676,0.445,0.175,0.388,0.24,0.12,0.212,0.796,0.467,0.451,0.686,0.388,0.5,0.317,0.314,0.754,0.661,0.667,0.384,0.353,0.369,0.454,0.475,0.472
131,0.344,0.045,0.043,0.137,0.142,0.066,0.102,0.058,0.058,0.087,0.087,0.183,0.719,0.536,0.297,0.695,0.455,0.18,0.408,0.242,0.138,0.222,0.771,0.429,0.441,0.694,0.352,0.57,0.315,0.319,0.818,0.671,0.68,0.349,0.321,0.337,0.457,0.445,0.443
132,0.36,0.051,0.047,0.141,0.14,0.07,0.116,0.056,0.061,0.082,0.082,0.171,0.724,0.553,0.311,0.69,0.458,0.186,0.406,0.244,0.133,0.225,0.801,0.426,0.458,0.651,0.405,0.545,0.495,0.326,0.763,0.615,0.628,0.347,0.307,0.323,0.444,0.458,0.455
133,0.339,0.042,0.042,0.128,0.136,0.061,0.101,0.05,0.074,0.072,0.076,0.172,0.72,0.548,0.31,0.694,0.477,0.186,0.408,0.238,0.157,0.3,0.79,0.438,0.456,0.64,0.353,0.66,0.554,0.432,0.753,0.614,0.624,0.275,0.274,0.285,0.381,0.407,0.402
134,0.348,0.052,0.046,0.126,0.141,0.063,0.111,0.051,0.059,0.083,0.086,0.197,0.728,0.531,0.294,0.686,0.448,0.177,0.407,0.239,0.138,0.227,0.774,0.411,0.435,0.718,0.386,0.577,0.478,0.331,0.709,0.58,0.587,0.319,0.283,0.3,0.421,0.414,0.412
135,0.347,0.046,0.038,0.147,0.148,0.068,0.106,0.054,0.045,0.09,0.085,0.182,0.73,0.548,0.311,0.684,0.423,0.167,0.376,0.242,0.119,0.201,0.801,0.492,0.444,0.743,0.339,0.492,0.359,0.294,0.729,0.601,0.607,0.331,0.294,0.311,0.346,0.384,0.38
136,0.362,0.051,0.045,0.125,0.135,0.071,0.125,0.06,0.06,0.082,0.084,0.146,0.71,0.565,0.33,0.704,0.468,0.176,0.401,0.238,0.133,0.233,0.803,0.44,0.439,0.722,0.378,0.559,0.527,0.331,0.694,0.588,0.595,0.318,0.283,0.295,0.355,0.42,0.416
137,0.357,0.04,0.039,0.147,0.14,0.06,0.111,0.05,0.061,0.084,0.089,0.191,0.723,0.532,0.288,0.691,0.436,0.185,0.403,0.247,0.145,0.224,0.77,0.406,0.459,0.643,0.332,0.587,0.466,0.324,0.839,0.673,0.684,0.313,0.276,0.29,0.396,0.382,0.381
138,0.325,0.044,0.038,0.123,0.13,0.067,0.109,0.047,0.05,0.081,0.076,0.254,0.761,0.507,0.293,0.649,0.415,0.158,0.349,0.217,0.116,0.192,0.781,0.448,0.453,0.69,0.376,0.535,0.519,0.296,0.682,0.567,0.572,0.316,0.277,0.291,0.348,0.376,0.371
139,0.342,0.047,0.04,0.132,0.143,0.069,0.115,0.055,0.058,0.079,0.076,0.197,0.733,0.536,0.312,0.68,0.453,0.171,0.38,0.227,0.125,0.212,0.788,0.435,0.45,0.696,0.366,0.551,0.534,0.312,0.733,0.578,0.587,0.31,0.265,0.28,0.373,0.396,0.392
140,0.339,0.044,0.04,0.142,0.146,0.066,0.1,0.055,0.057,0.079,0.082,0.188,0.723,0.535,0.298,0.691,0.452,0.176,0.405,0.239,0.135,0.221,0.774,0.438,0.435,0.727,0.328,0.565,0.363,0.32,0.822,0.681,0.694,0.343,0.318,0.334,0.445,0.434,0.432
141,0.361,0.051,0.047,0.134,0.139,0.064,0.105,0.056,0.059,0.091,0.091,0.149,0.708,0.559,0.304,0.706,0.473,0.198,0.437,0.256,0.137,0.233,0.792,0.421,0.453,0.646,0.383,0.535,0.317,0.33,0.781,0.586,0.596,0.328,0.295,0.312,0.418,0.403,0.403
142,0.328,0.049,0.044,0.136,0.143,0.068,0.1,0.053,0.053,0.089,0.085,0.202,0.729,0.527,0.301,0.684,0.456,0.172,0.386,0.229,0.12,0.208,0.77,0.445,0.446,0.721,0.375,0.524,0.282,0.304,0.745,0.57,0.58,0.331,0.296,0.313,0.367,0.402,0.396
143,0.351,0.041,0.04,0.137,0.143,0.058,0.117,0.047,0.075,0.07,0.074,0.171,0.723,0.552,0.317,0.691,0.474,0.185,0.403,0.235,0.159,0.294,0.799,0.424,0.459,0.632,0.346,0.677,0.778,0.425,0.74,0.597,0.608,0.264,0.262,0.271,0.37,0.391,0.389
144,0.378,0.052,0.049,0.156,0.153,0.07,0.114,0.06,0.06,0.096,0.095,0.136,0.718,0.582,0.32,0.696,0.436,0.198,0.447,0.265,0.147,0.24,0.836,0.477,0.443,0.682,0.374,0.555,0.323,0.345,0.668,0.46,0.472,0.264,0.238,0.253,0.306,0.296,0.295
145,0.344,0.042,0.042,0.123,0.135,0.063,0.097,0.048,0.072,0.09,0.086,0.143,0.71,0.568,0.322,0.704,0.489,0.188,0.415,0.246,0.146,0.257,0.807,0.46,0.453,0.654,0.341,0.593,0.312,0.365,0.803,0.652,0.661,0.364,0.334,0.35,0.381,0.417,0.413
146,0.321,0.045,0.041,0.119,0.125,0.053,0.099,0.047,0.051,0.074,0.077,0.248,0.735,0.488,0.266,0.678,0.423,0.179,0.403,0.223,0.144,0.215,0.72,0.397,0.444,0.676,0.355,0.646,0.507,0.317,0.879,0.691,0.702,0.365,0.332,0.345,0.49,0.49,0.485
147,0.362,0.045,0.044,0.125,0.138,0.066,0.112,0.055,0.069,0.091,0.092,0.124,0.7,0.576,0.327,0.715,0.49,0.195,0.429,0.251,0.159,0.277,0.806,0.439,0.455,0.651,0.35,0.633,0.403,0.387,0.744,0.624,0.634,0.341,0.301,0.319,0.399,0.444,0.439
148,0.354,0.05,0.048,0.135,0.145,0.069,0.119,0.056,0.058,0.083,0.081,0.181,0.713,0.532,0.299,0.701,0.446,0.17,0.394,0.236,0.128,0.222,0.759,0.404,0.431,0.729,0.395,0.542,0.524,0.317,0.671,0.589,0.593,0.325,0.286,0.3,0.388,0.396,0.394
149,0.341,0.051,0.048,0.121,0.125,0.065,0.118,0.053,0.049,0.078,0.079,0.214,0.727,0.514,0.293,0.686,0.429,0.185,0.403,0.224,0.127,0.218,0.749,0.408,0.459,0.659,0.406,0.567,0.596,0.318,0.702,0.616,0.625,0.348,0.306,0.318,0.413,0.497,0.491
150,0.339,0.037,0.037,0.131,0.134,0.063,0.1,0.054,0.059,0.086,0.085,0.188,0.724,0.537,0.298,0.69,0.444,0.188,0.395,0.24,0.134,0.22,0.778,0.448,0.476,0.606,0.325,0.558,0.329,0.319,0.811,0.66,0.669,0.348,0.308,0.326,0.371,0.396,0.391
151,0.358,0.044,0.047,0.118,0.134,0.066,0.117,0.057,0.066,0.084,0.085,0.159,0.709,0.551,0.31,0.705,0.489,0.194,0.423,0.242,0.143,0.243,0.782,0.395,0.459,0.629,0.373,0.591,0.496,0.345,0.59,0.478,0.486,0.254,0.222,0.234,0.266,0.276,0.272
152,0.341,0.055,0.047,0.126,0.13,0.068,0.115,0.053,0.052,0.078,0.076,0.219,0.74,0.522,0.298,0.672,0.429,0.168,0.392,0.227,0.128,0.224,0.777,0.429,0.429,0.744,0.408,0.564,0.575,0.333,0.61,0.591,0.597,0.348,0.307,0.319,0.421,0.5,0.493
153,0.366,0.044,0.039,0.149,0.153,0.075,0.114,0.059,0.059,0.09,0.085,0.112,0.707,0.596,0.346,0.707,0.494,0.189,0.417,0.252,0.138,0.241,0.843,0.47,0.453,0.661,0.332,0.548,0.404,0.341,0.767,0.579,0.593,0.293,0.254,0.271,0.332,0.353,0.352
154,0.318,0.056,0.045,0.117,0.113,0.076,0.099,0.055,0.046,0.085,0.079,0.235,0.741,0.51,0.294,0.671,0.422,0.167,0.394,0.219,0.117,0.213,0.76,0.464,0.424,0.772,0.391,0.534,0.323,0.317,0.661,0.608,0.616,0.373,0.335,0.353,0.492,0.595,0.589
155,0.348,0.052,0.047,0.131,0.134,0.066,0.099,0.057,0.061,0.091,0.092,0.15,0.705,0.554,0.306,0.71,0.483,0.181,0.428,0.249,0.132,0.248,0.78,0.431,0.423,0.74,0.369,0.53,0.224,0.349,0.635,0.464,0.476,0.251,0.229,0.244,0.297,0.29,0.29
156,0.312,0.056,0.054,0.138,0.145,0.064,0.105,0.05,0.049,0.069,0.068,0.272,0.743,0.473,0.267,0.669,0.414,0.16,0.397,0.208,0.109,0.211,0.707,0.391,0.403,0.781,0.44,0.524,0.532,0.315,0.528,0.512,0.513,0.357,0.295,0.314,0.484,0.475,0.474
157,0.326,0.047,0.044,0.132,0.139,0.069,0.089,0.055,0.056,0.084,0.08,0.191,0.731,0.54,0.305,0.683,0.445,0.17,0.39,0.238,0.131,0.217,0.791,0.485,0.436,0.712,0.376,0.55,0.242,0.318,0.69,0.587,0.597,0.347,0.325,0.341,0.393,0.409,0.406
158,0.377,0.046,0.041,0.149,0.154,0.071,0.127,0.06,0.062,0.088,0.085,0.139,0.723,0.584,0.336,0.691,0.463,0.195,0.422,0.25,0.141,0.235,0.845,0.451,0.462,0.631,0.354,0.564,0.527,0.34,0.76,0.573,0.582,0.284,0.24,0.254,0.335,0.348,0.346
159,0.347,0.046,0.042,0.124,0.129,0.069,0.101,0.056,0.055,0.088,0.084,0.163,0.719,0.556,0.313,0.695,0.472,0.189,0.412,0.246,0.131,0.226,0.8,0.451,0.459,0.656,0.355,0.533,0.326,0.325,0.796,0.623,0.633,0.338,0.307,0.323,0.395,0.424,0.419
160,0.339,0.045,0.042,0.131,0.132,0.057,0.111,0.051,0.055,0.082,0.082,0.249,0.754,0.505,0.279,0.656,0.429,0.173,0.388,0.228,0.131,0.21,0.77,0.392,0.446,0.682,0.369,0.575,0.5,0.32,0.772,0.628,0.638,0.316,0.274,0.291,0.401,0.391,0.388
161,0.344,0.058,0.055,0.123,0.123,0.066,0.103,0.058,0.06,0.09,0.086,0.15,0.713,0.563,0.323,0.702,0.474,0.18,0.42,0.241,0.141,0.243,0.802,0.464,0.429,0.722,0.435,0.585,0.296,0.346,0.653,0.568,0.579,0.361,0.325,0.342,0.498,0.526,0.524
162,0.37,0.045,0.045,0.13,0.142,0.071,0.118,0.059,0.067,0.086,0.087,0.119,0.691,0.573,0.322,0.723,0.481,0.195,0.43,0.253,0.149,0.244,0.793,0.426,0.453,0.672,0.344,0.589,0.451,0.337,0.655,0.551,0.558,0.316,0.279,0.294,0.31,0.352,0.348
163,0.363,0.058,0.055,0.14,0.147,0.057,0.104,0.058,0.063,0.095,0.098,0.149,0.69,0.541,0.282,0.724,0.464,0.199,0.459,0.26,0.152,0.251,0.747,0.384,0.434,0.688,0.412,0.585,0.258,0.347,0.726,0.571,0.578,0.324,0.31,0.324,0.355,0.356,0.352
164,0.359,0.045,0.043,0.121,0.137,0.067,0.123,0.054,0.058,0.077,0.08,0.183,0.723,0.54,0.307,0.691,0.431,0.177,0.397,0.237,0.128,0.215,0.781,0.427,0.446,0.706,0.352,0.54,0.606,0.311,0.726,0.605,0.613,0.322,0.287,0.3,0.376,0.409,0.403
165,0.386,0.052,0.05,0.127,0.126,0.07,0.13,0.062,0.072,0.093,0.095,0.101,0.701,0.6,0.345,0.714,0.485,0.2,0.437,0.257,0.156,0.253,0.84,0.443,0.458,0.645,0.395,0.607,0.492,0.354,0.684,0.581,0.591,0.331,0.291,0.307,0.412,0.444,0.442
166,0.351,0.056,0.053,0.128,0.133,0.069,0.101,0.052,0.06,0.089,0.089,0.128,0.683,0.555,0.307,0.73,0.478,0.188,0.429,0.251,0.139,0.244,0.76,0.431,0.438,0.723,0.401,0.554,0.309,0.334,0.627,0.495,0.501,0.289,0.262,0.278,0.328,0.331,0.33
167,0.358,0.048,0.043,0.158,0.15,0.068,0.104,0.054,0.056,0.09,0.087,0.149,0.714,0.566,0.314,0.7,0.46,0.181,0.413,0.254,0.135,0.227,0.809,0.459,0.438,0.718,0.35,0.531,0.339,0.324,0.668,0.487,0.499,0.261,0.236,0.249,0.304,0.298,0.297
168,0.332,0.053,0.049,0.13,0.138,0.063,0.098,0.053,0.053,0.087,0.081,0.197,0.729,0.533,0.3,0.684,0.454,0.178,0.4,0.234,0.123,0.216,0.779,0.447,0.445,0.685,0.418,0.526,0.324,0.316,0.696,0.588,0.6,0.367,0.334,0.351,0.423,0.461,0.457
169,0.315,0.051,0.043,0.116,0.124,0.059,0.093,0.046,0.052,0.079,0.082,0.227,0.723,0.498,0.278,0.69,0.432,0.196,0.428,0.224,0.133,0.218,0.722,0.428,0.458,0.668,0.359,0.594,0.349,0.316,0.809,0.662,0.673,0.396,0.368,0.384,0.53,0.557,0.55
170,0.344,0.049,0.043,0.145,0.15,0.068,0.112,0.057,0.047,0.085,0.084,0.209,0.74,0.531,0.3,0.672,0.409,0.161,0.373,0.232,0.121,0.206,0.79,0.46,0.432,0.752,0.38,0.522,0.428,0.307,0.417,0.342,0.349,0.215,0.18,0.192,0.206,0.208,0.207
