,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
10,0.395,0.05,0.047,0.165,0.15,0.071,0.151,0.043,0.067,0.099,0.1,0.207,0.784,0.578,0.334,0.62,0.463,0.162,0.385,0.244,0.121,0.245,0.932,0.395,0.421,0.66,0.453,0.496,0.755,0.395,0.482,0.52,0.52,0.323,0.259,0.273,0.424,0.42,0.423
11,0.4,0.052,0.05,0.142,0.141,0.059,0.134,0.044,0.069,0.099,0.097,0.156,0.757,0.603,0.336,0.653,0.467,0.184,0.411,0.267,0.135,0.257,0.923,0.433,0.448,0.614,0.451,0.506,0.576,0.394,0.664,0.612,0.612,0.423,0.341,0.36,0.402,0.396,0.399
12,0.395,0.041,0.044,0.135,0.126,0.07,0.155,0.049,0.06,0.101,0.098,0.177,0.754,0.578,0.338,0.656,0.444,0.168,0.369,0.242,0.131,0.243,0.881,0.412,0.455,0.554,0.457,0.541,0.704,0.37,0.565,0.521,0.524,0.333,0.255,0.27,0.418,0.415,0.418
13,0.389,0.052,0.056,0.15,0.144,0.071,0.141,0.053,0.059,0.099,0.099,0.21,0.779,0.571,0.324,0.627,0.443,0.165,0.375,0.248,0.114,0.229,0.911,0.413,0.44,0.594,0.551,0.46,0.517,0.365,0.527,0.488,0.491,0.351,0.263,0.281,0.291,0.289,0.292
14,0.388,0.043,0.049,0.153,0.159,0.07,0.131,0.059,0.064,0.097,0.099,0.188,0.775,0.588,0.331,0.632,0.461,0.168,0.394,0.257,0.127,0.243,0.93,0.434,0.426,0.649,0.422,0.494,0.422,0.384,0.644,0.674,0.676,0.4,0.318,0.335,0.423,0.418,0.422
15,0.403,0.043,0.048,0.154,0.148,0.072,0.152,0.057,0.061,0.097,0.098,0.181,0.767,0.588,0.337,0.641,0.452,0.17,0.381,0.251,0.124,0.25,0.917,0.409,0.446,0.582,0.46,0.494,0.605,0.39,0.587,0.537,0.537,0.326,0.249,0.264,0.302,0.299,0.302
16,0.353,0.045,0.048,0.095,0.091,0.049,0.11,0.05,0.054,0.085,0.085,0.285,0.805,0.525,0.283,0.593,0.394,0.163,0.349,0.243,0.113,0.213,0.885,0.439,0.467,0.552,0.517,0.465,0.406,0.359,0.559,0.508,0.509,0.368,0.286,0.303,0.289,0.31,0.311
17,0.395,0.059,0.06,0.15,0.139,0.061,0.133,0.048,0.067,0.108,0.106,0.188,0.773,0.586,0.323,0.635,0.465,0.175,0.413,0.262,0.132,0.24,0.923,0.411,0.424,0.64,0.531,0.504,0.412,0.378,0.476,0.479,0.48,0.359,0.294,0.31,0.439,0.441,0.444
18,0.388,0.056,0.057,0.15,0.152,0.068,0.131,0.048,0.061,0.094,0.094,0.192,0.766,0.577,0.32,0.643,0.448,0.163,0.383,0.258,0.119,0.236,0.897,0.422,0.426,0.632,0.549,0.461,0.518,0.367,0.48,0.445,0.446,0.36,0.273,0.29,0.296,0.29,0.294
19,0.406,0.053,0.052,0.145,0.138,0.068,0.136,0.051,0.064,0.103,0.104,0.135,0.743,0.611,0.341,0.669,0.477,0.18,0.401,0.27,0.13,0.256,0.913,0.43,0.449,0.583,0.5,0.481,0.477,0.383,0.534,0.475,0.477,0.354,0.274,0.291,0.305,0.302,0.306
20,0.401,0.055,0.057,0.148,0.148,0.072,0.145,0.052,0.06,0.106,0.102,0.162,0.764,0.605,0.348,0.645,0.463,0.171,0.403,0.257,0.133,0.243,0.938,0.441,0.424,0.626,0.523,0.518,0.527,0.377,0.571,0.553,0.556,0.393,0.316,0.333,0.474,0.477,0.48
21,0.384,0.051,0.052,0.151,0.147,0.059,0.13,0.056,0.062,0.099,0.095,0.212,0.78,0.569,0.315,0.626,0.452,0.171,0.386,0.255,0.125,0.254,0.909,0.409,0.443,0.614,0.49,0.49,0.426,0.406,0.52,0.477,0.479,0.336,0.26,0.276,0.306,0.301,0.305
22,0.406,0.054,0.056,0.159,0.151,0.069,0.159,0.043,0.067,0.101,0.097,0.213,0.789,0.579,0.331,0.614,0.443,0.165,0.393,0.248,0.126,0.24,0.943,0.393,0.42,0.655,0.509,0.508,0.849,0.391,0.472,0.47,0.474,0.332,0.262,0.276,0.342,0.349,0.352
23,0.394,0.054,0.054,0.149,0.139,0.067,0.139,0.049,0.063,0.097,0.094,0.2,0.779,0.581,0.326,0.627,0.434,0.167,0.384,0.256,0.13,0.252,0.927,0.431,0.435,0.635,0.509,0.508,0.601,0.402,0.495,0.46,0.463,0.339,0.264,0.279,0.324,0.316,0.32
24,0.406,0.057,0.057,0.153,0.147,0.065,0.156,0.057,0.062,0.096,0.096,0.198,0.785,0.587,0.337,0.619,0.449,0.168,0.385,0.25,0.121,0.244,0.948,0.403,0.436,0.613,0.553,0.484,0.623,0.394,0.607,0.585,0.586,0.39,0.304,0.319,0.46,0.457,0.461
25,0.417,0.055,0.058,0.155,0.151,0.065,0.151,0.043,0.068,0.107,0.104,0.165,0.762,0.598,0.332,0.648,0.466,0.171,0.407,0.266,0.138,0.258,0.923,0.388,0.42,0.655,0.504,0.519,0.72,0.398,0.498,0.489,0.489,0.348,0.277,0.291,0.388,0.39,0.393
26,0.403,0.054,0.053,0.142,0.136,0.072,0.161,0.053,0.063,0.097,0.096,0.172,0.766,0.595,0.353,0.642,0.456,0.168,0.385,0.243,0.121,0.248,0.927,0.421,0.436,0.625,0.51,0.498,0.728,0.386,0.634,0.591,0.596,0.382,0.298,0.314,0.406,0.406,0.409
27,0.377,0.037,0.04,0.162,0.161,0.079,0.134,0.046,0.064,0.102,0.1,0.159,0.762,0.604,0.362,0.648,0.452,0.168,0.37,0.243,0.122,0.246,0.932,0.502,0.454,0.56,0.41,0.502,0.486,0.38,0.744,0.688,0.688,0.421,0.332,0.352,0.45,0.442,0.446
28,0.395,0.054,0.058,0.148,0.141,0.069,0.151,0.052,0.058,0.1,0.098,0.181,0.763,0.583,0.339,0.646,0.459,0.17,0.389,0.245,0.121,0.244,0.902,0.41,0.437,0.6,0.549,0.494,0.595,0.378,0.51,0.479,0.483,0.334,0.258,0.272,0.346,0.344,0.348
29,0.404,0.051,0.055,0.139,0.13,0.061,0.141,0.046,0.069,0.096,0.093,0.156,0.744,0.591,0.328,0.668,0.47,0.177,0.397,0.264,0.132,0.265,0.885,0.398,0.446,0.593,0.505,0.5,0.673,0.397,0.547,0.493,0.497,0.339,0.264,0.279,0.323,0.32,0.324
30,0.427,0.047,0.046,0.156,0.151,0.068,0.154,0.046,0.07,0.107,0.105,0.128,0.747,0.621,0.347,0.665,0.488,0.18,0.412,0.273,0.142,0.257,0.934,0.398,0.437,0.611,0.423,0.52,0.717,0.386,0.564,0.536,0.539,0.346,0.274,0.289,0.345,0.352,0.355
31,0.405,0.056,0.059,0.169,0.167,0.077,0.151,0.051,0.061,0.102,0.103,0.171,0.771,0.601,0.348,0.636,0.468,0.168,0.397,0.253,0.122,0.248,0.945,0.419,0.423,0.649,0.528,0.482,0.587,0.39,0.515,0.478,0.48,0.334,0.258,0.273,0.343,0.339,0.342
32,0.399,0.05,0.053,0.153,0.157,0.065,0.142,0.052,0.06,0.105,0.097,0.194,0.768,0.575,0.318,0.641,0.439,0.172,0.383,0.258,0.125,0.238,0.897,0.401,0.449,0.564,0.531,0.484,0.527,0.371,0.617,0.584,0.587,0.41,0.321,0.34,0.562,0.56,0.561
33,0.389,0.058,0.057,0.153,0.147,0.058,0.14,0.052,0.06,0.092,0.092,0.263,0.818,0.557,0.309,0.575,0.393,0.157,0.367,0.248,0.113,0.227,0.969,0.43,0.428,0.643,0.569,0.456,0.605,0.395,0.49,0.48,0.48,0.313,0.261,0.275,0.351,0.338,0.341
34,0.36,0.051,0.049,0.116,0.112,0.059,0.131,0.054,0.049,0.095,0.086,0.22,0.749,0.529,0.301,0.663,0.422,0.164,0.39,0.231,0.127,0.222,0.798,0.403,0.421,0.677,0.45,0.55,0.507,0.335,0.515,0.49,0.493,0.325,0.256,0.269,0.48,0.488,0.489
35,0.428,0.051,0.054,0.151,0.139,0.058,0.145,0.048,0.07,0.103,0.098,0.137,0.749,0.613,0.33,0.662,0.471,0.185,0.413,0.283,0.139,0.269,0.926,0.393,0.448,0.6,0.473,0.491,0.624,0.406,0.581,0.545,0.548,0.348,0.28,0.295,0.399,0.395,0.399
36,0.356,0.057,0.055,0.136,0.141,0.067,0.127,0.05,0.055,0.092,0.088,0.184,0.718,0.536,0.307,0.696,0.462,0.177,0.421,0.23,0.115,0.229,0.77,0.39,0.42,0.684,0.463,0.5,0.487,0.329,0.495,0.453,0.456,0.326,0.257,0.272,0.381,0.389,0.392
37,0.377,0.052,0.057,0.143,0.148,0.068,0.126,0.053,0.05,0.098,0.095,0.216,0.774,0.558,0.309,0.633,0.414,0.151,0.349,0.252,0.111,0.201,0.882,0.442,0.433,0.603,0.599,0.44,0.383,0.318,0.615,0.579,0.58,0.433,0.351,0.372,0.491,0.482,0.485
38,0.397,0.047,0.051,0.146,0.162,0.065,0.145,0.052,0.062,0.091,0.091,0.201,0.782,0.581,0.329,0.624,0.443,0.158,0.38,0.252,0.124,0.246,0.931,0.415,0.416,0.671,0.462,0.492,0.664,0.394,0.627,0.644,0.646,0.392,0.313,0.329,0.493,0.482,0.486
39,0.393,0.054,0.056,0.153,0.152,0.069,0.133,0.055,0.057,0.101,0.101,0.171,0.759,0.589,0.33,0.651,0.456,0.176,0.392,0.26,0.119,0.23,0.905,0.432,0.449,0.58,0.539,0.458,0.406,0.353,0.568,0.523,0.525,0.363,0.291,0.309,0.328,0.326,0.329
40,0.393,0.054,0.053,0.148,0.134,0.064,0.135,0.055,0.063,0.094,0.097,0.197,0.78,0.582,0.325,0.626,0.453,0.174,0.395,0.258,0.126,0.245,0.93,0.419,0.441,0.621,0.495,0.488,0.489,0.391,0.653,0.613,0.615,0.402,0.326,0.344,0.472,0.47,0.473
41,0.378,0.058,0.056,0.15,0.146,0.069,0.135,0.048,0.06,0.1,0.101,0.201,0.777,0.577,0.333,0.629,0.471,0.166,0.398,0.244,0.129,0.245,0.917,0.423,0.417,0.669,0.514,0.529,0.486,0.39,0.468,0.47,0.473,0.339,0.269,0.284,0.417,0.418,0.42
42,0.416,0.06,0.062,0.156,0.155,0.077,0.159,0.05,0.061,0.105,0.104,0.17,0.769,0.6,0.343,0.639,0.459,0.163,0.388,0.258,0.118,0.241,0.939,0.401,0.42,0.644,0.581,0.457,0.68,0.377,0.565,0.538,0.541,0.41,0.31,0.33,0.418,0.416,0.42
43,0.361,0.044,0.046,0.137,0.123,0.059,0.12,0.051,0.059,0.089,0.088,0.236,0.786,0.552,0.311,0.618,0.441,0.161,0.363,0.241,0.124,0.245,0.893,0.433,0.444,0.609,0.459,0.515,0.458,0.396,0.583,0.53,0.532,0.341,0.268,0.284,0.359,0.358,0.361
44,0.351,0.037,0.046,0.137,0.132,0.064,0.12,0.055,0.053,0.09,0.09,0.29,0.805,0.522,0.292,0.593,0.396,0.154,0.342,0.231,0.109,0.218,0.88,0.434,0.45,0.565,0.477,0.472,0.388,0.368,0.589,0.555,0.557,0.338,0.265,0.282,0.301,0.293,0.296
45,0.409,0.047,0.049,0.168,0.161,0.066,0.15,0.057,0.065,0.098,0.096,0.171,0.767,0.597,0.338,0.642,0.463,0.172,0.4,0.258,0.132,0.262,0.93,0.406,0.43,0.64,0.436,0.512,0.605,0.408,0.627,0.569,0.569,0.337,0.26,0.274,0.331,0.329,0.332
46,0.417,0.061,0.059,0.154,0.15,0.073,0.169,0.055,0.06,0.097,0.097,0.175,0.777,0.603,0.355,0.63,0.453,0.163,0.383,0.248,0.117,0.242,0.957,0.411,0.426,0.65,0.566,0.472,0.766,0.384,0.579,0.554,0.554,0.387,0.291,0.308,0.419,0.418,0.422
47,0.41,0.056,0.059,0.136,0.15,0.068,0.142,0.056,0.06,0.101,0.102,0.147,0.752,0.605,0.338,0.659,0.476,0.178,0.41,0.268,0.135,0.246,0.918,0.412,0.434,0.624,0.518,0.504,0.489,0.373,0.534,0.497,0.501,0.347,0.275,0.29,0.366,0.357,0.361
48,0.399,0.047,0.046,0.156,0.147,0.06,0.139,0.052,0.073,0.098,0.097,0.18,0.763,0.584,0.325,0.647,0.471,0.168,0.394,0.26,0.136,0.265,0.903,0.395,0.426,0.661,0.419,0.523,0.556,0.41,0.633,0.571,0.572,0.336,0.27,0.284,0.33,0.329,0.332
49,0.372,0.053,0.055,0.153,0.148,0.066,0.127,0.054,0.053,0.094,0.097,0.238,0.797,0.56,0.315,0.605,0.428,0.166,0.378,0.245,0.115,0.227,0.926,0.439,0.439,0.608,0.535,0.469,0.413,0.375,0.517,0.49,0.494,0.356,0.281,0.298,0.319,0.314,0.317
50,0.379,0.053,0.052,0.148,0.152,0.073,0.145,0.044,0.057,0.098,0.09,0.144,0.715,0.573,0.339,0.699,0.461,0.168,0.402,0.236,0.126,0.234,0.82,0.421,0.418,0.667,0.469,0.534,0.715,0.335,0.481,0.457,0.46,0.318,0.255,0.269,0.315,0.317,0.32
51,0.394,0.052,0.056,0.156,0.157,0.076,0.146,0.05,0.061,0.1,0.1,0.193,0.772,0.581,0.333,0.636,0.456,0.163,0.381,0.249,0.121,0.244,0.914,0.41,0.428,0.626,0.529,0.486,0.599,0.384,0.632,0.575,0.576,0.408,0.314,0.332,0.399,0.399,0.403
52,0.43,0.051,0.05,0.128,0.133,0.064,0.159,0.052,0.073,0.102,0.099,0.137,0.755,0.619,0.348,0.655,0.483,0.183,0.411,0.272,0.143,0.267,0.945,0.391,0.445,0.596,0.463,0.526,0.751,0.408,0.559,0.53,0.533,0.312,0.253,0.265,0.373,0.377,0.38
53,0.383,0.048,0.051,0.154,0.156,0.066,0.134,0.054,0.06,0.092,0.09,0.211,0.783,0.574,0.326,0.622,0.446,0.165,0.384,0.249,0.123,0.242,0.923,0.428,0.43,0.636,0.471,0.494,0.526,0.389,0.566,0.51,0.511,0.327,0.258,0.272,0.292,0.293,0.296
54,0.405,0.053,0.055,0.152,0.146,0.068,0.15,0.059,0.058,0.097,0.095,0.178,0.769,0.592,0.337,0.64,0.461,0.176,0.396,0.255,0.122,0.243,0.925,0.406,0.444,0.602,0.509,0.478,0.559,0.38,0.623,0.598,0.599,0.402,0.31,0.328,0.421,0.418,0.422
55,0.379,0.049,0.053,0.148,0.15,0.064,0.132,0.053,0.055,0.096,0.092,0.239,0.782,0.544,0.297,0.623,0.405,0.157,0.354,0.249,0.117,0.217,0.873,0.41,0.444,0.573,0.567,0.47,0.488,0.348,0.638,0.602,0.605,0.42,0.328,0.347,0.464,0.454,0.459
56,0.405,0.054,0.055,0.153,0.151,0.059,0.145,0.05,0.061,0.098,0.097,0.206,0.788,0.582,0.323,0.616,0.435,0.169,0.382,0.259,0.117,0.234,0.945,0.409,0.442,0.604,0.534,0.452,0.619,0.38,0.549,0.513,0.516,0.34,0.28,0.293,0.347,0.343,0.346
57,0.373,0.05,0.052,0.158,0.152,0.064,0.13,0.037,0.056,0.093,0.093,0.266,0.799,0.534,0.291,0.602,0.42,0.159,0.357,0.244,0.111,0.24,0.887,0.383,0.445,0.585,0.548,0.455,0.644,0.399,0.547,0.498,0.498,0.352,0.283,0.298,0.342,0.336,0.339
58,0.397,0.054,0.058,0.155,0.15,0.07,0.133,0.051,0.062,0.101,0.1,0.175,0.754,0.581,0.318,0.656,0.474,0.174,0.396,0.264,0.119,0.258,0.886,0.39,0.439,0.603,0.533,0.451,0.438,0.393,0.557,0.52,0.522,0.355,0.279,0.296,0.333,0.332,0.336
59,0.378,0.053,0.054,0.147,0.138,0.065,0.135,0.04,0.059,0.095,0.096,0.239,0.793,0.556,0.312,0.609,0.438,0.166,0.381,0.243,0.117,0.241,0.913,0.404,0.436,0.62,0.519,0.481,0.66,0.396,0.535,0.5,0.503,0.349,0.277,0.293,0.342,0.336,0.34
60,0.386,0.057,0.06,0.155,0.162,0.067,0.124,0.055,0.058,0.104,0.101,0.211,0.783,0.573,0.312,0.622,0.44,0.168,0.396,0.262,0.126,0.229,0.921,0.427,0.424,0.655,0.532,0.481,0.323,0.368,0.58,0.556,0.556,0.42,0.349,0.368,0.437,0.429,0.432
61,0.397,0.058,0.057,0.156,0.15,0.065,0.138,0.055,0.065,0.098,0.099,0.219,0.795,0.576,0.317,0.607,0.442,0.166,0.396,0.259,0.124,0.249,0.949,0.407,0.419,0.681,0.509,0.479,0.507,0.41,0.502,0.493,0.495,0.323,0.262,0.276,0.335,0.324,0.327
62,0.407,0.049,0.053,0.148,0.155,0.07,0.151,0.053,0.062,0.1,0.099,0.181,0.775,0.596,0.341,0.632,0.449,0.167,0.387,0.256,0.12,0.247,0.943,0.423,0.432,0.629,0.486,0.469,0.613,0.391,0.533,0.482,0.484,0.325,0.252,0.266,0.318,0.312,0.316
63,0.424,0.061,0.057,0.173,0.165,0.071,0.159,0.049,0.065,0.111,0.105,0.146,0.755,0.611,0.345,0.656,0.47,0.177,0.417,0.265,0.137,0.255,0.931,0.398,0.424,0.638,0.522,0.517,0.663,0.389,0.487,0.485,0.486,0.33,0.262,0.277,0.385,0.39,0.392
64,0.411,0.058,0.059,0.148,0.147,0.07,0.153,0.049,0.065,0.106,0.105,0.166,0.767,0.603,0.345,0.642,0.477,0.174,0.415,0.258,0.135,0.253,0.939,0.403,0.419,0.661,0.509,0.523,0.642,0.394,0.552,0.55,0.553,0.394,0.31,0.328,0.543,0.542,0.546
65,0.393,0.053,0.054,0.126,0.114,0.064,0.118,0.05,0.063,0.1,0.1,0.164,0.755,0.593,0.318,0.656,0.457,0.177,0.4,0.276,0.13,0.253,0.904,0.438,0.442,0.605,0.5,0.471,0.355,0.386,0.516,0.486,0.488,0.368,0.292,0.308,0.308,0.315,0.317
66,0.419,0.06,0.058,0.162,0.161,0.073,0.141,0.05,0.067,0.108,0.106,0.135,0.754,0.621,0.343,0.656,0.478,0.182,0.435,0.278,0.154,0.254,0.947,0.423,0.418,0.67,0.484,0.554,0.528,0.387,0.476,0.486,0.488,0.33,0.281,0.293,0.375,0.38,0.383
67,0.399,0.054,0.058,0.161,0.161,0.07,0.15,0.049,0.056,0.1,0.097,0.192,0.769,0.578,0.329,0.639,0.443,0.161,0.374,0.251,0.115,0.236,0.905,0.404,0.43,0.602,0.577,0.458,0.642,0.369,0.598,0.562,0.564,0.401,0.315,0.331,0.441,0.433,0.437
68,0.369,0.051,0.049,0.125,0.138,0.062,0.12,0.038,0.066,0.101,0.1,0.254,0.798,0.548,0.298,0.602,0.427,0.166,0.386,0.249,0.131,0.247,0.91,0.419,0.43,0.645,0.467,0.526,0.467,0.41,0.511,0.52,0.522,0.355,0.302,0.318,0.394,0.396,0.399
69,0.399,0.052,0.048,0.132,0.118,0.064,0.14,0.051,0.07,0.097,0.095,0.181,0.761,0.583,0.323,0.649,0.465,0.179,0.411,0.26,0.139,0.254,0.898,0.394,0.436,0.62,0.45,0.535,0.607,0.391,0.519,0.514,0.518,0.321,0.26,0.273,0.438,0.443,0.445
70,0.421,0.062,0.061,0.164,0.158,0.076,0.158,0.045,0.061,0.105,0.105,0.153,0.763,0.612,0.349,0.646,0.472,0.164,0.414,0.263,0.138,0.247,0.947,0.405,0.396,0.726,0.517,0.525,0.778,0.382,0.462,0.463,0.464,0.339,0.274,0.288,0.367,0.37,0.374
71,0.406,0.054,0.056,0.135,0.153,0.069,0.139,0.049,0.064,0.1,0.101,0.157,0.757,0.601,0.334,0.653,0.47,0.176,0.404,0.267,0.133,0.249,0.92,0.417,0.436,0.625,0.5,0.498,0.528,0.381,0.538,0.498,0.499,0.362,0.285,0.303,0.363,0.356,0.359
72,0.388,0.054,0.053,0.159,0.154,0.056,0.128,0.053,0.059,0.095,0.089,0.224,0.793,0.57,0.31,0.61,0.433,0.165,0.381,0.26,0.123,0.232,0.934,0.42,0.433,0.63,0.514,0.473,0.488,0.38,0.504,0.471,0.472,0.342,0.27,0.286,0.337,0.329,0.333
73,0.418,0.051,0.054,0.126,0.132,0.059,0.153,0.041,0.069,0.103,0.1,0.152,0.75,0.6,0.335,0.661,0.477,0.175,0.406,0.265,0.142,0.259,0.908,0.384,0.431,0.623,0.482,0.536,0.842,0.392,0.528,0.505,0.507,0.35,0.274,0.288,0.355,0.374,0.377
74,0.401,0.056,0.058,0.158,0.159,0.067,0.14,0.052,0.058,0.104,0.104,0.18,0.773,0.594,0.333,0.634,0.462,0.17,0.394,0.262,0.12,0.231,0.937,0.418,0.431,0.629,0.533,0.458,0.468,0.364,0.597,0.565,0.566,0.417,0.34,0.36,0.416,0.411,0.414
75,0.383,0.051,0.052,0.146,0.153,0.069,0.127,0.046,0.06,0.102,0.101,0.205,0.788,0.582,0.326,0.616,0.463,0.169,0.389,0.256,0.123,0.244,0.945,0.43,0.434,0.633,0.481,0.48,0.408,0.396,0.533,0.51,0.51,0.353,0.292,0.308,0.419,0.411,0.415
76,0.412,0.056,0.058,0.154,0.151,0.065,0.14,0.049,0.057,0.103,0.104,0.169,0.765,0.597,0.326,0.644,0.451,0.179,0.401,0.272,0.123,0.24,0.927,0.412,0.446,0.598,0.533,0.452,0.528,0.373,0.533,0.498,0.502,0.355,0.289,0.305,0.338,0.334,0.337
77,0.375,0.054,0.055,0.146,0.139,0.068,0.132,0.052,0.062,0.099,0.098,0.206,0.779,0.574,0.331,0.627,0.458,0.169,0.394,0.243,0.124,0.234,0.915,0.434,0.429,0.633,0.509,0.51,0.429,0.373,0.493,0.476,0.478,0.338,0.275,0.291,0.427,0.429,0.431
78,0.425,0.055,0.056,0.173,0.166,0.075,0.152,0.056,0.065,0.102,0.104,0.127,0.754,0.627,0.355,0.657,0.486,0.182,0.416,0.273,0.128,0.261,0.954,0.418,0.438,0.621,0.491,0.469,0.571,0.397,0.555,0.517,0.516,0.33,0.258,0.273,0.344,0.338,0.341
79,0.418,0.06,0.06,0.164,0.159,0.065,0.149,0.049,0.066,0.108,0.108,0.159,0.76,0.603,0.334,0.65,0.471,0.175,0.418,0.27,0.142,0.245,0.928,0.393,0.419,0.657,0.522,0.526,0.569,0.377,0.477,0.478,0.48,0.351,0.279,0.295,0.372,0.376,0.379
80,0.398,0.054,0.056,0.154,0.149,0.07,0.136,0.053,0.059,0.103,0.103,0.161,0.753,0.593,0.332,0.658,0.471,0.174,0.393,0.262,0.122,0.243,0.901,0.416,0.443,0.592,0.534,0.466,0.431,0.369,0.547,0.507,0.509,0.361,0.283,0.302,0.329,0.327,0.33
81,0.398,0.046,0.052,0.152,0.135,0.073,0.137,0.05,0.063,0.111,0.112,0.128,0.734,0.605,0.345,0.679,0.497,0.183,0.411,0.261,0.135,0.261,0.891,0.416,0.445,0.585,0.458,0.517,0.396,0.384,0.586,0.544,0.545,0.365,0.292,0.309,0.406,0.409,0.412
82,0.412,0.06,0.062,0.151,0.15,0.074,0.159,0.051,0.058,0.098,0.099,0.168,0.768,0.601,0.349,0.64,0.463,0.167,0.394,0.253,0.119,0.25,0.939,0.408,0.424,0.647,0.565,0.47,0.716,0.391,0.562,0.54,0.54,0.392,0.302,0.319,0.417,0.417,0.42
83,0.404,0.055,0.055,0.155,0.149,0.069,0.147,0.055,0.061,0.1,0.1,0.165,0.755,0.591,0.334,0.656,0.466,0.174,0.393,0.258,0.12,0.241,0.901,0.401,0.443,0.592,0.534,0.465,0.535,0.367,0.553,0.506,0.51,0.349,0.27,0.287,0.33,0.329,0.332
84,0.399,0.06,0.061,0.155,0.155,0.066,0.131,0.053,0.064,0.108,0.106,0.165,0.753,0.589,0.321,0.658,0.469,0.176,0.418,0.268,0.132,0.241,0.895,0.405,0.421,0.653,0.526,0.493,0.364,0.366,0.474,0.468,0.469,0.359,0.292,0.309,0.428,0.424,0.427
