3.105202779133549584e-01
2.868105118530202557e-01
1.813091969890291144e-01
7.970526799808778928e-02
3.903753612149919033e-02
2.703120173147436842e-02
2.212163063781478686e-02
1.742347680256615614e-02
1.144684686475512178e-02
7.555088054346823651e-03
