4.026840292881612160e-01
1.920273972354448189e-01
1.232908895410674693e-01
7.495528992281241809e-02
4.590922065332266738e-02
3.912914806218765335e-02
3.151080016035587295e-02
1.868804628976375448e-02
1.642630473442795863e-02
1.338928687908933282e-02
