3.876039105843176631e-03,3.175668136335329291e-03,5.155777086786599017e-03,9.188735189929911167e-04,3.176126929405987970e-03,8.612189738689360894e-04,2.020354963625097065e-03,4.801793469512551722e-04,8.294644275381953024e-04,1.895752752284154139e-03,1.148909260631957382e-04,8.277491664004626992e-03,5.073527912204824249e-03,4.456330074970953591e-03,2.464334863310447318e-03,6.244583850660847917e-03,4.273131768727025936e-03,2.498828403501495050e-03,1.166555947404154109e-02,1.913437961151337810e-03,2.651517555340484906e-03,5.936158978865215853e-03,1.300809312097863605e-03,3.836620213259262033e-03,6.841600208224223219e-03,9.810767630511189885e-03,3.888257691451875442e-02,6.737512683183230662e-03,9.044589176402861516e-03,5.793403496818796093e-03,1.259324821665490646e-01,9.870768097057974755e-02,9.933800531780628829e-02,4.312966755483944870e-02,3.806427526835568648e-02,3.818016334540600548e-02,1.396590320488305947e-01,1.286859063629112732e-01,1.280956586552319532e-01
5.745261387388613146e-03,3.253447677811656218e-03,1.703091912441496601e-03,7.485976871720023511e-03,9.146003128235833182e-03,2.402132029069098656e-03,1.959233788108550797e-02,1.973199989523726546e-03,4.734899897813371270e-03,1.446059062695657232e-02,1.317634493965010901e-02,1.270782973207002647e-03,2.925890972739912058e-03,4.333296725395578176e-03,1.860538456821831180e-02,3.658769179096801709e-03,8.392092649202449045e-03,8.261185552426877562e-03,1.086436542162550097e-02,1.360055605436097381e-02,3.750845296333741880e-03,1.260378513664841757e-02,1.196796781314567702e-02,7.682509137642007727e-03,9.683486035948140128e-03,3.378012826475054048e-02,1.793023776317194395e-02,4.813640076196096240e-02,3.332499966734681629e-01,2.195245725937397877e-02,3.580761600875231182e-02,1.150571567066747264e-03,2.760741325419533484e-03,6.917065457341786683e-02,6.014340355464280891e-02,6.229290911625619959e-02,4.243113810963251853e-02,3.473799319835676330e-02,3.518154796604212875e-02
6.533076919457156753e-03,1.130226170926303814e-02,9.269702496105879791e-03,9.113577566653265961e-05,1.289243910329732632e-03,1.360897059829602662e-03,4.515029262383589079e-03,1.877206347015512216e-03,5.395088157633318865e-03,4.197787316724307938e-03,2.235067909595113943e-03,1.741655525170910171e-02,2.501448449870967167e-03,1.429171158136093543e-02,1.187836893036915004e-02,3.467427941196053742e-03,1.351365906142644978e-02,5.557364170683461689e-03,9.011553262791361860e-03,1.966588757448085173e-03,8.551087864768845692e-03,1.344147768275372537e-02,1.660312153036225605e-02,2.048916902808489877e-03,2.630758700364388067e-02,9.602585170740488008e-02,4.162123562923127768e-02,3.103859970521657616e-02,3.598773198622196717e-02,1.937520042094629039e-02,1.497626721907831249e-01,7.328140372389899126e-02,7.509803591558560087e-02,1.595480636043790715e-02,1.366167540816012015e-02,1.418081881396498697e-02,8.855284602847476871e-02,7.550794701940354015e-02,7.532780983507358918e-02
3.579995796978702096e-03,3.554035784849240813e-03,7.169241205283814061e-04,4.310657253976035372e-03,6.043015215677064638e-04,8.413250205112146607e-03,8.591035643929489929e-03,3.186377563875074023e-03,1.061644973554713885e-02,5.146395983337102723e-04,1.017413021423407967e-04,2.740923219648891060e-02,2.768104562316716158e-02,6.921533384617721031e-04,1.314271878014052625e-02,3.433272381882410129e-02,3.175049174649167971e-02,1.390068915220441306e-02,4.839770389129943035e-02,1.190474427380747158e-02,2.453759530237594258e-02,4.589942701200838693e-02,4.706234634700012798e-02,4.609419525706039134e-02,1.975165622424075035e-02,1.005994438004173680e-01,1.195915643717349736e-01,7.440118705835846447e-02,5.241709956459644770e-02,5.286203017582261077e-02,3.891869157695773272e-04,8.708651754423571770e-03,9.280421906147761496e-03,6.136614812611552311e-02,3.678944237403134615e-02,3.832105709441510633e-02,2.580684614629398781e-03,2.705835418334853488e-03,3.241115334792017168e-03
4.247731374709436125e-02,5.082426499611535434e-03,5.813431595312269946e-03,1.392143745483300984e-02,1.262522510016110024e-02,2.084564088516040106e-03,1.649055185325910139e-02,5.433345171703877693e-03,9.548954537911571311e-03,1.590456496679567774e-02,1.468988070859105800e-02,8.563064878368439881e-02,1.873899408774348796e-02,6.534111628030264685e-02,3.868574284474863428e-02,2.387478665756285340e-02,4.167518879277110067e-02,2.632933375615226917e-02,4.063225108626217219e-02,2.560912412537178981e-02,1.352084365182290755e-02,2.772767968677350078e-02,6.602959490579127233e-02,6.216503446702201230e-03,2.339396741936424981e-02,7.101571022517905174e-02,1.876770708985354627e-02,3.057864403515425482e-03,1.759044628783378722e-02,3.006476012560040101e-02,6.863828892928105357e-03,2.892236457783275635e-02,2.674158754665459728e-02,1.763918732345427787e-02,2.011354757924399550e-02,1.878862529848046581e-02,4.292086978027705862e-02,2.509793092696441588e-02,2.493809869333918350e-02
3.729727668839410981e-02,8.974838831147033749e-03,5.323806675653852682e-03,2.598448630290975045e-02,2.163747302501163247e-02,8.572319849321987859e-03,1.920175775087549705e-02,8.670482499212755524e-04,4.120145696651354196e-03,9.928116900728456082e-03,1.295736256877029133e-02,5.138263811142550208e-02,5.728693526358391748e-03,4.295667016797851540e-02,2.446143280934291730e-02,7.320618704590117244e-03,1.852097708479542512e-02,1.031158651822927565e-03,2.170957216085671673e-02,1.759106720269521668e-02,6.321749263140555991e-03,1.464159248512602457e-02,5.486341284939871832e-02,7.897501723176230184e-03,2.922042790739560331e-02,1.192238968228991197e-01,2.268464574177798260e-02,6.703319906333529699e-02,3.760624355157445031e-02,2.743157269646418275e-02,3.069838077871407667e-02,3.221550640320815576e-03,3.830944867407285511e-03,7.009480999602463180e-02,3.636430422729963058e-02,3.813917569367831356e-02,2.568819495688830223e-02,2.965782713771743240e-02,2.981310863841036413e-02
8.081053056277900243e-03,8.453900173288583439e-03,1.224981979462800435e-02,7.366834536351669731e-03,7.411346291556440528e-03,9.652516212428850426e-03,1.859372897390777551e-03,4.859588624583782018e-03,4.150936479251896884e-03,3.209956670712164114e-03,6.430509196529473736e-04,2.404767468488108739e-02,4.413684369853922151e-02,2.226925731239759107e-02,3.280512405279731314e-02,5.502413143889438307e-02,4.625003748938515125e-02,2.317194070893406274e-02,4.883549978745493209e-02,9.544646438785418102e-03,6.022477190741425297e-03,2.127352919406991921e-02,1.076094172235185359e-01,1.233829912170255338e-01,6.268189312680844290e-03,4.344650867174688208e-02,5.644709737514757436e-02,3.511630068857458757e-03,5.012421638146943165e-02,1.654230582683307660e-03,7.365599075632509171e-04,2.004104495060863873e-03,2.872170785473261365e-03,5.690167485448666129e-02,4.893762120017360051e-02,4.802472388026910594e-02,2.305861537906169281e-02,1.154331485796869158e-02,1.215739615380974012e-02
1.451316580120732939e-02,8.450168419326765240e-03,7.055215139372023568e-03,8.117660758487610026e-03,7.701853605825985556e-03,6.706430417431978076e-03,1.320865157416055511e-03,9.018668383537561603e-03,5.889877136643619122e-03,4.127222932917416764e-03,6.065153233370952114e-03,3.346718732187809343e-03,8.675705823979303760e-03,1.055802152410353391e-02,2.338994843011438923e-02,1.066589573897499220e-02,1.362483835324270788e-02,9.526473937625748456e-03,1.169436339151295676e-02,1.354133186729250017e-02,6.548092120771406913e-03,1.705688443190732720e-02,2.945575470118351469e-02,4.248058320124296905e-02,1.189994013980428915e-02,4.431442745468200384e-02,8.129305896092652028e-02,6.362855944316291035e-02,1.378450602080050907e-02,3.427548108159431117e-02,1.333449654523619909e-01,5.471479168982897046e-02,5.193633821207562645e-02,7.506942114003656297e-02,6.351496753506560844e-02,6.380591188263032287e-02,1.893549416480924674e-02,5.078007521722924245e-03,4.873236060821920825e-03
1.284199431294186754e-02,1.289094024972097657e-02,1.721756482188995310e-02,6.099033467178055154e-03,1.111295945629287192e-02,1.489768726414133094e-03,7.670918765350341791e-03,6.452608180382562054e-04,1.077171830270731365e-02,2.646179668387557888e-04,6.727107236149752062e-03,1.855074692398828553e-03,7.326633005356023715e-03,7.471081051797507332e-03,1.251572235752975229e-02,9.355213769406183974e-03,1.186658656708063087e-02,1.327122788261028696e-02,7.354925519716321199e-03,4.467937458698985863e-03,3.393554480696665127e-02,5.076503347199823324e-02,2.252350832403399519e-02,6.022735527912893155e-02,4.531010106490046541e-02,7.154094199339633420e-02,1.570986335703263015e-01,1.483708419308791826e-01,8.703679410962531990e-03,8.425870494759582496e-02,4.797072627296398994e-02,1.655500641886681465e-03,1.613513024428728151e-03,3.122451754192284712e-02,2.776153528128060682e-02,2.571128347856356175e-02,7.036854377391656493e-03,5.316806154333584417e-03,5.758631998922865598e-03
3.726294128956612189e-02,4.817619655147092374e-03,8.060448020316829387e-03,9.554317100813879485e-03,1.229373733649523695e-02,1.770103541425504037e-02,5.061022107688282860e-03,9.549242620840941260e-04,1.065607749402973196e-02,9.172349256236961984e-03,8.333298545925169054e-03,7.624304273855372904e-02,6.037969129025449327e-02,1.668572730792956121e-02,4.979352117369754971e-02,7.455983986822758980e-02,4.320094145182919870e-02,1.814473683807949281e-02,3.783141963639491401e-02,3.143292886659929120e-02,4.021112538592932703e-03,4.407231966010895230e-02,7.423747594159364749e-02,8.660991785180309488e-02,5.537024184882468475e-03,5.110748434268687877e-03,3.690949338640623148e-03,5.512329106690763703e-02,4.401227747200624034e-03,1.164003997966675530e-01,1.824770216000797625e-03,1.060799853563698804e-06,7.816691740872507184e-04,3.246304038402098545e-03,5.748549490214265381e-03,5.814825346409621502e-03,2.543914558873500847e-02,1.335461149185554822e-02,1.244497763965118041e-02
