,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,0.336,0.06,0.062,0.145,0.139,0.064,0.103,0.039,0.051,0.103,0.103,0.26,0.776,0.517,0.284,0.63,0.424,0.16,0.384,0.233,0.115,0.221,0.779,0.427,0.417,0.725,0.526,0.494,0.127,0.351,0.273,0.32,0.32,0.355,0.291,0.3,0.247,0.237,0.238
1,0.389,0.05,0.054,0.126,0.144,0.065,0.151,0.039,0.07,0.098,0.09,0.241,0.776,0.535,0.301,0.631,0.431,0.176,0.378,0.238,0.14,0.255,0.805,0.357,0.466,0.625,0.473,0.588,0.66,0.404,0.537,0.512,0.512,0.289,0.257,0.26,0.414,0.405,0.404
2,0.369,0.072,0.072,0.123,0.123,0.061,0.123,0.041,0.062,0.107,0.107,0.235,0.788,0.554,0.307,0.615,0.431,0.184,0.42,0.246,0.114,0.236,0.855,0.427,0.438,0.668,0.585,0.463,0.258,0.384,0.368,0.399,0.401,0.347,0.293,0.29,0.404,0.376,0.378
3,0.411,0.058,0.065,0.163,0.16,0.069,0.133,0.037,0.061,0.129,0.127,0.187,0.794,0.608,0.329,0.608,0.438,0.176,0.401,0.278,0.146,0.244,0.949,0.45,0.439,0.642,0.544,0.525,0.214,0.401,0.384,0.357,0.357,0.341,0.277,0.277,0.367,0.315,0.315
4,0.362,0.056,0.057,0.149,0.148,0.058,0.128,0.043,0.07,0.095,0.089,0.164,0.748,0.584,0.35,0.664,0.473,0.143,0.383,0.234,0.154,0.271,0.835,0.469,0.373,0.853,0.463,0.658,0.445,0.408,0.416,0.466,0.465,0.263,0.245,0.252,0.351,0.348,0.348
5,0.407,0.062,0.063,0.172,0.169,0.066,0.137,0.058,0.054,0.123,0.126,0.177,0.765,0.589,0.319,0.644,0.448,0.175,0.395,0.27,0.149,0.225,0.868,0.406,0.443,0.634,0.563,0.552,0.211,0.349,0.548,0.455,0.458,0.33,0.277,0.294,0.371,0.32,0.318
6,0.376,0.063,0.059,0.114,0.122,0.059,0.124,0.041,0.057,0.116,0.115,0.203,0.766,0.564,0.312,0.643,0.447,0.195,0.431,0.252,0.131,0.253,0.832,0.421,0.452,0.585,0.535,0.52,0.209,0.393,0.457,0.449,0.456,0.351,0.309,0.317,0.288,0.286,0.289
7,0.35,0.045,0.036,0.112,0.11,0.058,0.122,0.041,0.061,0.063,0.085,0.27,0.801,0.532,0.306,0.599,0.393,0.13,0.31,0.23,0.15,0.24,0.843,0.468,0.419,0.769,0.405,0.652,0.564,0.401,0.466,0.605,0.605,0.167,0.245,0.242,0.777,0.583,0.585
8,0.376,0.056,0.058,0.159,0.151,0.056,0.103,0.041,0.07,0.112,0.104,0.136,0.734,0.598,0.325,0.679,0.479,0.178,0.411,0.273,0.173,0.295,0.836,0.461,0.433,0.68,0.471,0.634,0.177,0.434,0.532,0.416,0.432,0.306,0.267,0.283,0.372,0.328,0.34
9,0.387,0.06,0.055,0.152,0.144,0.072,0.113,0.031,0.053,0.104,0.115,0.198,0.777,0.582,0.309,0.629,0.398,0.164,0.376,0.276,0.136,0.217,0.878,0.492,0.436,0.701,0.5,0.493,0.213,0.345,0.488,0.482,0.487,0.433,0.379,0.394,0.515,0.516,0.52
10,0.324,0.051,0.043,0.156,0.144,0.085,0.097,0.036,0.038,0.102,0.097,0.251,0.792,0.541,0.315,0.611,0.407,0.144,0.335,0.228,0.108,0.18,0.84,0.538,0.43,0.674,0.485,0.474,0.11,0.295,0.612,0.551,0.55,0.325,0.288,0.29,0.39,0.3,0.301
11,0.393,0.061,0.058,0.152,0.147,0.066,0.123,0.048,0.052,0.105,0.109,0.189,0.752,0.563,0.294,0.659,0.455,0.19,0.417,0.27,0.133,0.228,0.81,0.376,0.456,0.647,0.484,0.493,0.261,0.346,0.503,0.459,0.464,0.34,0.283,0.295,0.402,0.319,0.318
12,0.365,0.057,0.049,0.148,0.143,0.058,0.12,0.03,0.049,0.109,0.119,0.27,0.8,0.532,0.287,0.6,0.375,0.148,0.33,0.246,0.123,0.221,0.842,0.448,0.448,0.716,0.5,0.5,0.22,0.368,0.568,0.454,0.455,0.346,0.313,0.325,0.445,0.423,0.422
13,0.405,0.059,0.046,0.144,0.143,0.056,0.12,0.055,0.066,0.104,0.108,0.142,0.745,0.603,0.318,0.668,0.459,0.175,0.383,0.285,0.143,0.23,0.857,0.431,0.457,0.629,0.477,0.502,0.264,0.344,0.786,0.612,0.616,0.38,0.326,0.332,0.479,0.395,0.396
14,0.385,0.054,0.056,0.135,0.135,0.049,0.104,0.049,0.067,0.079,0.079,0.188,0.768,0.581,0.301,0.64,0.426,0.178,0.404,0.281,0.141,0.269,0.861,0.462,0.441,0.663,0.466,0.502,0.33,0.42,0.63,0.516,0.516,0.251,0.238,0.238,0.461,0.408,0.408
15,0.346,0.057,0.055,0.127,0.122,0.053,0.094,0.032,0.053,0.098,0.096,0.205,0.735,0.531,0.279,0.678,0.448,0.198,0.44,0.251,0.111,0.219,0.743,0.413,0.45,0.611,0.463,0.442,0.145,0.323,0.308,0.292,0.292,0.292,0.244,0.263,0.216,0.182,0.188
16,0.315,0.023,0.04,0.094,0.119,0.057,0.102,0.033,0.074,0.09,0.074,0.298,0.792,0.499,0.292,0.611,0.383,0.15,0.335,0.216,0.167,0.304,0.775,0.496,0.448,0.527,0.399,0.773,0.53,0.498,0.714,0.625,0.629,0.193,0.191,0.194,0.28,0.28,0.279
17,0.373,0.045,0.045,0.142,0.147,0.084,0.131,0.042,0.058,0.118,0.113,0.22,0.797,0.577,0.336,0.603,0.447,0.168,0.341,0.242,0.121,0.236,0.908,0.459,0.493,0.565,0.474,0.5,0.244,0.391,0.622,0.503,0.51,0.31,0.261,0.272,0.408,0.356,0.353
18,0.329,0.037,0.033,0.093,0.095,0.076,0.126,0.037,0.071,0.099,0.101,0.273,0.791,0.518,0.317,0.612,0.418,0.172,0.384,0.203,0.146,0.308,0.803,0.457,0.448,0.721,0.282,0.719,0.428,0.503,0.671,0.681,0.68,0.254,0.216,0.22,0.368,0.358,0.361
19,0.367,0.044,0.047,0.138,0.135,0.055,0.128,0.039,0.054,0.114,0.117,0.26,0.797,0.544,0.305,0.604,0.426,0.16,0.339,0.239,0.124,0.217,0.855,0.415,0.472,0.562,0.506,0.519,0.262,0.359,0.503,0.424,0.425,0.301,0.265,0.274,0.242,0.24,0.244
20,0.35,0.049,0.043,0.136,0.144,0.053,0.095,0.039,0.072,0.106,0.096,0.173,0.755,0.583,0.328,0.656,0.474,0.192,0.414,0.255,0.165,0.278,0.843,0.492,0.464,0.568,0.422,0.647,0.178,0.424,0.66,0.581,0.6,0.305,0.292,0.295,0.473,0.451,0.447
21,0.353,0.062,0.068,0.139,0.136,0.072,0.135,0.037,0.046,0.097,0.084,0.227,0.766,0.549,0.331,0.642,0.44,0.148,0.367,0.219,0.12,0.201,0.811,0.445,0.403,0.75,0.586,0.548,0.527,0.313,0.333,0.352,0.35,0.304,0.232,0.24,0.328,0.314,0.311
22,0.376,0.044,0.043,0.144,0.138,0.057,0.099,0.035,0.077,0.113,0.109,0.199,0.779,0.581,0.304,0.627,0.467,0.179,0.367,0.277,0.162,0.293,0.88,0.441,0.488,0.542,0.448,0.585,0.16,0.467,0.84,0.573,0.589,0.242,0.244,0.249,0.352,0.333,0.337
23,0.334,0.043,0.05,0.119,0.131,0.061,0.108,0.038,0.061,0.087,0.096,0.25,0.786,0.537,0.311,0.618,0.44,0.178,0.381,0.226,0.119,0.263,0.824,0.461,0.467,0.539,0.484,0.527,0.313,0.426,0.593,0.455,0.455,0.361,0.322,0.322,0.533,0.434,0.434
24,0.389,0.041,0.034,0.137,0.135,0.072,0.147,0.04,0.06,0.105,0.102,0.167,0.77,0.603,0.361,0.638,0.451,0.159,0.334,0.242,0.132,0.232,0.897,0.475,0.476,0.566,0.417,0.545,0.495,0.364,0.702,0.447,0.451,0.26,0.193,0.195,0.331,0.299,0.3
25,0.325,0.049,0.049,0.136,0.123,0.054,0.095,0.027,0.068,0.103,0.103,0.217,0.759,0.542,0.312,0.651,0.488,0.176,0.366,0.23,0.136,0.258,0.79,0.445,0.481,0.545,0.51,0.591,0.171,0.396,0.664,0.559,0.559,0.436,0.393,0.397,0.56,0.514,0.515
26,0.354,0.037,0.043,0.118,0.109,0.059,0.13,0.035,0.071,0.09,0.086,0.236,0.778,0.543,0.318,0.628,0.44,0.177,0.344,0.225,0.118,0.26,0.821,0.43,0.515,0.486,0.465,0.524,0.557,0.414,0.678,0.562,0.562,0.301,0.277,0.277,0.679,0.662,0.662
27,0.399,0.047,0.043,0.157,0.145,0.056,0.124,0.037,0.07,0.129,0.126,0.153,0.76,0.607,0.332,0.65,0.46,0.176,0.382,0.275,0.157,0.252,0.886,0.452,0.461,0.585,0.437,0.571,0.16,0.388,0.548,0.526,0.526,0.374,0.33,0.33,0.34,0.32,0.32
28,0.334,0.024,0.033,0.122,0.13,0.06,0.122,0.034,0.059,0.095,0.092,0.309,0.822,0.52,0.309,0.57,0.368,0.13,0.28,0.213,0.126,0.203,0.865,0.511,0.464,0.546,0.401,0.592,0.418,0.356,0.446,0.516,0.517,0.329,0.252,0.266,0.3,0.252,0.256
29,0.346,0.053,0.058,0.119,0.123,0.054,0.104,0.046,0.063,0.098,0.086,0.207,0.743,0.537,0.296,0.67,0.443,0.169,0.393,0.245,0.153,0.235,0.76,0.433,0.43,0.621,0.529,0.624,0.23,0.351,0.358,0.337,0.342,0.239,0.215,0.222,0.249,0.242,0.244
30,0.379,0.052,0.047,0.153,0.137,0.048,0.113,0.04,0.065,0.101,0.097,0.169,0.742,0.573,0.307,0.67,0.469,0.161,0.379,0.266,0.161,0.259,0.811,0.416,0.425,0.752,0.409,0.605,0.338,0.387,0.715,0.601,0.6,0.319,0.295,0.298,0.496,0.459,0.46
31,0.357,0.039,0.041,0.147,0.153,0.075,0.114,0.041,0.061,0.11,0.107,0.212,0.772,0.566,0.323,0.635,0.435,0.153,0.334,0.243,0.145,0.238,0.845,0.48,0.458,0.614,0.426,0.597,0.161,0.375,0.72,0.509,0.509,0.368,0.307,0.307,0.526,0.445,0.445
32,0.333,0.05,0.038,0.137,0.126,0.053,0.085,0.033,0.059,0.094,0.094,0.209,0.745,0.536,0.288,0.667,0.451,0.164,0.353,0.248,0.15,0.255,0.763,0.45,0.465,0.598,0.449,0.605,0.15,0.382,0.851,0.608,0.602,0.341,0.317,0.331,0.408,0.375,0.37
33,0.372,0.051,0.047,0.176,0.17,0.068,0.12,0.035,0.064,0.104,0.107,0.203,0.768,0.566,0.314,0.641,0.449,0.165,0.383,0.252,0.151,0.289,0.838,0.432,0.431,0.679,0.438,0.599,0.368,0.451,0.628,0.601,0.61,0.315,0.29,0.298,0.45,0.368,0.379
34,0.34,0.059,0.053,0.126,0.124,0.048,0.094,0.045,0.068,0.072,0.085,0.239,0.757,0.524,0.278,0.653,0.468,0.172,0.398,0.246,0.149,0.258,0.761,0.393,0.432,0.703,0.463,0.606,0.33,0.395,0.537,0.478,0.485,0.239,0.231,0.237,0.579,0.561,0.563
35,0.412,0.08,0.08,0.168,0.166,0.055,0.132,0.054,0.059,0.138,0.128,0.181,0.76,0.58,0.3,0.65,0.422,0.201,0.453,0.28,0.143,0.236,0.846,0.4,0.444,0.657,0.606,0.511,0.122,0.363,0.439,0.448,0.444,0.403,0.346,0.363,0.536,0.463,0.467
36,0.383,0.057,0.06,0.134,0.146,0.055,0.11,0.043,0.061,0.122,0.108,0.121,0.717,0.595,0.322,0.698,0.48,0.183,0.403,0.275,0.153,0.25,0.808,0.444,0.454,0.59,0.542,0.556,0.146,0.358,0.474,0.418,0.418,0.35,0.32,0.32,0.441,0.39,0.39
37,0.35,0.034,0.043,0.125,0.136,0.057,0.103,0.035,0.056,0.107,0.103,0.245,0.765,0.527,0.28,0.644,0.397,0.167,0.338,0.249,0.151,0.232,0.776,0.446,0.494,0.485,0.475,0.606,0.17,0.36,0.71,0.53,0.533,0.332,0.308,0.318,0.395,0.377,0.38
38,0.4,0.055,0.049,0.159,0.161,0.071,0.147,0.041,0.048,0.112,0.109,0.203,0.778,0.577,0.324,0.628,0.422,0.165,0.365,0.253,0.13,0.202,0.872,0.419,0.452,0.612,0.515,0.514,0.427,0.322,0.652,0.482,0.48,0.315,0.263,0.273,0.434,0.403,0.405
39,0.414,0.053,0.059,0.175,0.172,0.079,0.153,0.04,0.058,0.125,0.117,0.153,0.767,0.615,0.355,0.641,0.469,0.163,0.367,0.26,0.133,0.235,0.91,0.431,0.444,0.613,0.56,0.512,0.404,0.367,0.511,0.447,0.453,0.3,0.254,0.267,0.469,0.459,0.461
40,0.34,0.052,0.044,0.129,0.111,0.076,0.124,0.033,0.052,0.06,0.071,0.277,0.794,0.517,0.305,0.607,0.354,0.128,0.322,0.221,0.128,0.245,0.808,0.511,0.398,0.898,0.417,0.579,0.76,0.404,0.454,0.433,0.437,0.227,0.202,0.207,0.487,0.438,0.436
41,0.378,0.071,0.067,0.121,0.12,0.085,0.133,0.063,0.07,0.121,0.117,0.137,0.76,0.625,0.38,0.649,0.464,0.183,0.426,0.245,0.139,0.268,0.914,0.532,0.43,0.694,0.543,0.567,0.178,0.413,0.316,0.365,0.369,0.285,0.238,0.251,0.55,0.446,0.449
42,0.359,0.054,0.052,0.145,0.138,0.053,0.112,0.038,0.058,0.107,0.101,0.246,0.784,0.54,0.293,0.621,0.379,0.162,0.373,0.248,0.142,0.241,0.825,0.48,0.434,0.66,0.495,0.573,0.252,0.388,0.609,0.435,0.45,0.321,0.28,0.29,0.332,0.302,0.304
43,0.378,0.049,0.055,0.144,0.145,0.053,0.117,0.045,0.058,0.107,0.096,0.217,0.775,0.565,0.303,0.632,0.427,0.177,0.389,0.262,0.154,0.25,0.848,0.438,0.455,0.559,0.525,0.588,0.271,0.396,0.404,0.359,0.357,0.235,0.213,0.221,0.248,0.224,0.229
44,0.352,0.051,0.051,0.125,0.136,0.058,0.114,0.047,0.069,0.105,0.112,0.204,0.772,0.569,0.331,0.635,0.465,0.182,0.386,0.238,0.137,0.273,0.85,0.467,0.472,0.566,0.495,0.576,0.161,0.43,0.743,0.566,0.566,0.338,0.293,0.293,0.467,0.373,0.373
45,0.357,0.035,0.044,0.137,0.135,0.061,0.111,0.025,0.061,0.094,0.094,0.295,0.824,0.53,0.284,0.566,0.406,0.148,0.333,0.246,0.135,0.258,0.888,0.426,0.444,0.662,0.403,0.549,0.515,0.456,0.665,0.565,0.561,0.39,0.352,0.354,0.479,0.445,0.447
46,0.382,0.047,0.048,0.147,0.148,0.081,0.142,0.035,0.053,0.101,0.1,0.215,0.795,0.58,0.339,0.607,0.435,0.157,0.352,0.241,0.124,0.203,0.907,0.455,0.446,0.611,0.495,0.515,0.528,0.334,0.526,0.431,0.433,0.306,0.248,0.256,0.366,0.338,0.338
47,0.362,0.042,0.03,0.121,0.11,0.053,0.134,0.027,0.067,0.102,0.097,0.201,0.763,0.562,0.334,0.647,0.446,0.161,0.363,0.229,0.134,0.268,0.824,0.451,0.444,0.602,0.371,0.585,0.672,0.414,0.814,0.692,0.692,0.323,0.288,0.288,0.529,0.515,0.515
48,0.374,0.036,0.042,0.128,0.134,0.068,0.133,0.032,0.056,0.099,0.092,0.216,0.785,0.57,0.328,0.619,0.414,0.155,0.315,0.243,0.131,0.227,0.874,0.473,0.492,0.497,0.506,0.539,0.557,0.367,0.742,0.438,0.444,0.245,0.229,0.233,0.311,0.272,0.272
49,0.366,0.054,0.058,0.142,0.143,0.069,0.111,0.041,0.067,0.107,0.112,0.243,0.774,0.551,0.296,0.634,0.43,0.18,0.408,0.256,0.14,0.26,0.824,0.433,0.441,0.639,0.487,0.547,0.209,0.41,0.398,0.385,0.379,0.244,0.244,0.251,0.281,0.274,0.274
50,0.325,0.032,0.039,0.123,0.124,0.066,0.126,0.037,0.051,0.105,0.087,0.309,0.809,0.504,0.309,0.587,0.36,0.132,0.298,0.202,0.137,0.228,0.815,0.506,0.443,0.538,0.5,0.678,0.41,0.388,0.674,0.629,0.634,0.302,0.264,0.279,0.37,0.343,0.35
51,0.353,0.044,0.046,0.137,0.127,0.059,0.106,0.04,0.064,0.097,0.102,0.275,0.806,0.535,0.289,0.592,0.389,0.149,0.35,0.247,0.144,0.255,0.858,0.47,0.426,0.644,0.469,0.583,0.272,0.431,0.616,0.526,0.52,0.301,0.275,0.29,0.368,0.357,0.356
52,0.386,0.061,0.059,0.155,0.148,0.062,0.142,0.036,0.079,0.092,0.085,0.164,0.756,0.593,0.349,0.655,0.47,0.18,0.394,0.244,0.155,0.297,0.859,0.44,0.457,0.578,0.577,0.635,0.697,0.453,0.378,0.281,0.289,0.174,0.166,0.168,0.187,0.14,0.142
53,0.362,0.065,0.056,0.149,0.129,0.071,0.117,0.039,0.065,0.11,0.1,0.194,0.769,0.575,0.329,0.64,0.439,0.161,0.381,0.245,0.142,0.265,0.852,0.487,0.423,0.72,0.522,0.58,0.271,0.414,0.57,0.499,0.491,0.344,0.287,0.3,0.36,0.322,0.328
54,0.41,0.048,0.045,0.169,0.157,0.081,0.125,0.038,0.061,0.118,0.113,0.134,0.764,0.631,0.347,0.645,0.474,0.183,0.383,0.285,0.139,0.251,0.928,0.468,0.478,0.546,0.465,0.488,0.278,0.389,0.635,0.533,0.547,0.365,0.315,0.325,0.52,0.5,0.5
55,0.356,0.082,0.069,0.177,0.177,0.089,0.124,0.035,0.044,0.095,0.099,0.16,0.727,0.567,0.337,0.687,0.473,0.169,0.408,0.232,0.115,0.187,0.783,0.452,0.414,0.787,0.568,0.496,0.33,0.272,0.511,0.417,0.417,0.476,0.375,0.375,0.374,0.362,0.362
56,0.391,0.047,0.051,0.131,0.134,0.058,0.154,0.04,0.08,0.098,0.101,0.182,0.751,0.569,0.333,0.661,0.503,0.162,0.385,0.237,0.163,0.282,0.817,0.356,0.421,0.685,0.441,0.688,0.636,0.427,0.354,0.315,0.316,0.19,0.164,0.168,0.226,0.176,0.178
57,0.337,0.062,0.062,0.176,0.176,0.075,0.103,0.044,0.046,0.093,0.093,0.249,0.776,0.527,0.294,0.63,0.398,0.146,0.366,0.235,0.117,0.176,0.794,0.485,0.399,0.712,0.596,0.498,0.218,0.279,0.575,0.467,0.467,0.324,0.273,0.273,0.406,0.345,0.345
58,0.33,0.069,0.065,0.168,0.168,0.06,0.108,0.032,0.049,0.094,0.092,0.26,0.774,0.514,0.292,0.633,0.433,0.168,0.4,0.222,0.114,0.184,0.77,0.425,0.42,0.685,0.583,0.514,0.227,0.291,0.559,0.416,0.416,0.485,0.374,0.374,0.374,0.335,0.335
59,0.406,0.057,0.055,0.176,0.17,0.066,0.168,0.053,0.058,0.101,0.106,0.271,0.832,0.561,0.323,0.554,0.352,0.168,0.357,0.238,0.146,0.23,0.961,0.44,0.471,0.565,0.589,0.613,0.536,0.415,0.468,0.404,0.409,0.274,0.203,0.212,0.381,0.282,0.285
60,0.351,0.05,0.044,0.144,0.14,0.065,0.113,0.034,0.041,0.09,0.092,0.303,0.814,0.519,0.284,0.58,0.344,0.125,0.312,0.239,0.119,0.207,0.849,0.497,0.401,0.824,0.456,0.498,0.369,0.357,0.623,0.553,0.555,0.338,0.307,0.314,0.68,0.644,0.642
61,0.402,0.058,0.059,0.144,0.148,0.064,0.134,0.042,0.071,0.105,0.104,0.204,0.78,0.579,0.312,0.625,0.408,0.184,0.399,0.268,0.133,0.256,0.879,0.436,0.461,0.554,0.574,0.496,0.409,0.41,0.523,0.498,0.5,0.296,0.267,0.275,0.279,0.258,0.261
62,0.35,0.056,0.05,0.094,0.103,0.047,0.101,0.039,0.062,0.108,0.101,0.248,0.777,0.53,0.281,0.63,0.45,0.164,0.382,0.249,0.147,0.241,0.798,0.402,0.429,0.732,0.442,0.59,0.135,0.383,0.583,0.478,0.47,0.309,0.285,0.286,0.439,0.393,0.385
