,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,-0.02296884210927783,-0.007462459640917074,-0.014202260877418715,-0.003966252037223672,-0.01844143883368976,-0.006460976217477198,-0.010680116497700589,-0.0073321081967979915,-0.011337651663600491,-0.012651107445202781,-0.01609260063570237,0.12138331532336902,0.060960664417483115,-0.05343878987760744,-0.039582632325450805,-0.07592811943458869,-0.06891495721253454,-0.024080522330179772,-0.062392843295321694,-0.01275460079395097,-0.009341947467700092,-0.021698854106278205,0.020040083256235727,0.002677250460608265,0.007234421954436303,0.02252867569822224,-0.03716958480619079,-0.011353330244656807,0.05916528747186827,0.007044932286742441,0.22686641074063074,0.1868486511571173,0.1875334805464956,0.09210716483524672,0.08033562890045809,0.08258914948652335,0.5285307150033771,0.5140666340421763,0.5163090086598018
1,-0.07250645291523174,-0.04164070187079433,-0.054310220942916654,-0.040090573444219624,-0.03752645455394649,0.006785521447307451,-0.047274868640807106,-0.016672297708045763,-0.005631012203498811,-0.023069464757373644,0.0007138099218269568,0.09151135812221317,-0.007676406832772274,-0.10672481419695992,-0.0769652070723148,0.010337490492871733,-0.054494416199445186,4.9210292118747274e-05,-0.0863637543902946,-0.024430522938874256,0.009314715216385432,-0.01768823647060441,-0.18698331406527777,-0.017307620577585246,0.09666048896948026,-0.154257912414993,-0.30690186877039466,0.08590052894415638,-0.10676692627667375,-0.035235586098868656,0.5397344230988315,0.3740644186275868,0.38300477091424867,0.10626662998152837,0.1432894594310465,0.1443503252863927,-0.18809065745318387,-0.22045214572069313,-0.22240367111451215
2,-0.006468292779790534,-0.041771952723566805,-0.04496685755719572,-0.053287242186764214,-0.03653331436963132,0.020646035270350943,0.07777000147320579,-0.0021840845072067516,-0.010172919734713237,-0.030905518584202096,-0.034845436444584175,0.13663280615974246,0.14449951504610042,0.01142445547429851,0.09588553600911653,-0.1830306854191844,-0.1219010503725585,-0.06076993263093908,-0.20106319473191173,-0.0841949298970002,-0.04708181708356498,-0.08874840111016019,0.27788192425710095,0.1698364154968063,0.06569686796263947,-0.15533117863418386,-0.07607451805214781,-0.011567810184180743,0.7178558942328307,-0.040459884169695835,0.09219124779413988,0.05471145882351913,0.05260010017546472,-0.21682596109055421,-0.21498391027935332,-0.21984273736760435,-0.06015185487027623,-0.06250355761993334,-0.06326135130691936
3,0.21554708775652934,-0.003946740375564084,0.0036129808219154125,0.06993684493471583,0.05785756950132204,0.014742577605986823,0.09695298469152987,0.030286520911132427,0.03967861286989055,0.0859624396622689,0.06469637140263183,-0.4960779188643823,-0.1581818484314705,0.33651957638907437,0.21382215097259138,0.1977023037597956,0.22742685204673593,0.11787583332877029,0.18337259588289823,0.11829491917764895,0.04929161462846573,0.10658140688684496,0.2589668119418703,0.053366986433654076,0.10496601833584676,-0.4141305726040112,-0.0812877550889567,-0.04620374937105111,0.013504301910212615,0.06449044930853547,0.14061146844814337,0.11508665793316022,0.11271576351891552,-0.0007188883847258129,-0.04726969628335243,-0.04395587146923904,0.03698555639461793,0.0644445687010223,0.06684653793387473
4,0.03696881172395741,0.02220356928248511,0.01601261201420273,0.028606567762553325,-0.002882389149451525,-0.02687688816411743,-0.0031806166196913788,-0.002821686738366025,0.04463571285678647,-0.02215459347313531,-0.01048773260941313,-0.11250047437188686,-0.15482818453063144,-0.039714415223682645,-0.07869912632863774,0.19072496964499996,0.10356728495659535,0.05369585651611751,0.21988631838926817,0.04042804488384166,0.1160020876249663,0.19956394512535103,-0.3285896376008436,-0.27910415678915856,-0.10807268760755646,0.34118081557093505,-0.23174782312163864,0.39378260910508867,0.3508453105466447,0.21871292302383202,0.05191681295583298,0.03355702267007244,0.03850652433923243,-0.22782635756760405,-0.13603157385131096,-0.1494731341971271,0.014522311935094913,0.042384008966939994,0.04853431264668683
5,0.11422787603271481,0.03168483216598886,0.022403737046997857,0.05593513680806317,0.055604929190533114,0.05603932612809692,0.05256451082470265,0.008183531624825713,-0.023321979900863484,0.005667655508588998,0.013989274445321276,-0.18613714463992836,-0.007341466295540859,0.17303992132107174,0.11496397145453208,0.012607660151389016,-0.0022179641573526632,-0.04810351680120133,0.04311106712143605,0.06215489699764793,-0.025247549885962933,-0.07995370422598397,0.2553773962272032,0.15271527968307627,-0.17869656242507567,0.6938500740580196,-0.10557854325424185,-0.2261937081374237,0.17782471271129108,-0.1338881126037965,0.1412912827089319,0.05806865809930595,0.059075082130763824,0.2057324732465926,0.19500711893477476,0.20153176729104227,-0.0008845692896618156,-0.09133848138790913,-0.09745746740741301
6,0.1202242773781188,0.04352016880732998,0.05656667733886911,0.07678839167947937,0.09699255074409924,-0.024780133760999634,0.06527581972498792,-0.019454863557581865,-0.014497374826145437,0.014713048646667448,0.03005723045886266,-0.03234268792693691,-0.07287094263010824,-0.05415039746136504,-0.11214460661496291,0.08828462614200377,0.022223058722327795,0.00890224625276159,-0.004559402130044461,0.05492471005014253,-0.019012970767653098,-0.04695369678810903,-0.21469785686846662,-0.4482421302933812,0.025633579091517027,-0.16348125916600686,0.5357204090402009,-0.19592368793180182,0.4155945246062016,-0.12312389298782776,0.14144031425356438,-0.026083934764747015,-0.011638053741509368,0.21882353712780842,0.16085418025893974,0.1724277884127791,0.033485930390114826,-0.07125394781775697,-0.06752789062408132
7,-0.14617968418700564,-0.0032323256771449593,-0.013887032571775454,-0.035053778876922626,-0.06457895596037933,0.021440242929347153,-0.047666575802794764,-0.06687256269551628,0.00824400675430842,-0.030584905273875494,-0.028852498036587015,-0.08532667175835092,-0.07740257000015666,0.007245692298135552,0.11216411424496621,0.09391255263366355,0.052549662102664596,-0.007674315942740936,-0.06936740553346317,-0.09742259372895477,0.04799437985744253,0.017111152159337673,-0.11884834256681967,0.33250598258949826,0.05207914977428158,-0.11597990356301771,0.0345765984446171,0.4081943392652321,0.26993768625600084,-0.02157399609910826,-0.4829311218766834,0.14760332661500797,0.12013121040576591,0.2880472410422962,0.306221954323681,0.28076741202764677,-0.04189497669893163,0.020422374475278292,0.018974448346860913
8,0.011379460383775913,-0.013802045654508353,0.005824840436397266,-0.029273408354214457,-0.005232428949044708,0.0016698850921406175,-0.031920319692478785,-0.09188934603120828,0.013119065250737506,0.028504508678334577,0.014594286671425588,0.2200001463482666,0.17634974326614566,-0.037226780743952914,-0.08883162214472817,-0.21640744324860714,0.03356383768455894,0.13162537792029133,0.3040785557273291,0.0447329484635281,0.00024843804376142344,0.17899950035573436,0.23950186372362536,-0.18648124287378573,0.008933737336445655,-0.15597795875961978,-0.35863558557597386,-0.07552441458105784,0.1525458970018394,0.412575642281668,-0.014006923244875971,-0.20001971847887198,-0.20150351186097185,0.3237176789791082,0.19366504771047366,0.19226569780061867,-0.052757964385168166,-0.014998089053983282,-0.009687438433398594
9,0.05017802220028836,0.06032711535425095,0.048521613218795924,0.09448275826727139,0.07875787946849067,-0.01948047276918019,-0.0023731488790185717,0.017817686310638646,0.0621497020285596,0.02424288505393432,0.0269700249008355,0.08998639063016467,0.1443366073462945,0.054652419107582555,0.0030461533583575617,-0.18590632130724138,-0.0020845722808079253,-0.035325010749574795,-0.03780499597769248,0.05409969433962037,0.1351205637724494,0.16694419948525865,0.3565193931728027,0.01882101643341854,-0.05493813487463691,0.10995434062670847,0.5235033611287483,0.4351704989990183,-0.13950576759904468,0.36299842727930365,0.16286680053377522,0.12712820358805738,0.13460607933707933,-0.09893185471536693,0.052577512515438046,0.03743162632062162,0.02876569346722886,-0.1005171061397307,-0.0966273928294
