3.401278961979462556e-01
1.919390836454947513e-01
1.431650377392966189e-01
9.466676734682873129e-02
7.024494083172759529e-02
3.714103657837821565e-02
2.791218657759036298e-02
2.660532946581606675e-02
1.717381409804860995e-02
1.685589778658002844e-02
