3.458872707894764531e-01
2.551479733312185805e-01
1.163565059700341908e-01
9.462911505437587856e-02
4.157314128155455840e-02
3.345898630110687166e-02
3.017196498167589586e-02
2.331121997952139216e-02
1.848923642998587594e-02
1.064390213187236742e-02
