3.693340720368823993e-01
1.924253187692290534e-01
1.176210551064948151e-01
9.236339364538669050e-02
5.494601118400340573e-02
4.563585415468584400e-02
3.204312241486440005e-02
2.427568187462076851e-02
1.564499153163078846e-02
1.428227539490928635e-02
