-3.483112528492539675e-03,-4.334320443569253389e-03,-1.822796472172510951e-02,-1.380893752321132872e-02,-3.394124842640200423e-02,2.481615277931892294e-03,-2.379116523156751123e-03,-5.637203762731345449e-03,-1.208229077097462516e-02,-4.806408324402776204e-03,8.156474920085834274e-03,2.698617312190911000e-02,2.224911440620503528e-02,-4.879113102729375380e-03,-1.939176891784758590e-03,-2.706586633318037657e-02,-4.490564241292488434e-02,-2.847266626586336669e-02,-6.761543274882340915e-02,6.527445156670031541e-04,1.086688807008205637e-03,-4.610220223319924648e-02,2.837142367953839409e-02,5.306568737652865575e-02,1.042709417043682961e-03,1.169488454754959994e-01,-1.155361433382908892e-01,-1.092886044264735268e-03,2.548213795224992320e-02,-5.738199027498062932e-02,2.813763967752530015e-01,2.074668632121076661e-01,2.084834161325780644e-01,9.508628685537209857e-02,8.308346803340878328e-02,8.347199203142929846e-02,5.096229353370516080e-01,5.019720788447044058e-01,5.016280843947990009e-01
4.176165027870231555e-02,-1.281572134946529218e-02,-1.338110145404514117e-02,-1.475126006694642278e-02,-1.087667939249706284e-02,-7.437742632148552913e-03,6.951997256794600899e-02,-1.367817088092855571e-02,3.616029323689268909e-02,-3.599930999286168193e-02,-3.783498245460233111e-02,-2.730193772823516149e-02,1.481384306784713388e-03,2.875456021128705228e-02,5.508940102662886196e-02,-2.532812714133822994e-03,-1.713636815571274513e-03,-1.822008064061227421e-03,-6.770769101683507367e-03,-2.876231929593899006e-02,2.575874673384627445e-02,1.131835536101666179e-01,4.848494057575607891e-02,-3.245170488145504573e-02,3.662373599030994530e-03,-9.647674352677203594e-03,-1.119420689823168863e-01,1.762758423799559715e-01,8.602098551435479745e-01,1.791213364628921612e-01,7.479863829847230305e-02,3.893140221917019972e-02,3.843488067275150494e-02,-2.456577570536946642e-01,-1.947335821648806808e-01,-2.081698780642028401e-01,-7.997172836895161119e-03,5.818071539259641461e-03,6.933675186406645582e-03
-2.595590872237827501e-02,-2.035875121566868562e-02,-2.957893752414473415e-02,-3.559332296632877757e-02,-4.533192976174849065e-02,-4.313404330754544436e-02,-5.017201535033433135e-02,9.646032963930795123e-03,3.843331947356955214e-02,-2.121734977609730441e-02,-1.199062226849286969e-02,-1.065202277894633336e-02,-4.068532853041162412e-02,-3.085463892187318910e-02,-5.748819388909712919e-02,4.951658770549560717e-02,4.681293833327654363e-02,2.652705710262808284e-02,6.014269665041367674e-02,2.189002109740726884e-02,5.169405541284004257e-02,1.169901278953203033e-01,-1.120020113567330722e-01,-7.207276745439586407e-02,1.645891154605440233e-03,9.523704427927513760e-02,-4.237046105555001829e-01,1.612924935318144348e-01,-2.407527998239307465e-01,1.546476803891615182e-01,5.275339883190255375e-01,3.434932225552995710e-01,3.420495021334359342e-01,-7.375318285579990363e-02,-3.515255159161112530e-02,-3.926174665247919582e-02,-2.019536969953537875e-01,-1.995193020652959726e-01,-2.000680202825028398e-01
-4.593652982273244145e-02,-3.933388582690214297e-02,-2.150133379003225931e-02,-3.234302049034870619e-02,-1.579718071246677402e-02,2.697237310106381791e-02,1.068242795592488914e-02,-4.712015060565677427e-03,-5.733457335257380327e-02,-4.205560840649311127e-04,-2.209089360041901692e-02,1.827937012215506141e-01,1.165113153176680072e-01,-6.100934975242532088e-02,1.962748214988655621e-03,-1.415485397042298976e-01,-2.157085933941936540e-01,-1.097326576136131993e-01,-3.030803098471623880e-01,-4.782740243854109036e-02,-4.555239157374083026e-02,-2.123796879321292741e-01,9.938579028831288908e-02,2.253371633615751934e-01,5.332947824384589447e-02,-3.467123151876249643e-01,4.213394478466980786e-01,-9.056372900715446705e-02,1.418852647248246834e-01,-2.485537846613570800e-01,2.809116894545148346e-01,2.571741546063402994e-01,2.573184242451906911e-01,4.953827712608982470e-02,4.145809966973156013e-02,3.477384762575239097e-02,-1.413817182059938504e-01,-1.245597878952632437e-01,-1.257088435720812025e-01
-2.408316746447363432e-01,-2.066152812810240214e-02,-2.193336779375776313e-02,-5.028146513231900039e-02,-4.859388199981476419e-02,1.335736827546341043e-02,-8.982605019916103939e-02,-3.267626042233184869e-03,-3.106781300241581723e-02,-8.709821743574198971e-02,-7.496871551420274116e-02,3.850813977816342493e-01,9.257567393578847170e-02,-2.851432557902326415e-01,-1.294030773164732417e-01,-1.119588307222700030e-01,-1.966463030867319772e-01,-1.492901193819291261e-01,-2.445690853963707057e-01,-1.408542129387801711e-01,-4.846975593523585100e-04,-1.036903953537278988e-01,-2.804385150895765122e-01,1.267257598766282911e-01,-1.221758259275688152e-01,4.343892042791709374e-01,-7.468355294265904831e-02,3.236193669470976975e-01,-3.574508838661750315e-02,-9.506298999224532809e-02,-1.688043337515656439e-01,-7.354157841222248859e-02,-7.505242021616867487e-02,-1.704057839115636352e-01,-4.137981322379540028e-02,-6.772302671337621094e-02,1.466448937329629075e-02,-2.009069130229829137e-02,-2.293082468841757190e-02
8.802194941715689447e-02,2.009868669205366887e-02,-1.407122542645278251e-02,8.701396885853376895e-02,6.111128173539652486e-02,8.985508411187423383e-02,1.025698860059561235e-01,1.106604602705094087e-02,-3.040229943077044084e-02,1.386268030165288545e-02,6.488718792062148077e-02,-1.732885565357892288e-01,4.320707258262684869e-02,2.193638059984920619e-01,2.409101056656070272e-01,-5.249615550212439335e-02,-3.679832336994161290e-02,-6.484651193930952850e-02,-9.988601141766703662e-02,-1.428851158469190107e-02,-4.289546566293357677e-02,-1.227254412991058280e-01,4.027012851125071902e-01,3.783077418329018893e-01,-6.427214168188809251e-02,5.537211366975763882e-01,-2.196978018987906234e-01,-1.405074049853988760e-01,8.335912369988733583e-02,-1.611744219183141313e-01,2.473226351716211260e-02,-4.896361402209521013e-03,-4.834729014668762148e-03,1.285922826688830067e-01,6.830249169920935004e-02,7.323314009767152577e-02,-1.251863655834265232e-01,-1.063527226558830668e-01,-1.080931799475364219e-01
-3.376478660633718681e-02,-5.888780730618395354e-03,-5.429446656408404293e-03,-1.712196425847732628e-02,-1.451887829980075262e-02,-4.256952859037393955e-02,-6.820156865993108608e-02,-7.535172122398253736e-02,-5.878326703114944429e-03,6.551151554733208870e-03,8.725713011505709105e-03,1.150701029516402185e-01,-7.031706691564387768e-03,-1.247452162412761162e-01,-1.657794941130875388e-01,9.788668045667966305e-03,6.993242098317584317e-03,1.711563614662832758e-02,4.293972349287157597e-02,3.101902300778539359e-02,-5.093524995748579393e-03,-4.342568938987059063e-02,-2.015446379361485463e-01,-2.482533130522386888e-01,-4.660826433626146133e-03,4.771086579244462889e-02,-2.001402916429031453e-01,-8.735643810986055968e-02,3.811140093538907259e-01,-6.864410559331129980e-02,-1.427230106086791947e-03,-2.566450674604469490e-02,-2.014571486143123397e-02,5.122970255541942075e-01,4.049664815174542354e-01,4.138377442511580462e-01,-8.832983803925327504e-02,-9.032714140913745970e-02,-8.703944062421208050e-02
-1.053504258386674108e-01,-7.035481495900940130e-02,-5.144758416065936535e-02,-6.489583383621783108e-02,-5.476622873021283477e-02,5.686693326130370929e-02,-2.448194901513700561e-02,-2.961746131595666132e-02,1.028900916241995422e-02,3.456989037793889441e-02,1.478392385870616610e-02,-1.025469827174920467e-01,-2.018373757718111561e-02,8.127259767136284230e-02,1.605376188879534261e-01,2.125558378305759596e-02,6.397180550453818171e-02,-3.684062328972535078e-04,-9.946750796568139263e-02,-7.858980309202412418e-02,1.051882636379096320e-01,3.655636953935405969e-02,9.963231961005576676e-02,3.778089807128036659e-01,1.111221494975062896e-01,-3.928597309498771395e-01,-2.150339805047981334e-01,6.403732997825148932e-01,-5.015770685983803739e-02,4.354857306758250224e-02,-4.852315589332879819e-02,-1.173483395059744666e-01,-1.267092550035902321e-01,1.660481712416695677e-01,1.561969879765025548e-01,1.614679464270790399e-01,-4.539429448129068782e-03,2.324314420617797777e-02,2.611688661999098104e-02
1.781865997901060494e-03,5.061307820536091462e-02,4.505378048942811769e-02,5.837974878640606741e-02,6.190600373889401653e-02,7.323989785331606883e-02,3.836566454746845323e-02,-6.041612209717493395e-04,-1.830110638078887367e-02,2.420622876981257804e-02,1.155974133657711872e-02,-3.210663089338270937e-01,-2.477645221337019532e-01,6.694868906405684883e-02,1.075633094211586593e-01,2.982749034855317616e-01,2.272405550732795321e-01,-2.393984131737356830e-02,5.051568946369846408e-02,-2.839876457995351572e-02,6.455831606403511502e-02,-5.876641320210052727e-02,-2.910047703875195402e-01,-7.382895230105980533e-02,-1.185779626855458235e-01,2.443689211099431824e-01,4.307890030495886702e-01,3.561178396610687469e-01,6.470374294286014571e-02,-2.774620651175348507e-01,-6.378746744373640920e-02,2.003079416906152488e-01,2.020446451539199273e-01,4.590750817253114180e-02,3.389064695222447632e-02,3.361807466154591306e-02,-1.955450232435523850e-02,-1.340398121270325316e-02,-1.214346077063974821e-02
2.359030912970029939e-02,-7.791609469725496728e-02,-7.123734903566555920e-02,-9.629308944440202744e-02,-8.600749438653862433e-02,4.880774190108869148e-02,8.124955600343457263e-02,1.228438294104199080e-02,-8.546775246548590776e-02,4.976571064608284467e-02,5.426093114414920482e-02,-1.161808030602622388e-01,-1.228260073745163217e-01,-4.521144015686706652e-03,5.924836870716715387e-02,1.459284101034362680e-01,7.113535407820646694e-02,-2.193426951190072249e-02,-1.632485739148107073e-01,-5.385220060571178913e-02,-6.905296624985621246e-02,-3.014231170489585776e-01,-1.990481808561769816e-01,-1.301624884980150942e-01,1.227459095752060358e-01,-2.227554424534237965e-01,-4.613043660577305083e-01,-1.614655253990197048e-01,2.097890838185035092e-02,-5.695783572092875113e-01,-5.711315801121787106e-02,-5.385047593018534029e-02,-5.217078527661941911e-02,-1.137116093462301053e-01,-1.760126195536488858e-01,-1.600828648484312056e-01,-3.079236218383103393e-02,2.926715831646744051e-02,2.085845197143549462e-02
