,"ex-en,en-en","ls-sto,sto-li",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,0.754,0.223,0.6709999999999999,0.501,0.495,0.28,0.27,0.272,0.44299999999999995,0.385,0.382
1,0.5379999999999999,0.22,0.6459999999999999,0.5429999999999999,0.5539999999999999,0.368,0.313,0.326,0.409,0.39299999999999996,0.386
2,0.753,0.33,0.627,0.43,0.43,0.32799999999999996,0.28,0.281,0.43799999999999994,0.39,0.392
3,0.8109999999999999,0.57,0.528,0.44299999999999995,0.442,0.257,0.264,0.26899999999999996,0.467,0.46,0.45899999999999996
4,0.625,0.239,0.38799999999999996,0.426,0.426,0.266,0.24100000000000002,0.24600000000000002,0.289,0.298,0.3
5,0.777,0.17,0.5660000000000001,0.618,0.623,0.413,0.36700000000000005,0.369,0.636,0.441,0.446
6,0.593,0.284,0.6,0.523,0.52,0.355,0.28,0.3,0.282,0.272,0.271
7,0.633,0.205,0.484,0.387,0.392,0.27699999999999997,0.262,0.271,0.376,0.34600000000000003,0.34600000000000003
8,0.9209999999999999,0.612,0.34600000000000003,0.41600000000000004,0.40399999999999997,0.24100000000000002,0.203,0.212,0.474,0.345,0.371
9,0.48200000000000004,0.462,0.716,0.547,0.5539999999999999,0.32,0.266,0.271,0.44299999999999995,0.382,0.382
10,0.644,0.28300000000000003,0.5,0.389,0.396,0.293,0.262,0.275,0.273,0.243,0.244
11,0.504,0.527,0.395,0.335,0.33399999999999996,0.31,0.235,0.24,0.24600000000000002,0.23,0.23
12,0.679,0.41700000000000004,0.48100000000000004,0.45799999999999996,0.45,0.275,0.28,0.29600000000000004,0.373,0.322,0.324
13,0.5,0.53,0.57,0.45799999999999996,0.45899999999999996,0.47600000000000003,0.35200000000000004,0.353,0.397,0.33799999999999997,0.341
14,0.612,0.42700000000000005,0.652,0.48200000000000004,0.48,0.315,0.263,0.273,0.434,0.40299999999999997,0.405
15,0.634,0.34,0.743,0.55,0.547,0.35,0.292,0.305,0.485,0.457,0.45799999999999996
16,0.7140000000000001,0.33,0.537,0.539,0.545,0.276,0.23600000000000002,0.243,0.589,0.5529999999999999,0.557
17,0.632,0.207,0.685,0.644,0.643,0.307,0.273,0.282,0.42700000000000005,0.34299999999999997,0.34299999999999997
18,0.537,0.244,0.552,0.47200000000000003,0.478,0.324,0.27899999999999997,0.27899999999999997,0.44299999999999995,0.41100000000000003,0.408
19,0.584,0.304,0.606,0.496,0.501,0.41700000000000004,0.34700000000000003,0.354,0.408,0.366,0.36700000000000005
20,0.563,0.22,0.512,0.43700000000000006,0.434,0.327,0.281,0.29,0.354,0.316,0.32
21,0.534,0.524,0.483,0.431,0.436,0.35700000000000004,0.256,0.27,0.40299999999999997,0.341,0.35100000000000003
22,0.5770000000000001,0.349,0.596,0.523,0.535,0.303,0.303,0.305,0.354,0.336,0.33799999999999997
23,0.5670000000000001,0.509,0.539,0.519,0.517,0.282,0.228,0.23800000000000002,0.465,0.445,0.45399999999999996
24,0.716,0.22,0.568,0.45399999999999996,0.455,0.34600000000000003,0.313,0.325,0.445,0.423,0.42200000000000004
25,0.687,0.107,0.355,0.303,0.302,0.255,0.239,0.247,0.23,0.196,0.198
26,0.647,0.261,0.503,0.45899999999999996,0.46399999999999997,0.34,0.28300000000000003,0.295,0.402,0.319,0.318
27,0.5589999999999999,0.271,0.40399999999999997,0.359,0.35700000000000004,0.235,0.213,0.221,0.248,0.22399999999999998,0.22899999999999998
28,0.545,0.307,0.484,0.41200000000000003,0.414,0.295,0.27,0.273,0.322,0.263,0.268
29,0.639,0.34,0.701,0.43,0.43,0.34700000000000003,0.29100000000000004,0.306,0.48100000000000004,0.44,0.442
30,0.685,0.636,0.354,0.315,0.316,0.19,0.16399999999999998,0.168,0.226,0.17600000000000002,0.17800000000000002
31,0.7090000000000001,0.387,0.512,0.42100000000000004,0.424,0.36700000000000005,0.273,0.287,0.426,0.419,0.42
32,0.68,0.177,0.532,0.41600000000000004,0.43200000000000005,0.306,0.267,0.28300000000000003,0.37200000000000005,0.32799999999999996,0.34
33,0.6609999999999999,0.474,0.6609999999999999,0.539,0.5579999999999999,0.35600000000000004,0.287,0.29100000000000004,0.405,0.349,0.35600000000000004
34,0.599,0.34600000000000003,0.344,0.314,0.316,0.256,0.214,0.221,0.195,0.162,0.163
35,0.6729999999999999,0.46399999999999997,0.337,0.369,0.369,0.29,0.237,0.243,0.297,0.295,0.294
36,0.677,0.406,0.488,0.47700000000000004,0.47,0.293,0.249,0.254,0.445,0.413,0.41700000000000004
37,0.696,0.271,0.623,0.5579999999999999,0.568,0.43799999999999994,0.39,0.39899999999999997,0.496,0.479,0.47600000000000003
38,0.588,0.66,0.47200000000000003,0.44799999999999995,0.446,0.23399999999999999,0.213,0.214,0.375,0.35,0.35100000000000003
39,0.565,0.27,0.5329999999999999,0.41,0.414,0.319,0.265,0.276,0.271,0.225,0.225
40,0.523,0.612,0.37799999999999995,0.43,0.428,0.23,0.22399999999999998,0.23199999999999998,0.27699999999999997,0.27399999999999997,0.27899999999999997
41,0.898,0.306,0.6609999999999999,0.535,0.54,0.387,0.33299999999999996,0.34700000000000003,0.609,0.634,0.633
42,0.578,0.228,0.408,0.37200000000000005,0.371,0.26,0.24600000000000002,0.254,0.32799999999999996,0.28600000000000003,0.292
43,0.5539999999999999,0.409,0.523,0.498,0.5,0.29600000000000004,0.267,0.275,0.27899999999999997,0.258,0.261
44,0.565,0.136,0.507,0.42,0.42100000000000004,0.284,0.27399999999999997,0.278,0.318,0.292,0.294
45,0.48,0.278,0.541,0.462,0.465,0.264,0.261,0.267,0.34,0.285,0.287
46,0.5820000000000001,0.33,0.718,0.584,0.586,0.38799999999999996,0.33299999999999996,0.341,0.42100000000000004,0.396,0.4
47,0.7190000000000001,0.42100000000000004,0.409,0.377,0.381,0.244,0.228,0.231,0.446,0.336,0.348
48,0.602,0.672,0.8140000000000001,0.6920000000000001,0.6920000000000001,0.32299999999999995,0.28800000000000003,0.28800000000000003,0.529,0.515,0.515
49,0.517,0.128,0.726,0.597,0.605,0.45399999999999996,0.401,0.41100000000000003,0.48200000000000004,0.43,0.43
50,0.568,0.17800000000000002,0.66,0.581,0.6,0.305,0.292,0.295,0.473,0.451,0.447
51,0.752,0.33,0.537,0.442,0.447,0.382,0.315,0.321,0.44,0.405,0.406
52,0.59,0.146,0.474,0.418,0.418,0.35,0.32,0.32,0.441,0.39,0.39
53,0.633,0.257,0.674,0.488,0.488,0.36,0.33299999999999996,0.34299999999999997,0.397,0.33899999999999997,0.33899999999999997
