,"ex-en,en-en","ls-sto,sto-li",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,0.6970000000000001,0.132,0.777,0.5429999999999999,0.5539999999999999,0.304,0.29600000000000004,0.308,0.65,0.574,0.583
1,0.6920000000000001,0.307,0.626,0.537,0.54,0.24600000000000002,0.254,0.257,0.526,0.49700000000000005,0.499
2,0.66,0.369,0.551,0.47700000000000004,0.484,0.245,0.252,0.258,0.5820000000000001,0.483,0.485
3,0.852,0.397,0.528,0.451,0.462,0.255,0.256,0.265,0.519,0.39,0.39399999999999996
4,0.649,0.34,0.515,0.436,0.445,0.184,0.177,0.179,0.287,0.242,0.243
5,0.604,0.16899999999999998,0.583,0.489,0.493,0.26,0.264,0.28300000000000003,0.414,0.322,0.324
6,0.7290000000000001,0.3,0.514,0.47700000000000004,0.483,0.21899999999999997,0.21600000000000003,0.223,0.349,0.313,0.315
7,0.643,0.299,0.5489999999999999,0.452,0.456,0.209,0.225,0.23199999999999998,0.349,0.312,0.316
8,0.741,0.19399999999999998,0.507,0.501,0.49700000000000005,0.233,0.223,0.22699999999999998,0.623,0.54,0.537
9,0.759,0.233,0.47600000000000003,0.455,0.45899999999999996,0.247,0.26,0.264,0.38799999999999996,0.35700000000000004,0.358
10,0.765,0.311,0.46799999999999997,0.42700000000000005,0.433,0.251,0.243,0.252,0.368,0.321,0.327
11,0.667,0.418,0.526,0.49700000000000005,0.5,0.214,0.231,0.235,0.623,0.491,0.494
12,0.68,0.35700000000000004,0.55,0.473,0.478,0.242,0.237,0.24,0.49,0.371,0.381
13,0.645,0.435,0.498,0.38799999999999996,0.384,0.23600000000000002,0.205,0.20199999999999999,0.41200000000000003,0.35,0.348
14,0.616,0.384,0.569,0.498,0.498,0.243,0.237,0.237,0.46,0.315,0.316
15,0.423,0.249,0.508,0.44,0.441,0.19,0.19699999999999998,0.205,0.315,0.27899999999999997,0.28
16,0.7759999999999999,0.106,0.435,0.44,0.441,0.255,0.252,0.255,0.409,0.396,0.39899999999999997
17,0.75,0.244,0.348,0.341,0.348,0.20800000000000002,0.19899999999999998,0.207,0.235,0.22399999999999998,0.226
18,0.7559999999999999,0.425,0.527,0.483,0.483,0.22699999999999998,0.23,0.235,0.418,0.354,0.355
19,0.7070000000000001,0.244,0.5,0.483,0.484,0.295,0.28,0.282,0.431,0.39,0.389
20,0.919,0.5539999999999999,0.725,0.625,0.631,0.319,0.24100000000000002,0.253,0.527,0.42100000000000004,0.425
21,0.8,0.161,0.5379999999999999,0.466,0.475,0.24100000000000002,0.24100000000000002,0.25,0.359,0.353,0.354
22,0.691,0.214,0.419,0.392,0.396,0.23,0.231,0.23600000000000002,0.446,0.36700000000000005,0.371
23,0.75,0.151,0.467,0.428,0.431,0.284,0.273,0.284,0.42700000000000005,0.34,0.34299999999999997
24,0.612,0.244,0.639,0.5479999999999999,0.5489999999999999,0.23,0.243,0.247,0.349,0.309,0.31
25,0.76,0.249,0.44,0.431,0.43799999999999994,0.215,0.214,0.225,0.40399999999999997,0.379,0.38
26,0.7490000000000001,0.439,0.601,0.547,0.5489999999999999,0.195,0.175,0.179,0.289,0.257,0.255
27,0.75,0.177,0.355,0.376,0.37799999999999995,0.262,0.23199999999999998,0.25,0.484,0.36700000000000005,0.37200000000000005
28,0.813,0.402,0.67,0.504,0.503,0.278,0.293,0.294,0.607,0.556,0.556
29,0.7170000000000001,0.659,0.816,0.563,0.569,0.27,0.21100000000000002,0.213,0.7190000000000001,0.6679999999999999,0.6659999999999999
30,0.602,0.35700000000000004,0.5660000000000001,0.499,0.501,0.244,0.244,0.249,0.39899999999999997,0.345,0.34700000000000003
31,0.42,0.11900000000000001,0.29600000000000004,0.304,0.306,0.517,0.5479999999999999,0.5479999999999999,0.304,0.248,0.24600000000000002
32,0.7929999999999999,0.425,0.654,0.486,0.485,0.218,0.23399999999999999,0.23800000000000002,0.5,0.465,0.46299999999999997
33,0.57,0.196,0.552,0.489,0.48200000000000004,0.326,0.307,0.312,0.287,0.258,0.26
34,0.7390000000000001,0.387,0.7390000000000001,0.503,0.508,0.166,0.196,0.19899999999999998,0.526,0.442,0.441
