,"ex-en,en-en","ls-sto,sto-li",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,0.638,0.157,0.376,0.478,0.47600000000000003,0.225,0.259,0.262,0.516,0.419,0.42100000000000004
1,0.534,0.198,0.275,0.6920000000000001,0.695,0.28300000000000003,0.26,0.26,0.436,0.41200000000000003,0.418
2,0.69,0.469,0.5539999999999999,0.565,0.568,0.447,0.33299999999999996,0.336,0.475,0.457,0.462
3,0.75,0.14,0.888,0.795,0.795,0.228,0.244,0.248,0.508,0.39799999999999996,0.40299999999999997
4,0.568,0.254,0.61,0.457,0.456,0.201,0.2,0.201,0.39799999999999996,0.311,0.311
5,0.6709999999999999,0.198,0.7490000000000001,0.69,0.6890000000000001,0.418,0.39,0.4,0.63,0.499,0.506
6,0.584,0.198,0.517,0.524,0.518,0.198,0.22899999999999998,0.233,0.47700000000000004,0.42700000000000005,0.42700000000000005
7,0.662,0.302,0.8290000000000001,0.792,0.7909999999999999,0.35100000000000003,0.386,0.385,0.782,0.764,0.764
8,0.62,0.159,0.524,0.45799999999999996,0.447,0.18100000000000002,0.2,0.204,0.5329999999999999,0.47700000000000004,0.47200000000000003
9,0.496,0.198,0.764,0.5820000000000001,0.5820000000000001,0.218,0.203,0.205,0.40700000000000003,0.33399999999999996,0.33399999999999996
10,0.82,0.145,0.34600000000000003,0.38799999999999996,0.389,0.204,0.23199999999999998,0.233,0.536,0.455,0.45799999999999996
11,0.514,0.20199999999999999,0.649,0.44799999999999995,0.449,0.214,0.18100000000000002,0.18600000000000003,0.32299999999999995,0.21899999999999997,0.22
12,0.5720000000000001,0.284,0.73,0.546,0.5479999999999999,0.256,0.23800000000000002,0.243,0.555,0.602,0.599
13,0.715,0.132,0.451,0.43799999999999994,0.43799999999999994,0.245,0.266,0.273,0.42200000000000004,0.39399999999999996,0.39399999999999996
14,0.64,0.3,0.753,0.612,0.614,0.37799999999999995,0.34299999999999997,0.354,0.6759999999999999,0.608,0.608
15,0.584,0.17800000000000002,0.42,0.40399999999999997,0.401,0.174,0.192,0.195,0.431,0.35100000000000003,0.348
16,0.758,0.14,0.363,0.43700000000000006,0.441,0.2,0.217,0.22399999999999998,0.405,0.401,0.39899999999999997
17,0.594,0.198,0.5329999999999999,0.505,0.505,0.25,0.244,0.25,0.528,0.45399999999999996,0.45399999999999996
18,0.488,0.198,0.604,0.516,0.517,0.29,0.258,0.261,0.34299999999999997,0.341,0.33899999999999997
19,0.624,0.13699999999999998,0.542,0.514,0.516,0.295,0.307,0.311,0.525,0.431,0.435
20,0.797,0.278,0.748,0.631,0.632,0.228,0.22699999999999998,0.226,0.652,0.606,0.606
21,0.594,0.198,0.435,0.40299999999999997,0.405,0.20800000000000002,0.22399999999999998,0.228,0.439,0.424,0.424
22,0.5429999999999999,0.243,0.5670000000000001,0.45799999999999996,0.45799999999999996,0.295,0.237,0.24100000000000002,0.435,0.408,0.406
23,0.594,0.29100000000000004,0.8959999999999999,0.7140000000000001,0.7240000000000001,0.14800000000000002,0.179,0.17800000000000002,0.306,0.278,0.276
24,0.495,0.527,0.743,0.7040000000000001,0.705,0.16399999999999998,0.161,0.158,0.526,0.485,0.486
25,0.5329999999999999,0.32799999999999996,0.517,0.6559999999999999,0.654,0.429,0.354,0.345,0.556,0.56,0.562
26,0.71,0.23,0.965,0.8290000000000001,0.833,0.42100000000000004,0.447,0.452,0.9159999999999999,0.88,0.882
27,0.66,0.198,0.846,0.745,0.745,0.489,0.47600000000000003,0.478,0.752,0.693,0.6940000000000001
