,"ex-en,en-en","ls-sto,sto-li",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
37,0.6,0.452,0.7190000000000001,0.542,0.5429999999999999,0.222,0.21600000000000003,0.221,0.512,0.503,0.503
38,0.552,0.375,0.9,0.71,0.7190000000000001,0.29600000000000004,0.22899999999999998,0.23199999999999998,0.244,0.23199999999999998,0.231
39,0.64,0.3,0.87,0.593,0.619,0.376,0.302,0.313,0.5379999999999999,0.523,0.526
40,0.62,0.168,0.775,0.529,0.54,0.342,0.294,0.299,0.545,0.508,0.51
41,0.7290000000000001,0.223,0.669,0.491,0.506,0.23600000000000002,0.21100000000000002,0.215,1.0,1.0,1.0
42,0.46299999999999997,0.441,0.752,0.5529999999999999,0.563,0.245,0.21,0.212,0.479,0.42700000000000005,0.426
43,0.718,0.253,0.7120000000000001,0.625,0.626,0.26,0.237,0.24100000000000002,0.425,0.408,0.40700000000000003
44,0.5820000000000001,0.10099999999999999,0.86,0.597,0.617,0.369,0.304,0.33299999999999996,0.607,0.484,0.49700000000000005
45,0.665,0.34,0.815,0.528,0.5329999999999999,0.353,0.297,0.3,0.441,0.365,0.366
46,0.852,0.309,0.6729999999999999,0.5770000000000001,0.589,0.29600000000000004,0.26,0.272,0.63,0.539,0.544
47,0.764,0.231,0.596,0.465,0.473,0.23600000000000002,0.276,0.275,0.35200000000000004,0.336,0.335
48,0.675,0.953,0.667,0.598,0.595,0.179,0.161,0.163,0.452,0.436,0.434
49,0.608,0.223,0.795,0.546,0.565,0.397,0.34700000000000003,0.359,0.418,0.42100000000000004,0.42100000000000004
50,0.603,0.37,0.634,0.557,0.5589999999999999,0.162,0.192,0.188,0.45,0.445,0.444
51,0.633,0.16699999999999998,0.685,0.5429999999999999,0.5479999999999999,0.341,0.298,0.307,0.514,0.515,0.514
52,0.604,0.3,0.848,0.5770000000000001,0.588,0.272,0.23,0.23800000000000002,0.5870000000000001,0.43200000000000005,0.43
53,0.622,0.38799999999999996,0.499,0.451,0.45399999999999996,0.19699999999999998,0.161,0.16699999999999998,0.27699999999999997,0.28,0.282
54,0.5529999999999999,0.111,0.6729999999999999,0.523,0.544,0.359,0.408,0.395,0.64,0.648,0.647
55,0.6509999999999999,0.33399999999999996,0.87,0.636,0.6509999999999999,0.258,0.24600000000000002,0.252,0.47,0.457,0.45299999999999996
56,0.657,0.315,0.523,0.354,0.363,0.35700000000000004,0.28,0.289,0.247,0.221,0.225
57,0.573,0.332,0.588,0.46799999999999997,0.469,0.321,0.27899999999999997,0.285,0.426,0.428,0.428
58,0.652,0.7120000000000001,0.853,0.561,0.574,0.151,0.152,0.154,0.632,0.6729999999999999,0.672
59,0.624,0.256,0.7290000000000001,0.5670000000000001,0.578,0.287,0.266,0.276,0.506,0.49,0.494
60,0.565,0.223,0.742,0.595,0.606,0.276,0.253,0.259,0.311,0.294,0.295
61,0.6970000000000001,0.544,0.41700000000000004,0.47,0.46799999999999997,0.353,0.27699999999999997,0.28300000000000003,0.5710000000000001,0.542,0.547
62,0.682,0.17,0.6940000000000001,0.557,0.5670000000000001,0.292,0.275,0.28800000000000003,0.601,0.563,0.5579999999999999
63,0.526,0.359,0.884,0.6509999999999999,0.6609999999999999,0.289,0.207,0.221,0.379,0.373,0.369
64,0.603,0.33399999999999996,0.595,0.488,0.49,0.26899999999999996,0.21899999999999997,0.225,0.35100000000000003,0.324,0.326
65,0.618,0.0,0.672,0.537,0.5379999999999999,0.42,0.345,0.35100000000000003,1.0,1.0,1.0
66,0.755,0.28600000000000003,0.415,0.41,0.41700000000000004,0.222,0.192,0.201,0.527,0.484,0.485
67,0.62,0.214,0.5920000000000001,0.473,0.478,0.281,0.275,0.284,0.669,0.6679999999999999,0.6659999999999999
68,0.63,0.446,0.701,0.467,0.48,0.256,0.243,0.247,0.445,0.429,0.429
69,0.753,0.38299999999999995,0.708,0.626,0.626,0.324,0.282,0.29,0.652,0.584,0.583
70,0.616,0.223,0.485,0.32799999999999996,0.332,0.271,0.247,0.253,0.271,0.266,0.264
71,0.5,0.44,0.41600000000000004,0.33,0.332,0.28,0.23600000000000002,0.239,0.44299999999999995,0.43,0.426
72,0.659,0.11599999999999999,0.799,0.583,0.589,0.359,0.31,0.322,0.409,0.387,0.385
73,0.518,0.38,0.7340000000000001,0.5760000000000001,0.578,0.165,0.18600000000000003,0.183,0.483,0.429,0.42700000000000005
74,0.754,0.552,0.632,0.446,0.46299999999999997,0.19399999999999998,0.22,0.21899999999999997,0.355,0.315,0.322
75,0.583,0.621,0.47100000000000003,0.49700000000000005,0.5,0.23600000000000002,0.22699999999999998,0.226,0.425,0.43700000000000006,0.43200000000000005
76,0.5,0.332,0.64,0.494,0.495,0.312,0.27399999999999997,0.27699999999999997,0.43200000000000005,0.418,0.41600000000000004
77,0.624,0.303,0.8,0.542,0.562,0.198,0.20600000000000002,0.20800000000000002,0.5920000000000001,0.486,0.49200000000000005
78,0.662,0.526,0.638,0.449,0.456,0.264,0.22699999999999998,0.231,0.364,0.365,0.365
79,0.6679999999999999,0.268,0.695,0.53,0.535,0.23800000000000002,0.22399999999999998,0.22899999999999998,0.534,0.498,0.5
80,0.742,0.16399999999999998,0.637,0.6,0.601,0.402,0.34,0.341,0.66,0.635,0.637
81,0.56,0.26,0.7120000000000001,0.56,0.578,0.264,0.242,0.25,0.309,0.316,0.316
82,0.5710000000000001,0.121,0.687,0.501,0.505,0.341,0.308,0.321,0.35100000000000003,0.342,0.341
83,0.55,0.23600000000000002,0.6559999999999999,0.491,0.5,0.284,0.23800000000000002,0.242,0.45399999999999996,0.446,0.44299999999999995
84,0.49700000000000005,0.223,0.521,0.35,0.353,0.331,0.309,0.318,0.42700000000000005,0.43,0.428
85,0.63,0.373,0.574,0.467,0.47600000000000003,0.257,0.22,0.231,0.256,0.239,0.23800000000000002
86,0.633,0.8759999999999999,0.862,0.7190000000000001,0.7240000000000001,0.17300000000000001,0.174,0.179,0.49700000000000005,0.47100000000000003,0.47
87,0.685,0.175,0.659,0.544,0.5539999999999999,0.273,0.26899999999999996,0.27899999999999997,0.539,0.522,0.524
88,0.752,0.38,0.813,0.802,0.799,0.319,0.302,0.306,0.823,0.78,0.7829999999999999
89,0.536,0.63,0.738,0.544,0.547,0.18899999999999997,0.18600000000000003,0.18600000000000003,0.541,0.505,0.505
90,0.615,0.299,0.6579999999999999,0.5379999999999999,0.544,0.263,0.23800000000000002,0.24600000000000002,0.529,0.509,0.51
91,0.536,0.166,0.767,0.7120000000000001,0.71,0.308,0.29600000000000004,0.306,0.509,0.44299999999999995,0.445
92,0.5770000000000001,0.121,0.684,0.55,0.557,0.336,0.29100000000000004,0.298,0.565,0.49,0.49200000000000005
93,0.8220000000000001,1.0,0.8759999999999999,0.664,0.669,0.21,0.193,0.196,0.615,0.555,0.552
94,0.69,0.9109999999999999,0.297,0.34700000000000003,0.35,0.094,0.095,0.098,0.314,0.271,0.272
95,0.657,0.159,0.861,0.711,0.726,0.358,0.325,0.332,0.614,0.547,0.55
96,0.633,0.1,0.695,0.55,0.5539999999999999,0.336,0.314,0.31,0.555,0.495,0.504
97,0.5770000000000001,0.384,0.555,0.462,0.469,0.263,0.23199999999999998,0.24,0.337,0.353,0.353
98,0.5,0.366,0.7959999999999999,0.506,0.509,0.295,0.22,0.231,0.445,0.406,0.406
99,0.645,0.451,0.785,0.687,0.687,0.23,0.228,0.22899999999999998,0.43,0.425,0.426
100,0.675,0.21100000000000002,0.868,0.711,0.727,0.308,0.267,0.27699999999999997,0.513,0.45799999999999996,0.45299999999999996
101,0.542,0.249,0.599,0.465,0.47100000000000003,0.317,0.27,0.278,0.306,0.309,0.309
102,0.691,0.223,0.542,0.54,0.54,0.3,0.28300000000000003,0.29100000000000004,0.425,0.41700000000000004,0.418
103,0.516,0.165,0.67,0.56,0.5660000000000001,0.263,0.218,0.222,0.406,0.366,0.368
104,0.867,0.223,0.519,0.552,0.551,0.366,0.305,0.312,1.0,1.0,1.0
105,0.705,0.228,0.7140000000000001,0.5539999999999999,0.564,0.318,0.297,0.305,0.55,0.505,0.508
106,0.564,0.252,0.529,0.436,0.44,0.266,0.24100000000000002,0.247,0.35600000000000004,0.344,0.34299999999999997
107,0.522,0.446,0.648,0.523,0.517,0.209,0.201,0.20199999999999999,0.473,0.44,0.44299999999999995
108,0.7859999999999999,0.282,0.779,0.574,0.59,0.251,0.218,0.23,0.33899999999999997,0.311,0.311
109,0.659,0.27899999999999997,0.728,0.625,0.626,0.24,0.222,0.225,0.43,0.41200000000000003,0.41100000000000003
110,0.575,0.113,0.7070000000000001,0.529,0.5429999999999999,0.32799999999999996,0.289,0.302,0.326,0.336,0.33399999999999996
111,0.5579999999999999,0.318,0.7190000000000001,0.5710000000000001,0.573,0.23600000000000002,0.223,0.22899999999999998,0.45399999999999996,0.428,0.431
112,0.541,0.132,0.619,0.516,0.519,0.335,0.287,0.3,0.386,0.379,0.379
113,0.67,0.462,0.6890000000000001,0.514,0.529,0.231,0.239,0.23800000000000002,0.32799999999999996,0.305,0.302
114,0.503,0.312,0.49700000000000005,0.42700000000000005,0.43,0.265,0.24100000000000002,0.24100000000000002,0.401,0.37200000000000005,0.37200000000000005
115,0.669,0.239,0.716,0.55,0.568,0.273,0.239,0.25,0.605,0.5920000000000001,0.59
116,0.5429999999999999,0.361,0.644,0.544,0.55,0.251,0.239,0.247,0.364,0.355,0.355
117,0.667,0.141,0.627,0.536,0.536,0.282,0.264,0.268,0.374,0.363,0.36200000000000004
118,0.639,0.5,0.747,0.552,0.563,0.23800000000000002,0.22699999999999998,0.23199999999999998,0.46799999999999997,0.451,0.452
119,0.598,0.44,0.7090000000000001,0.517,0.524,0.31,0.271,0.273,0.45299999999999996,0.445,0.445
120,0.662,0.331,0.6859999999999999,0.519,0.524,0.32299999999999995,0.28300000000000003,0.28600000000000003,0.354,0.36200000000000004,0.36200000000000004
121,0.534,0.292,0.884,0.743,0.753,0.29,0.252,0.255,0.46299999999999997,0.48200000000000004,0.483
122,0.47200000000000003,0.539,0.568,0.46299999999999997,0.467,0.292,0.251,0.26,0.442,0.41100000000000003,0.408
123,0.5489999999999999,0.23800000000000002,0.6779999999999999,0.5760000000000001,0.579,0.34700000000000003,0.318,0.32299999999999995,0.478,0.441,0.441
124,0.629,0.14300000000000002,0.755,0.5589999999999999,0.5660000000000001,0.275,0.257,0.258,0.5489999999999999,0.513,0.517
125,0.633,0.708,0.68,0.584,0.5920000000000001,0.251,0.187,0.193,0.449,0.43200000000000005,0.433
126,0.593,0.552,0.508,0.418,0.423,0.19899999999999998,0.198,0.201,0.33899999999999997,0.342,0.34299999999999997
127,0.5670000000000001,0.259,0.823,0.55,0.565,0.312,0.245,0.251,0.436,0.429,0.43
128,0.529,0.18100000000000002,0.8809999999999999,0.578,0.594,0.406,0.331,0.34600000000000003,0.40700000000000003,0.38299999999999995,0.38
129,0.626,0.111,0.5429999999999999,0.469,0.473,0.289,0.304,0.307,0.29100000000000004,0.28,0.27899999999999997
130,0.578,0.109,0.866,0.607,0.625,0.335,0.298,0.31,0.39899999999999997,0.371,0.376
131,0.617,0.192,0.561,0.42200000000000004,0.43,0.282,0.24100000000000002,0.254,0.295,0.281,0.28300000000000003
132,0.5770000000000001,0.405,0.815,0.657,0.664,0.244,0.235,0.243,0.431,0.40700000000000003,0.40700000000000003
133,0.568,0.35,0.872,0.581,0.593,0.306,0.256,0.27,0.289,0.298,0.29600000000000004
134,0.574,0.231,0.741,0.542,0.5529999999999999,0.36200000000000004,0.301,0.318,0.386,0.375,0.373
135,0.7829999999999999,0.405,0.648,0.521,0.518,0.231,0.24,0.242,0.376,0.34600000000000003,0.345
136,0.605,0.778,0.667,0.531,0.545,0.185,0.168,0.172,0.42700000000000005,0.41600000000000004,0.41700000000000004
137,0.578,0.21899999999999997,0.685,0.563,0.578,0.318,0.267,0.285,0.34299999999999997,0.326,0.327
138,0.862,0.306,0.575,0.5760000000000001,0.579,0.336,0.28800000000000003,0.301,0.815,0.815,0.8140000000000001
139,0.7609999999999999,0.5379999999999999,0.7979999999999999,0.773,0.765,0.45299999999999996,0.377,0.377,0.7859999999999999,0.789,0.7809999999999999
140,0.619,0.111,0.643,0.445,0.457,0.36200000000000004,0.33299999999999996,0.33899999999999997,0.541,0.513,0.517
141,0.495,0.165,0.594,0.45,0.45,0.306,0.264,0.268,0.218,0.22699999999999998,0.22399999999999998
142,0.628,0.268,0.76,0.603,0.612,0.275,0.251,0.253,0.467,0.425,0.423
143,0.584,0.152,0.64,0.493,0.494,0.32799999999999996,0.289,0.295,0.42200000000000004,0.402,0.401
144,0.5479999999999999,0.168,0.619,0.47600000000000003,0.478,0.317,0.259,0.268,0.325,0.32,0.321
145,0.607,0.28800000000000003,0.6709999999999999,0.449,0.467,0.368,0.29,0.304,0.39299999999999996,0.361,0.361
146,0.637,0.306,0.821,0.7120000000000001,0.7120000000000001,0.311,0.259,0.263,0.557,0.5379999999999999,0.5379999999999999
147,0.552,0.135,0.765,0.478,0.493,0.349,0.281,0.29100000000000004,0.39799999999999996,0.371,0.373
148,0.632,0.133,0.769,0.531,0.546,0.35200000000000004,0.305,0.32,0.423,0.41200000000000003,0.406
149,0.639,0.574,0.8540000000000001,0.675,0.693,0.212,0.22399999999999998,0.223,0.45399999999999996,0.41600000000000004,0.41100000000000003
150,0.575,0.484,0.599,0.509,0.507,0.221,0.21100000000000002,0.214,0.306,0.301,0.301
151,0.695,0.124,0.735,0.532,0.5429999999999999,0.325,0.289,0.299,0.527,0.503,0.501
152,0.5720000000000001,0.425,0.632,0.573,0.5710000000000001,0.223,0.223,0.225,0.363,0.348,0.348
153,0.7509999999999999,0.301,0.525,0.48100000000000004,0.48,0.252,0.244,0.242,0.493,0.46799999999999997,0.466
154,0.574,0.48200000000000004,0.573,0.41600000000000004,0.42200000000000004,0.198,0.185,0.19,0.305,0.307,0.309
155,0.551,0.27,0.723,0.534,0.539,0.293,0.244,0.254,0.363,0.359,0.36
156,0.56,0.138,0.774,0.514,0.545,0.331,0.293,0.31,0.436,0.413,0.414
157,0.5660000000000001,0.111,0.813,0.546,0.5660000000000001,0.446,0.35600000000000004,0.37,0.37799999999999995,0.37,0.36700000000000005
158,0.5,0.35100000000000003,0.45299999999999996,0.35200000000000004,0.354,0.27699999999999997,0.24,0.23800000000000002,0.45799999999999996,0.43799999999999994,0.43799999999999994
159,0.721,0.568,0.7340000000000001,0.542,0.556,0.192,0.20800000000000002,0.212,0.345,0.327,0.326
160,0.71,0.337,0.53,0.446,0.451,0.33399999999999996,0.285,0.289,0.321,0.33399999999999996,0.33299999999999996
161,0.5539999999999999,0.223,0.701,0.5479999999999999,0.563,0.314,0.255,0.271,0.445,0.35700000000000004,0.36200000000000004
162,0.544,0.17800000000000002,0.8809999999999999,0.5920000000000001,0.608,0.406,0.35200000000000004,0.37,0.49200000000000005,0.451,0.45399999999999996
163,0.504,0.33,0.731,0.5529999999999999,0.5579999999999999,0.244,0.212,0.21600000000000003,0.524,0.516,0.516
164,0.555,0.54,0.636,0.562,0.563,0.214,0.19399999999999998,0.19899999999999998,0.544,0.499,0.498
165,0.648,0.38,0.6,0.456,0.47100000000000003,0.273,0.271,0.27899999999999997,0.657,0.555,0.5660000000000001
166,0.728,0.5710000000000001,0.531,0.45,0.45399999999999996,0.18899999999999997,0.19699999999999998,0.198,0.34600000000000003,0.319,0.324
167,0.621,0.131,0.6459999999999999,0.516,0.519,0.299,0.259,0.263,0.344,0.36700000000000005,0.364
168,0.667,0.359,0.74,0.532,0.5379999999999999,0.18899999999999997,0.2,0.198,0.408,0.41200000000000003,0.41100000000000003
169,0.67,0.299,0.787,0.5489999999999999,0.5670000000000001,0.231,0.214,0.22,0.474,0.42,0.423
170,0.564,0.223,0.607,0.47700000000000004,0.486,0.282,0.244,0.251,0.29600000000000004,0.282,0.28300000000000003
171,0.742,0.146,0.515,0.54,0.5379999999999999,0.253,0.27,0.275,0.445,0.41,0.413
172,0.586,0.45399999999999996,0.847,0.7090000000000001,0.7170000000000001,0.152,0.175,0.171,0.387,0.408,0.406
173,0.626,0.177,0.442,0.38,0.38799999999999996,0.248,0.242,0.249,0.243,0.23600000000000002,0.23800000000000002
174,0.526,0.297,0.561,0.479,0.484,0.248,0.23399999999999999,0.23,0.512,0.523,0.528
175,0.68,0.223,0.7190000000000001,0.561,0.5720000000000001,0.332,0.292,0.299,0.7190000000000001,0.706,0.7040000000000001
176,0.455,0.297,0.727,0.516,0.517,0.203,0.22,0.222,0.335,0.294,0.293
177,0.591,0.27899999999999997,0.49700000000000005,0.391,0.395,0.33799999999999997,0.308,0.317,0.429,0.406,0.408
178,0.672,0.23800000000000002,0.723,0.545,0.551,0.26899999999999996,0.251,0.258,0.386,0.382,0.382
179,0.536,0.35200000000000004,0.725,0.5329999999999999,0.534,0.287,0.243,0.252,0.441,0.42100000000000004,0.42200000000000004
180,0.763,0.223,0.8190000000000001,0.634,0.64,0.215,0.237,0.237,0.33899999999999997,0.294,0.294
181,0.574,0.159,0.802,0.5670000000000001,0.581,0.313,0.24600000000000002,0.262,0.353,0.313,0.318
182,0.627,0.496,0.631,0.467,0.475,0.272,0.257,0.264,0.445,0.423,0.42700000000000005
183,0.7170000000000001,0.136,0.774,0.5820000000000001,0.589,0.324,0.28300000000000003,0.298,0.36700000000000005,0.36200000000000004,0.36
184,0.551,0.111,0.366,0.254,0.26,0.198,0.172,0.183,0.09300000000000001,0.09,0.09
185,0.687,0.281,0.46799999999999997,0.384,0.386,0.276,0.239,0.242,0.28800000000000003,0.295,0.295
186,0.6679999999999999,0.21,0.747,0.5720000000000001,0.58,0.266,0.23399999999999999,0.237,0.451,0.445,0.446
187,0.628,0.361,0.6940000000000001,0.44799999999999995,0.466,0.271,0.213,0.225,0.6709999999999999,0.655,0.6559999999999999
188,0.633,0.223,0.46299999999999997,0.35,0.35600000000000004,0.209,0.22,0.22699999999999998,0.461,0.428,0.43
189,0.565,0.223,0.597,0.467,0.48100000000000004,0.298,0.251,0.259,0.29100000000000004,0.282,0.28300000000000003
190,0.606,0.355,0.627,0.484,0.49200000000000005,0.195,0.217,0.22,0.276,0.281,0.27899999999999997
191,0.485,0.223,0.649,0.55,0.561,0.24600000000000002,0.242,0.244,0.49700000000000005,0.486,0.48200000000000004
192,0.545,0.177,0.514,0.42200000000000004,0.43799999999999994,0.282,0.255,0.262,0.408,0.385,0.386
193,0.5489999999999999,0.121,0.551,0.426,0.43200000000000005,0.303,0.278,0.28300000000000003,0.262,0.248,0.247
194,0.785,0.302,0.7120000000000001,0.604,0.603,0.33,0.275,0.28300000000000003,0.529,0.494,0.483
195,0.595,0.305,0.625,0.47100000000000003,0.473,0.263,0.222,0.23199999999999998,0.345,0.345,0.345
196,0.578,0.353,0.728,0.5429999999999999,0.544,0.28,0.23600000000000002,0.245,0.42700000000000005,0.41,0.41
197,0.63,0.708,0.9159999999999999,0.705,0.7290000000000001,0.18899999999999997,0.188,0.195,0.452,0.42200000000000004,0.424
198,0.544,0.113,0.6990000000000001,0.542,0.5539999999999999,0.332,0.29100000000000004,0.306,0.389,0.37200000000000005,0.374
199,0.5,0.34600000000000003,0.795,0.619,0.64,0.254,0.24600000000000002,0.251,0.461,0.423,0.42
200,0.5379999999999999,0.272,0.82,0.584,0.604,0.317,0.258,0.27399999999999997,0.563,0.525,0.527
201,0.5,0.223,0.415,0.281,0.284,0.184,0.18100000000000002,0.18100000000000002,0.40700000000000003,0.37799999999999995,0.38299999999999995
202,0.565,0.165,0.389,0.33399999999999996,0.336,0.251,0.27399999999999997,0.281,0.262,0.23,0.233
203,0.596,0.212,0.441,0.38,0.38799999999999996,0.226,0.24600000000000002,0.255,0.20199999999999999,0.18899999999999997,0.191
204,0.546,0.361,0.8370000000000001,0.633,0.655,0.262,0.243,0.252,0.514,0.49200000000000005,0.493
205,0.5710000000000001,0.124,0.77,0.581,0.591,0.368,0.335,0.34299999999999997,0.455,0.429,0.428
206,0.515,0.23399999999999999,0.596,0.473,0.47100000000000003,0.272,0.239,0.242,0.441,0.419,0.41700000000000004
207,0.568,0.223,0.769,0.557,0.563,0.309,0.261,0.26899999999999996,0.479,0.444,0.444
208,0.5479999999999999,0.162,0.645,0.512,0.524,0.301,0.265,0.27899999999999997,0.441,0.397,0.39899999999999997
209,0.589,0.27699999999999997,0.8390000000000001,0.564,0.575,0.359,0.272,0.285,0.54,0.514,0.514
210,0.662,0.428,0.5870000000000001,0.451,0.46,0.268,0.22699999999999998,0.231,0.32,0.326,0.324
211,0.527,0.4,0.695,0.579,0.5820000000000001,0.25,0.244,0.247,0.517,0.43700000000000006,0.434
212,0.605,0.573,0.912,0.647,0.6629999999999999,0.22899999999999998,0.223,0.228,0.354,0.365,0.364
213,0.5870000000000001,0.18899999999999997,0.6859999999999999,0.518,0.525,0.324,0.27699999999999997,0.29,0.503,0.473,0.47200000000000003
214,0.659,0.579,0.584,0.45399999999999996,0.45799999999999996,0.29600000000000004,0.23199999999999998,0.239,0.293,0.267,0.26899999999999996
215,0.527,0.23399999999999999,0.616,0.45,0.455,0.318,0.28,0.28800000000000003,0.429,0.41700000000000004,0.419
216,0.935,0.079,0.5920000000000001,0.568,0.5670000000000001,0.395,0.38299999999999995,0.386,0.7070000000000001,0.6990000000000001,0.696
217,0.615,0.105,0.462,0.35700000000000004,0.36700000000000005,0.319,0.265,0.264,0.273,0.27699999999999997,0.27899999999999997
218,0.858,0.27899999999999997,0.52,0.561,0.551,0.32,0.292,0.297,0.506,0.53,0.518
219,0.503,0.223,0.555,0.495,0.498,0.3,0.273,0.27699999999999997,0.446,0.44,0.439
220,0.6409999999999999,0.299,0.727,0.5379999999999999,0.5670000000000001,0.318,0.24,0.257,0.34600000000000003,0.349,0.348
221,0.618,0.336,0.9159999999999999,0.687,0.706,0.363,0.276,0.28800000000000003,0.519,0.446,0.44799999999999995
222,0.5820000000000001,0.102,0.433,0.35100000000000003,0.364,0.312,0.324,0.319,0.401,0.41100000000000003,0.41200000000000003
223,0.653,0.265,0.73,0.547,0.5529999999999999,0.258,0.23600000000000002,0.24600000000000002,0.547,0.523,0.528
224,0.621,0.114,0.7190000000000001,0.46299999999999997,0.49,0.35200000000000004,0.315,0.317,0.318,0.305,0.305
225,0.589,0.152,0.845,0.515,0.526,0.32,0.29600000000000004,0.308,0.574,0.511,0.514
226,0.63,0.429,0.556,0.466,0.47100000000000003,0.243,0.222,0.22899999999999998,0.371,0.36200000000000004,0.364
227,0.503,0.138,0.64,0.462,0.47,0.304,0.265,0.273,0.4,0.382,0.386
228,0.541,0.2,0.726,0.531,0.55,0.28800000000000003,0.259,0.266,0.363,0.349,0.348
229,0.597,0.149,0.574,0.38,0.384,0.354,0.307,0.306,0.34,0.33299999999999996,0.33399999999999996
230,0.44,0.33399999999999996,0.633,0.402,0.42,0.311,0.266,0.273,0.397,0.42,0.418
231,0.511,0.456,0.696,0.42,0.44,0.251,0.214,0.22,0.37200000000000005,0.384,0.385
232,0.649,0.512,0.782,0.606,0.613,0.261,0.233,0.23800000000000002,0.515,0.501,0.495
