,"ex-en,en-en","ls-sto,sto-li",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,0.5820000000000001,0.39299999999999996,0.455,0.396,0.39799999999999996,0.183,0.175,0.18,0.45,0.38299999999999995,0.386
1,0.738,0.365,0.521,0.551,0.5529999999999999,0.27899999999999997,0.26899999999999996,0.27699999999999997,0.6629999999999999,0.623,0.624
2,0.5660000000000001,0.509,0.758,0.622,0.624,0.193,0.19399999999999998,0.2,0.49700000000000005,0.43700000000000006,0.44
3,0.669,0.358,0.507,0.428,0.434,0.183,0.21600000000000003,0.21899999999999997,0.341,0.315,0.313
4,0.6609999999999999,0.17800000000000002,0.47,0.38799999999999996,0.39299999999999996,0.244,0.24,0.239,0.33,0.307,0.309
5,0.622,0.8590000000000001,0.485,0.39799999999999996,0.39899999999999997,0.213,0.192,0.187,0.33799999999999997,0.303,0.294
6,0.7,0.495,0.41100000000000003,0.34299999999999997,0.355,0.184,0.14800000000000002,0.154,0.22,0.21,0.215
7,0.61,0.589,0.5670000000000001,0.501,0.504,0.212,0.21600000000000003,0.217,0.536,0.517,0.521
8,0.626,0.55,0.611,0.515,0.517,0.151,0.14800000000000002,0.154,0.431,0.374,0.37799999999999995
9,0.627,0.431,0.47100000000000003,0.38299999999999995,0.391,0.201,0.20199999999999999,0.207,0.385,0.309,0.307
10,0.6559999999999999,0.466,0.485,0.424,0.434,0.28300000000000003,0.256,0.267,0.43700000000000006,0.377,0.38
11,0.665,0.542,0.408,0.374,0.379,0.193,0.18100000000000002,0.187,0.266,0.262,0.264
12,0.696,0.6,0.551,0.40700000000000003,0.41,0.19899999999999998,0.198,0.201,0.313,0.253,0.254
13,0.706,0.38299999999999995,0.6940000000000001,0.556,0.5539999999999999,0.22399999999999998,0.243,0.245,0.486,0.474,0.47600000000000003
14,0.599,0.43,0.452,0.381,0.382,0.225,0.213,0.221,0.48200000000000004,0.428,0.429
15,0.7240000000000001,0.369,0.648,0.562,0.57,0.18899999999999997,0.184,0.18899999999999997,0.521,0.522,0.525
16,0.595,0.43200000000000005,0.8109999999999999,0.5760000000000001,0.58,0.204,0.20600000000000002,0.20800000000000002,0.32799999999999996,0.278,0.281
17,0.7879999999999999,0.43799999999999994,0.51,0.386,0.39399999999999996,0.297,0.23,0.23800000000000002,0.442,0.321,0.335
18,0.7190000000000001,0.61,0.45399999999999996,0.408,0.415,0.16899999999999998,0.165,0.17,0.253,0.248,0.25
19,0.847,0.445,0.644,0.523,0.532,0.254,0.22699999999999998,0.233,0.513,0.45399999999999996,0.45799999999999996
20,0.6679999999999999,0.784,0.589,0.486,0.489,0.20800000000000002,0.20199999999999999,0.20800000000000002,0.5870000000000001,0.534,0.5329999999999999
21,0.624,0.415,0.5579999999999999,0.478,0.48200000000000004,0.179,0.187,0.193,0.36200000000000004,0.314,0.309
22,0.62,0.439,0.5539999999999999,0.46799999999999997,0.47100000000000003,0.32,0.263,0.271,0.28300000000000003,0.289,0.289
23,0.728,0.469,0.623,0.526,0.534,0.25,0.23800000000000002,0.245,0.634,0.616,0.616
24,0.7120000000000001,0.48,0.395,0.38799999999999996,0.402,0.212,0.191,0.20199999999999999,0.32799999999999996,0.253,0.264
