,"ex-en,en-en","ls-sto,sto-li",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
247,0.6970000000000001,0.436,0.589,0.45,0.449,0.237,0.225,0.23199999999999998,0.319,0.284,0.28300000000000003
248,0.583,1.0,0.83,0.568,0.57,0.215,0.153,0.163,0.348,0.295,0.29600000000000004
249,0.626,0.498,0.627,0.546,0.5489999999999999,0.21100000000000002,0.204,0.207,0.5660000000000001,0.51,0.511
250,0.8190000000000001,0.425,0.41,0.28300000000000003,0.31,0.183,0.154,0.171,0.441,0.42,0.42
251,0.662,0.249,0.391,0.401,0.402,0.305,0.259,0.28,0.34700000000000003,0.311,0.314
252,1.0,0.209,0.574,0.473,0.473,0.384,0.311,0.311,0.591,0.522,0.522
253,0.593,0.358,0.42700000000000005,0.33899999999999997,0.348,0.262,0.21600000000000003,0.24,0.191,0.19399999999999998,0.19399999999999998
254,0.562,0.24100000000000002,0.539,0.457,0.461,0.313,0.257,0.275,0.445,0.375,0.377
255,0.624,0.368,0.405,0.359,0.36,0.265,0.239,0.24,0.344,0.324,0.326
256,0.68,0.17300000000000001,0.344,0.268,0.278,0.213,0.188,0.20800000000000002,0.177,0.168,0.17
257,0.73,0.14300000000000002,0.319,0.299,0.299,0.193,0.18,0.191,0.23800000000000002,0.226,0.22899999999999998
258,0.6409999999999999,0.182,0.612,0.52,0.53,0.33299999999999996,0.294,0.322,0.414,0.36700000000000005,0.371
259,0.7070000000000001,0.309,0.425,0.365,0.36700000000000005,0.191,0.17300000000000001,0.19,0.247,0.23399999999999999,0.235
260,0.6990000000000001,0.18,0.551,0.43799999999999994,0.44,0.304,0.27,0.28600000000000003,0.39799999999999996,0.365,0.364
261,0.804,0.254,0.757,0.522,0.535,0.309,0.262,0.27899999999999997,0.519,0.456,0.46
262,0.606,0.643,0.466,0.46399999999999997,0.46299999999999997,0.267,0.24,0.247,0.33,0.303,0.31
263,0.691,0.28300000000000003,0.42200000000000004,0.368,0.375,0.218,0.195,0.21899999999999997,0.26899999999999996,0.259,0.256
264,0.5760000000000001,0.37799999999999995,0.501,0.387,0.392,0.237,0.223,0.23199999999999998,0.258,0.245,0.248
265,0.6509999999999999,0.23399999999999999,0.47200000000000003,0.389,0.396,0.244,0.221,0.23399999999999999,0.209,0.18600000000000003,0.185
266,0.6940000000000001,0.11699999999999999,0.48200000000000004,0.395,0.4,0.26899999999999996,0.25,0.257,0.32299999999999995,0.28300000000000003,0.28800000000000003
267,0.7020000000000001,0.16699999999999998,0.542,0.441,0.444,0.348,0.26899999999999996,0.287,0.377,0.34299999999999997,0.342
268,0.778,0.361,0.373,0.369,0.374,0.25,0.20600000000000002,0.221,0.488,0.395,0.397
269,0.75,0.292,0.516,0.435,0.44799999999999995,0.28,0.256,0.276,0.46299999999999997,0.45,0.452
270,0.649,0.147,0.545,0.446,0.45299999999999996,0.33299999999999996,0.27699999999999997,0.298,0.313,0.307,0.308
271,0.6809999999999999,0.127,0.611,0.45399999999999996,0.457,0.345,0.322,0.327,0.546,0.511,0.511
272,0.514,0.46,0.691,0.585,0.586,0.21899999999999997,0.21600000000000003,0.223,0.41600000000000004,0.28300000000000003,0.29100000000000004
273,0.6759999999999999,0.268,0.377,0.39299999999999996,0.39299999999999996,0.218,0.213,0.214,0.275,0.29600000000000004,0.294
274,0.539,0.426,0.5870000000000001,0.502,0.515,0.255,0.228,0.24,0.266,0.254,0.256
275,0.84,0.26899999999999996,0.647,0.584,0.586,0.302,0.265,0.276,0.309,0.27399999999999997,0.27899999999999997
276,0.528,0.561,0.39399999999999996,0.366,0.368,0.17800000000000002,0.165,0.175,0.235,0.23,0.22899999999999998
277,0.732,0.736,0.516,0.44,0.43700000000000006,0.228,0.193,0.20199999999999999,0.37200000000000005,0.33299999999999996,0.335
278,0.531,0.18600000000000003,0.85,0.831,0.833,0.8009999999999999,0.7959999999999999,0.794,0.625,0.628,0.625
279,0.675,0.28,0.4,0.341,0.33799999999999997,0.273,0.21899999999999997,0.228,0.326,0.29600000000000004,0.298
280,0.649,0.484,0.547,0.405,0.41700000000000004,0.207,0.191,0.217,0.46799999999999997,0.41,0.41700000000000004
281,0.596,0.13699999999999998,0.47100000000000003,0.41200000000000003,0.41700000000000004,0.319,0.29100000000000004,0.297,0.265,0.253,0.255
282,0.7170000000000001,0.14,0.42700000000000005,0.36700000000000005,0.375,0.22399999999999998,0.203,0.21899999999999997,0.45299999999999996,0.41,0.419
283,0.662,0.449,0.509,0.469,0.467,0.25,0.235,0.244,0.40399999999999997,0.376,0.377
284,0.6559999999999999,0.381,0.46,0.409,0.41100000000000003,0.27899999999999997,0.24100000000000002,0.266,0.389,0.35200000000000004,0.35600000000000004
285,0.5579999999999999,0.188,0.527,0.45399999999999996,0.457,0.293,0.256,0.268,0.375,0.358,0.359
286,0.531,0.43,0.41600000000000004,0.363,0.366,0.191,0.18600000000000003,0.19,0.24600000000000002,0.23600000000000002,0.239
287,0.649,0.25,0.6609999999999999,0.484,0.491,0.316,0.28300000000000003,0.289,0.431,0.431,0.429
288,0.7190000000000001,0.46399999999999997,0.43799999999999994,0.37200000000000005,0.381,0.258,0.214,0.226,0.349,0.32899999999999996,0.32899999999999996
289,0.636,0.23,0.529,0.40299999999999997,0.415,0.273,0.23,0.24100000000000002,0.22699999999999998,0.233,0.231
290,0.618,0.268,0.623,0.49700000000000005,0.5,0.27399999999999997,0.245,0.255,0.359,0.34700000000000003,0.348
291,0.6629999999999999,0.265,0.6709999999999999,0.532,0.536,0.34700000000000003,0.313,0.33,0.513,0.474,0.48100000000000004
292,0.555,0.973,0.851,0.5579999999999999,0.557,0.21,0.177,0.187,0.433,0.355,0.363
293,0.706,0.45899999999999996,0.5379999999999999,0.43200000000000005,0.44299999999999995,0.261,0.223,0.23600000000000002,0.363,0.331,0.332
294,0.63,0.44299999999999995,0.504,0.429,0.435,0.213,0.198,0.20600000000000002,0.369,0.314,0.322
295,0.758,0.195,0.47600000000000003,0.355,0.359,0.256,0.228,0.23600000000000002,0.575,0.499,0.501
