,filename,n-sto,sto-li,ps-pi1,ps-pi2,sn-sto,sn-c,or-pi1,or-pi2,cph-cph,sbal-ls1,sbal-ls2,al-al,ch-ch,go-go,zy-zy,ex-ex,en-en,ex-en,tn-n,tn-gn,n-gn,sn-gn,n-sn,sto-gn,ls-sto,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",DD,EOS,cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
10,chosensame/same178/same01971.png,111.113,20.025,17.804,21.633,33.377,13.0,43.417,46.174,21.024,22.627,20.248,51.0,79.025,140.089,232.054,137.091,56.08,37.121,110.0,280.578,170.95,93.744,78.0,60.415,22.023,0.737,0.431,0.409,0.662,0.531,0.654,1.1,0.341,0.11900000274181366,0.5630000233650208,0.631,0.656,0.658,0.405,0.39,0.39,0.488,0.473,0.467
11,chosensame/same178/same00731.png,157.003,25.0,26.401,27.203,55.0,27.659,63.198,67.268,27.019,38.079,38.471,66.068,101.124,166.868,262.048,178.011,79.006,46.39,72.0,296.042,224.056,122.147,102.005,67.268,25.02,0.855,0.403,0.444,0.587,0.578,0.648,1.001,0.386,0.29100000858306885,0.5379999876022339,0.537,0.597,0.6,0.307,0.338,0.353,0.532,0.493,0.493
12,chosensame/same178/same02201.png,154.052,24.021,20.591,23.707,53.151,23.345,50.01,54.745,26.019,38.949,37.577,66.0,101.005,165.245,258.002,179.011,80.0,46.53,80.0,292.207,212.285,111.544,101.0,58.421,24.083,0.823,0.354,0.447,0.582,0.476,0.653,1.003,0.391,0.7089999914169312,0.5569999814033508,0.656,0.653,0.655,0.308,0.336,0.354,0.46,0.46,0.453
13,chosensame/same178/same00091.png,143.224,26.0,18.788,20.248,45.011,22.361,55.009,52.154,26.173,35.777,34.986,64.281,98.858,154.932,252.343,169.756,74.33,42.579,82.0,284.063,202.089,104.005,98.25,59.034,20.025,0.801,0.381,0.438,0.573,0.458,0.654,0.77,0.392,0.6830000281333923,0.5329999923706055,0.656,0.676,0.677,0.282,0.337,0.353,0.653,0.618,0.617
14,chosensame/same178/same00471.png,104.235,18.248,22.672,25.554,27.514,16.401,50.0,54.12,24.515,22.472,19.235,54.231,95.336,153.16,241.299,162.099,68.066,42.012,109.0,288.383,180.826,104.403,77.318,76.922,17.263,0.749,0.502,0.42,0.617,0.574,0.701,0.946,0.395,0.7229999899864197,0.45399999618530273,0.538,0.558,0.564,0.388,0.381,0.383,0.41,0.41,0.405
15,chosensame/same178/same01511.png,150.013,27.074,25.06,24.187,49.01,20.025,54.148,51.788,30.067,36.235,36.359,69.029,120.15,172.351,261.276,185.132,80.056,53.151,90.0,304.081,214.114,113.159,101.005,64.195,23.0,0.819,0.372,0.432,0.664,0.463,0.683,0.85,0.46,0.2549999952316284,0.4359999895095825,0.606,0.622,0.625,0.276,0.309,0.324,0.443,0.444,0.44
16,chosensame/same178/same01011.png,117.72,21.095,26.173,26.926,33.541,16.643,45.177,52.811,21.213,25.495,25.554,56.143,83.863,152.266,248.974,166.868,69.354,46.043,106.0,284.482,179.36,95.567,84.291,62.097,18.248,0.72,0.408,0.416,0.664,0.577,0.666,0.865,0.337,0.1850000023841858,0.5059999823570251,0.539,0.569,0.572,0.375,0.387,0.386,0.395,0.4,0.396
17,chosensame/same178/same00771.png,152.03,27.019,21.471,21.024,48.042,23.0,62.0,62.29,31.016,38.91,39.446,71.028,110.114,176.479,263.321,188.024,84.054,51.352,89.0,312.103,223.143,119.206,104.005,71.176,18.0,0.847,0.403,0.447,0.611,0.414,0.683,0.666,0.418,0.8069999814033508,0.4909999966621399,0.717,0.707,0.707,0.343,0.359,0.378,0.557,0.532,0.531
18,chosensame/same178/same01151.png,153.264,25.02,25.612,26.926,50.09,23.77,62.514,64.777,27.019,38.949,38.079,65.031,102.02,169.145,259.326,181.177,79.101,49.366,66.0,279.403,213.528,110.368,103.175,60.299,20.025,0.823,0.356,0.437,0.624,0.532,0.63,0.8,0.393,0.5730000138282776,0.5109999775886536,0.557,0.571,0.575,0.307,0.334,0.351,0.477,0.453,0.451
19,chosensame/same178/same02461.png,146.67,26.173,24.083,24.698,50.488,25.962,59.54,61.0,27.166,33.601,33.541,67.119,102.489,165.003,256.281,173.566,75.24,47.043,91.0,303.033,212.476,116.4,96.255,65.924,27.295,0.829,0.4,0.433,0.625,0.518,0.697,1.043,0.4,0.6150000095367432,0.5049999952316284,0.626,0.609,0.612,0.285,0.316,0.332,0.473,0.458,0.455
20,chosensame/same178/same00651.png,160.253,27.0,25.0,28.425,59.008,28.284,62.0,65.192,28.16,39.812,37.59,68.359,111.759,167.036,268.822,179.471,79.158,46.325,110.0,340.001,230.002,129.19,101.316,70.456,29.069,0.856,0.422,0.441,0.585,0.577,0.675,1.077,0.416,0.12800000607967377,0.5199999809265137,0.539,0.579,0.585,0.275,0.31,0.325,0.6,0.557,0.557
21,chosensame/same178/same02391.png,143.031,24.0,23.431,25.239,45.0,25.71,64.382,66.121,29.069,36.674,38.079,68.066,118.207,166.589,266.017,170.012,77.006,43.566,117.0,340.147,223.224,125.674,98.046,81.049,17.0,0.839,0.487,0.453,0.566,0.559,0.694,0.708,0.444,0.5199999809265137,0.531000018119812,0.56,0.598,0.601,0.308,0.338,0.35,0.561,0.52,0.518
22,chosensame/same178/same00291.png,146.697,26.306,24.166,26.87,49.82,24.0,56.436,61.033,29.614,39.051,38.013,61.847,108.908,169.293,259.478,174.545,78.447,46.239,95.0,309.658,215.39,118.714,96.881,69.116,19.416,0.83,0.408,0.449,0.589,0.552,0.638,0.738,0.42,0.8740000128746033,0.4480000138282776,0.493,0.558,0.561,0.283,0.318,0.332,0.599,0.582,0.579
23,chosensame/same178/same02591.png,161.009,25.08,24.083,23.707,58.694,28.636,65.765,66.753,28.16,44.418,42.45,67.186,112.361,178.003,260.768,179.627,79.228,48.01,75.0,309.931,235.228,132.85,102.396,74.243,23.195,0.902,0.417,0.441,0.606,0.498,0.656,0.925,0.431,0.5429999828338623,0.5099999904632568,0.594,0.586,0.588,0.256,0.299,0.319,0.452,0.424,0.422
24,chosensame/same178/same01401.png,153.052,29.0,24.839,28.425,54.009,26.683,63.127,67.067,25.02,42.048,40.311,66.121,106.381,166.973,261.123,175.103,78.026,45.891,117.0,349.023,232.034,133.304,99.126,79.404,21.024,0.889,0.476,0.446,0.588,0.58,0.667,0.725,0.407,0.2800000011920929,0.5249999761581421,0.501,0.555,0.561,0.287,0.318,0.334,0.568,0.527,0.527
25,chosensame/same178/same01501.png,130.384,22.091,19.416,19.235,37.0,17.0,41.976,44.181,27.074,28.844,28.425,63.285,98.412,166.736,255.327,179.12,76.42,49.031,85.0,276.407,191.588,98.127,93.536,61.205,20.0,0.75,0.367,0.427,0.642,0.394,0.677,0.905,0.385,0.7149999737739563,0.5239999890327454,0.736,0.707,0.709,0.358,0.374,0.387,0.521,0.538,0.531
26,chosensame/same178/same02281.png,151.083,29.017,25.0,26.077,48.094,24.331,62.129,67.476,28.0,38.079,36.674,68.029,105.043,169.425,258.048,182.011,80.0,49.366,92.0,313.193,221.274,118.343,103.019,70.257,20.025,0.857,0.415,0.44,0.617,0.517,0.66,0.69,0.407,0.5239999890327454,0.46799999475479126,0.567,0.589,0.593,0.306,0.328,0.345,0.471,0.45,0.448
27,chosensame/same178/same02431.png,138.611,27.074,15.264,18.028,47.676,26.926,63.953,65.49,26.077,33.302,29.069,67.007,105.043,153.264,263.274,157.08,73.027,38.013,134.0,350.203,216.947,126.301,91.137,78.645,26.077,0.824,0.513,0.465,0.521,0.438,0.735,0.963,0.399,0.4259999990463257,0.5960000157356262,0.829,0.769,0.767,0.272,0.315,0.33,0.543,0.509,0.507
28,chosensame/same178/same00141.png,137.091,24.021,19.416,16.763,40.05,15.133,47.265,45.044,27.0,32.249,33.287,63.008,95.021,139.0,245.4,180.011,78.006,51.352,70.0,254.443,184.61,87.824,97.046,48.052,18.028,0.752,0.346,0.433,0.658,0.352,0.649,0.751,0.387,-0.5649999976158142,0.4359999895095825,0.802,0.746,0.748,0.327,0.388,0.405,0.516,0.516,0.515
29,chosensame/same178/same02771.png,151.476,27.074,26.401,25.554,47.17,23.345,58.078,59.228,28.071,38.275,37.162,68.066,110.041,171.003,265.272,185.219,80.1,51.352,76.0,296.547,220.735,116.43,104.307,69.26,19.026,0.832,0.405,0.432,0.641,0.506,0.653,0.703,0.415,0.8040000200271606,0.48100000619888306,0.558,0.58,0.583,0.3,0.321,0.339,0.416,0.405,0.4
30,chosensame/same178/same02911.png,155.168,26.173,26.907,30.017,54.745,28.636,50.249,56.921,23.195,38.949,39.217,62.129,89.56,160.012,261.015,172.676,73.682,45.011,81.0,300.097,220.239,120.603,100.499,66.483,23.537,0.844,0.415,0.427,0.611,0.632,0.618,0.899,0.343,0.21299999952316284,0.4880000054836273,0.511,0.536,0.54,0.287,0.337,0.359,0.385,0.383,0.378
31,chosensame/same178/same00571.png,144.17,27.019,24.083,27.459,47.17,26.926,50.04,57.009,24.021,37.121,37.577,63.008,94.021,165.593,260.002,171.187,74.061,44.283,90.0,294.551,204.793,108.046,97.046,61.0,18.111,0.788,0.368,0.433,0.598,0.582,0.649,0.67,0.362,0.25,0.5379999876022339,0.542,0.578,0.583,0.314,0.352,0.373,0.44,0.42,0.415
32,chosensame/same178/same02241.png,153.013,29.017,25.612,28.601,55.036,26.683,61.074,65.765,24.0,38.91,38.484,65.031,99.126,160.527,263.008,171.012,77.006,43.738,115.0,340.376,225.568,128.004,98.0,73.348,24.0,0.858,0.457,0.45,0.568,0.62,0.664,0.827,0.377,0.46299999952316284,0.5509999990463257,0.52,0.559,0.564,0.286,0.322,0.339,0.474,0.451,0.448
33,chosensame/same178/same01321.png,155.206,26.077,23.022,24.698,53.235,25.962,59.135,64.938,28.0,38.079,36.249,67.007,103.019,165.593,266.047,179.011,79.0,47.381,88.0,304.421,216.592,114.739,102.044,61.522,25.08,0.814,0.372,0.441,0.6,0.504,0.657,0.962,0.387,0.4129999876022339,0.5360000133514404,0.612,0.605,0.606,0.279,0.322,0.338,0.458,0.436,0.432
34,chosensame/same178/same00371.png,144.222,27.019,25.554,25.612,47.043,22.0,45.706,48.508,28.071,37.577,37.216,66.121,103.392,162.003,251.962,179.471,79.158,49.477,63.0,273.264,210.343,113.159,97.185,66.121,18.028,0.835,0.408,0.441,0.625,0.517,0.68,0.667,0.41,0.800000011920929,0.4970000088214874,0.546,0.603,0.607,0.312,0.342,0.359,0.532,0.546,0.539
35,chosensame/same178/same02101.png,157.156,29.069,26.42,27.803,55.036,22.0,57.559,57.559,29.155,39.395,38.949,67.268,108.559,169.307,260.622,184.694,81.222,51.245,101.0,323.099,222.144,120.037,102.122,65.008,25.02,0.852,0.384,0.44,0.631,0.529,0.659,0.861,0.417,0.9049999713897705,0.4880000054836273,0.533,0.577,0.581,0.301,0.322,0.34,0.45,0.462,0.457
36,chosensame/same178/same01991.png,141.089,26.019,24.839,28.018,46.043,23.77,51.0,55.543,26.019,34.886,36.235,63.0,95.131,158.079,255.031,174.141,77.058,46.39,87.0,285.344,198.494,103.586,95.047,57.706,19.105,0.778,0.365,0.443,0.602,0.57,0.663,0.734,0.373,0.6790000200271606,0.5090000033378601,0.541,0.575,0.581,0.304,0.346,0.364,0.427,0.415,0.41
37,chosensame/same178/same03061.png,150.003,25.02,24.839,28.018,51.01,27.659,56.143,61.4,30.0,37.121,37.59,68.029,111.072,167.672,265.017,178.025,77.006,47.381,81.0,305.164,224.223,125.399,99.0,74.545,23.022,0.846,0.445,0.433,0.615,0.558,0.687,0.92,0.419,0.2529999911785126,0.5320000052452087,0.513,0.549,0.553,0.289,0.31,0.325,0.476,0.457,0.454
38,chosensame/same178/same01281.png,149.482,25.08,27.586,32.202,50.249,27.857,63.953,72.367,27.074,37.736,37.162,68.029,111.018,166.193,269.602,175.642,76.322,45.277,112.0,338.245,226.861,127.906,99.247,77.878,22.091,0.841,0.469,0.435,0.593,0.66,0.685,0.881,0.412,0.36500000953674316,0.5569999814033508,0.47,0.509,0.514,0.288,0.319,0.332,0.428,0.406,0.403
39,chosensame/same178/same01811.png,146.342,27.0,23.022,27.803,46.043,25.318,61.074,65.069,28.284,39.0,38.079,66.37,111.759,167.451,262.322,176.284,77.104,46.098,63.0,284.002,221.002,121.202,100.319,75.538,16.125,0.842,0.451,0.437,0.598,0.551,0.662,0.597,0.426,0.5120000243186951,0.4959999918937683,0.536,0.565,0.571,0.293,0.332,0.345,0.542,0.507,0.505
40,chosensame/same178/same02141.png,146.086,27.0,25.0,29.206,51.01,25.962,49.163,57.07,24.083,39.0,38.471,64.281,100.499,163.23,263.03,173.072,76.007,45.354,124.0,340.053,216.083,121.413,95.084,70.859,20.0,0.822,0.434,0.439,0.597,0.598,0.676,0.741,0.382,0.8299999833106995,0.5040000081062317,0.512,0.552,0.558,0.296,0.334,0.351,0.427,0.438,0.433
41,chosensame/same178/same00261.png,143.892,23.77,29.411,29.206,45.607,15.811,57.271,52.631,24.042,37.855,36.878,63.063,94.557,159.063,254.342,186.601,78.746,55.471,82.0,272.619,193.869,95.52,98.351,50.16,16.763,0.762,0.315,0.422,0.704,0.528,0.641,0.705,0.372,0.4300000071525574,0.48399999737739563,0.52,0.562,0.569,0.322,0.354,0.371,0.863,0.848,0.848
42,chosensame/same178/same00391.png,148.223,28.071,17.72,20.616,51.157,23.022,55.0,58.138,27.295,37.947,36.892,64.938,102.961,158.474,254.024,168.024,79.63,40.522,111.0,325.678,215.028,118.152,97.165,67.03,22.091,0.846,0.423,0.474,0.509,0.473,0.668,0.787,0.405,0.8790000081062317,0.5120000243186951,0.634,0.645,0.645,0.274,0.319,0.336,0.692,0.664,0.662
43,chosensame/same178/same00381.png,148.337,25.02,25.239,25.612,53.151,24.021,46.39,51.245,28.018,37.336,38.588,62.201,104.389,168.077,249.65,177.406,79.158,48.052,71.0,285.296,214.394,119.206,95.189,66.068,23.022,0.859,0.393,0.446,0.607,0.529,0.653,0.92,0.418,0.7310000061988831,0.5099999904632568,0.55,0.597,0.6,0.306,0.327,0.344,0.554,0.565,0.558
44,chosensame/same178/same02671.png,150.562,26.077,27.019,26.926,49.163,23.345,54.037,54.571,27.074,38.588,37.696,66.189,100.245,173.072,255.237,182.395,80.156,51.157,59.0,284.45,225.568,124.197,101.4,75.06,20.1,0.884,0.434,0.439,0.638,0.527,0.653,0.771,0.393,0.656000018119812,0.4699999988079071,0.513,0.578,0.581,0.315,0.333,0.352,0.432,0.426,0.421
45,chosensame/same178/same02161.png,156.029,29.017,24.083,28.601,56.036,26.683,63.198,68.731,25.0,40.719,39.395,66.03,102.122,167.299,260.048,174.0,78.006,44.721,115.0,343.373,228.561,128.876,100.005,73.164,25.02,0.879,0.437,0.448,0.573,0.589,0.66,0.862,0.393,0.5809999704360962,0.5230000019073486,0.517,0.562,0.568,0.279,0.319,0.336,0.444,0.431,0.428
46,chosensame/same178/same01411.png,152.03,28.0,25.612,28.425,52.038,26.476,61.033,64.125,27.019,41.146,38.484,66.121,103.392,163.11,259.095,173.142,78.026,45.122,119.0,343.052,224.08,124.487,100.125,72.56,21.0,0.865,0.445,0.451,0.578,0.599,0.66,0.75,0.399,0.3190000057220459,0.515999972820282,0.517,0.559,0.563,0.289,0.324,0.34,0.568,0.527,0.527
47,chosensame/same178/same02631.png,151.559,26.019,26.401,25.06,46.271,21.213,61.074,61.984,28.16,36.892,36.77,66.121,106.231,168.048,257.498,183.33,80.156,51.245,79.0,297.545,218.742,113.442,105.304,67.186,19.105,0.849,0.4,0.437,0.639,0.502,0.628,0.734,0.413,0.6890000104904175,0.48899999260902405,0.565,0.589,0.592,0.307,0.324,0.339,0.419,0.41,0.407
48,chosensame/same178/same00051.png,174.184,27.0,25.495,27.803,73.007,33.377,71.701,72.062,26.077,44.272,45.188,64.195,103.31,170.156,264.484,175.046,78.006,44.407,110.0,359.001,249.002,148.122,101.242,75.326,36.0,0.941,0.443,0.446,0.569,0.6,0.634,1.333,0.391,1.180999994277954,0.4729999899864197,0.527,0.56,0.561,0.262,0.291,0.306,0.582,0.543,0.54
49,chosensame/same178/same02881.png,134.495,23.195,18.868,20.616,36.878,18.385,47.043,53.759,29.155,29.732,27.295,65.276,99.985,167.362,263.828,182.989,82.492,48.01,90.0,280.585,191.802,94.641,97.739,57.871,20.224,0.727,0.346,0.451,0.582,0.411,0.668,0.872,0.379,0.7179999947547913,0.4819999933242798,0.725,0.671,0.672,0.332,0.359,0.373,0.394,0.398,0.394
50,chosensame/same178/same00171.png,144.056,23.022,22.847,21.954,46.011,17.029,54.231,53.009,24.0,34.482,33.615,64.008,100.005,163.518,256.632,184.391,80.156,52.173,82.0,276.147,194.209,96.083,98.127,50.249,22.0,0.757,0.307,0.435,0.651,0.429,0.652,0.956,0.39,0.6050000190734863,0.5289999842643738,0.729,0.688,0.69,0.324,0.363,0.383,0.545,0.534,0.533
51,chosensame/same178/same01651.png,164.012,24.0,20.591,23.707,60.033,23.537,61.131,64.498,32.14,37.216,34.482,69.181,113.358,161.895,260.008,182.044,81.025,47.518,77.0,307.132,230.176,126.321,104.0,66.37,35.014,0.885,0.41,0.445,0.586,0.466,0.665,1.459,0.436,0.5260000228881836,0.4749999940395355,0.684,0.661,0.663,0.26,0.298,0.311,0.5,0.484,0.482
52,chosensame/same178/same00211.png,158.71,26.077,25.554,29.069,59.076,22.023,48.662,52.086,29.275,39.56,38.275,66.611,109.037,170.836,262.835,182.332,79.511,49.041,64.0,289.389,225.499,126.036,99.725,67.0,29.017,0.858,0.392,0.436,0.617,0.557,0.668,1.113,0.415,0.7229999899864197,0.5230000019073486,0.503,0.565,0.57,0.272,0.309,0.325,0.556,0.571,0.565
53,chosensame/same178/same00641.png,144.222,26.019,24.413,28.425,45.011,26.476,60.033,66.121,26.077,38.484,36.359,68.264,107.671,170.485,268.745,177.282,76.105,47.074,62.0,279.016,217.021,118.068,99.247,73.171,16.031,0.808,0.429,0.429,0.619,0.561,0.688,0.616,0.401,0.26600000262260437,0.5339999794960022,0.525,0.578,0.584,0.322,0.352,0.368,0.562,0.522,0.52
54,chosensame/same178/same00301.png,147.801,24.187,28.178,31.145,50.359,22.0,57.315,59.211,25.318,36.401,36.056,63.64,100.449,167.108,259.069,182.016,76.295,51.624,82.0,286.791,205.507,108.046,97.494,57.706,23.195,0.793,0.345,0.419,0.677,0.575,0.653,0.959,0.388,0.699999988079071,0.49799999594688416,0.478,0.518,0.524,0.305,0.328,0.343,0.611,0.583,0.58
55,chosensame/same178/same01181.png,115.741,19.235,24.839,26.42,27.203,17.0,48.094,52.202,21.587,26.249,24.597,57.428,86.493,158.028,253.551,167.2,67.742,48.042,95.0,266.055,172.192,83.678,88.814,56.515,12.649,0.679,0.358,0.405,0.709,0.533,0.647,0.658,0.341,0.22300000488758087,0.5230000019073486,0.579,0.587,0.593,0.376,0.395,0.397,0.404,0.379,0.375
56,chosensame/same178/same02921.png,148.492,23.195,26.87,30.529,45.122,25.08,49.01,57.585,25.318,38.013,37.0,64.195,93.904,168.19,264.486,175.146,73.553,47.096,91.0,301.086,211.419,108.812,103.586,63.906,17.464,0.799,0.38,0.42,0.64,0.609,0.62,0.753,0.355,0.21400000154972076,0.48100000619888306,0.497,0.544,0.547,0.321,0.362,0.38,0.368,0.37,0.368
57,chosensame/same178/same00711.png,155.464,30.15,26.42,27.659,53.038,26.019,60.075,63.0,28.284,42.154,41.183,68.359,108.19,168.689,256.425,180.006,80.399,49.041,77.0,306.472,229.63,127.193,102.489,74.169,21.024,0.896,0.44,0.447,0.61,0.551,0.667,0.697,0.422,0.3630000054836273,0.49900001287460327,0.529,0.595,0.6,0.31,0.336,0.353,0.652,0.612,0.611
58,chosensame/same178/same02451.png,148.758,25.02,21.932,26.077,55.731,26.571,59.841,61.294,28.071,35.384,30.871,71.063,112.112,165.048,263.427,166.301,74.061,42.048,113.0,336.253,223.886,131.034,93.193,75.313,33.136,0.85,0.456,0.445,0.568,0.571,0.763,1.324,0.426,0.48399999737739563,0.5249999761581421,0.578,0.591,0.596,0.252,0.294,0.306,0.523,0.492,0.491
59,chosensame/same178/same03081.png,146.055,23.022,25.0,26.627,48.0,23.345,62.032,64.125,31.016,36.235,36.359,69.065,115.017,168.582,268.187,179.003,80.006,46.53,88.0,308.026,220.036,122.262,98.082,74.431,21.0,0.82,0.442,0.447,0.582,0.555,0.704,0.912,0.429,0.17499999701976776,0.5149999856948853,0.549,0.572,0.577,0.295,0.321,0.335,0.515,0.479,0.475
60,chosensame/same178/same02931.png,160.953,26.173,26.173,29.53,58.249,24.166,55.579,63.891,24.187,40.0,36.688,66.068,98.326,164.149,270.276,176.139,78.409,44.102,124.0,346.071,223.779,121.565,102.825,63.569,29.428,0.828,0.387,0.445,0.562,0.632,0.643,1.124,0.364,0.4350000023841858,0.4970000088214874,0.507,0.546,0.551,0.264,0.317,0.336,0.38,0.365,0.362
61,chosensame/same178/same02611.png,162.89,28.071,24.207,24.166,61.294,23.77,59.54,63.561,27.166,39.115,38.275,66.189,98.412,169.012,258.853,181.797,80.306,49.092,69.0,287.005,218.323,116.726,101.597,55.444,31.145,0.843,0.328,0.442,0.611,0.493,0.651,1.11,0.38,0.8960000276565552,0.453000009059906,0.55,0.571,0.573,0.27,0.296,0.312,0.401,0.387,0.384
62,chosensame/same178/same00931.png,150.03,29.0,25.612,30.0,50.01,25.495,63.071,67.365,25.02,39.0,40.311,67.067,101.045,167.765,262.017,177.025,79.025,45.891,114.0,332.038,218.057,118.207,100.02,68.469,19.0,0.832,0.408,0.446,0.581,0.606,0.671,0.655,0.386,0.5270000100135803,0.5109999775886536,0.486,0.547,0.554,0.293,0.329,0.347,0.492,0.462,0.46
63,chosensame/same178/same01681.png,153.326,26.077,27.586,31.401,53.339,26.926,65.376,70.859,27.0,36.62,34.438,70.007,107.0,165.303,266.227,176.139,73.062,47.518,124.0,346.902,223.403,123.794,100.08,70.612,28.071,0.839,0.427,0.415,0.65,0.621,0.7,1.076,0.402,0.41200000047683716,0.5400000214576721,0.486,0.519,0.526,0.276,0.313,0.327,0.44,0.422,0.42
64,chosensame/same178/same02711.png,148.337,29.069,24.839,28.302,49.254,24.352,54.231,58.694,29.0,36.359,35.777,68.0,103.0,163.077,264.371,177.341,77.162,47.381,66.0,285.098,219.429,120.669,99.126,71.589,22.204,0.83,0.439,0.435,0.614,0.561,0.686,0.764,0.39,0.3930000066757202,0.4729999899864197,0.52,0.554,0.559,0.286,0.314,0.329,0.414,0.401,0.396
65,chosensame/same178/same00751.png,155.003,27.0,27.203,27.203,50.0,25.08,62.0,63.198,28.0,37.59,37.59,67.007,106.019,174.184,263.154,189.042,82.024,52.773,60.0,282.002,222.002,117.0,105.005,67.0,22.0,0.844,0.385,0.434,0.643,0.515,0.638,0.815,0.403,0.609000027179718,0.5289999842643738,0.567,0.591,0.597,0.325,0.347,0.365,0.578,0.541,0.54
