,filename,n-sto,sto-li,ps-pi1,ps-pi2,sn-sto,sn-c,or-pi1,or-pi2,cph-cph,sbal-ls1,sbal-ls2,al-al,ch-ch,go-go,zy-zy,ex-ex,en-en,ex-en,tn-n,tn-gn,n-gn,sn-gn,n-sn,sto-gn,ls-sto,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",DD,EOS,cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
33,chosensame/same1781/scene03141.png,116.4,14.318,19.105,18.028,25.02,18.248,40.012,35.693,23.345,25.554,29.069,49.82,88.645,172.792,245.449,147.139,66.753,41.195,93.0,279.646,186.968,96.021,91.591,71.007,5.831,0.762,0.411,0.454,0.617,0.451,0.544,0.407,0.361,-0.07699999958276749,0.5849999785423279,0.625,0.608,0.612,0.435,0.408,0.415,0.45,0.45,0.45
34,chosensame/same1781/scene03596.png,121.017,14.318,18.439,19.313,28.16,18.248,39.205,35.693,23.345,28.302,31.016,49.031,83.199,172.2,239.852,149.255,68.25,42.297,92.0,289.558,198.283,105.575,92.962,77.414,6.708,0.827,0.45,0.457,0.62,0.446,0.527,0.469,0.347,-0.22300000488758087,0.5960000157356262,0.638,0.599,0.605,0.453,0.425,0.435,0.462,0.464,0.464
35,chosensame/same1781/scene00716.png,121.149,17.029,20.591,18.028,28.862,20.591,40.608,38.118,22.023,29.411,33.015,50.01,84.006,165.774,244.033,148.014,64.0,44.407,89.0,288.501,199.725,107.517,93.005,78.772,6.083,0.818,0.475,0.432,0.694,0.435,0.538,0.357,0.344,-0.4869999885559082,0.6510000228881836,0.591,0.64,0.642,0.447,0.428,0.438,0.622,0.619,0.614
36,chosensame/same1781/scene01806.png,115.109,14.142,20.248,17.804,24.739,19.235,41.593,38.21,22.0,26.926,29.411,51.01,94.0,167.672,242.052,143.056,62.032,43.29,99.0,289.624,190.948,101.0,91.005,76.295,4.123,0.789,0.455,0.434,0.698,0.44,0.561,0.292,0.388,-0.42100000381469727,0.6579999923706055,0.634,0.622,0.624,0.463,0.446,0.454,0.623,0.614,0.608
37,chosensame/same1781/scene00966.png,119.436,16.279,17.692,18.682,28.16,17.263,38.118,34.713,24.739,26.627,29.155,48.27,88.6,172.122,246.0,147.959,66.491,43.417,96.0,286.681,191.525,100.499,91.444,72.339,8.544,0.779,0.42,0.449,0.653,0.419,0.528,0.525,0.36,-0.10999999940395355,0.6759999990463257,0.621,0.601,0.603,0.398,0.379,0.389,0.459,0.463,0.463
38,chosensame/same1781/scene00036.png,120.071,15.297,17.692,17.72,26.077,16.031,38.328,37.108,22.204,26.926,28.636,47.518,84.172,174.943,241.015,150.097,68.731,40.112,69.0,263.388,194.879,100.841,94.048,74.813,6.325,0.809,0.428,0.458,0.584,0.441,0.505,0.413,0.349,0.14800000190734863,0.5389999747276306,0.625,0.602,0.604,0.443,0.416,0.422,0.403,0.404,0.403
39,chosensame/same1781/scene02811.png,131.015,14.036,17.493,18.868,37.014,18.028,42.19,39.205,21.024,29.53,27.313,46.011,82.006,170.144,243.249,149.054,68.066,38.328,84.0,292.007,208.01,114.004,94.048,77.0,16.0,0.855,0.453,0.457,0.563,0.474,0.489,1.14,0.337,-0.09600000083446503,0.5450000166893005,0.674,0.639,0.642,0.43,0.376,0.385,0.618,0.617,0.616
40,chosensame/same1781/scene03396.png,127.283,16.279,17.205,18.439,33.541,17.0,48.374,44.181,24.515,26.907,25.632,51.788,93.622,176.706,245.618,155.364,70.859,43.186,85.0,285.797,201.556,107.912,93.744,74.431,15.297,0.821,0.421,0.456,0.609,0.413,0.552,0.94,0.381,-0.671999990940094,0.5009999871253967,0.61,0.61,0.614,0.39,0.356,0.363,0.446,0.445,0.445
41,chosensame/same1781/scene00536.png,121.017,14.56,18.974,16.401,28.792,18.358,41.11,36.139,21.213,29.12,29.833,52.345,87.693,164.076,246.376,148.492,65.765,43.174,91.0,288.078,198.494,106.32,92.779,77.621,6.403,0.806,0.473,0.443,0.656,0.41,0.564,0.44,0.356,-0.6759999990463257,0.621999979019165,0.697,0.683,0.684,0.438,0.415,0.423,0.709,0.707,0.707
42,chosensame/same1781/scene01446.png,128.876,18.111,16.401,14.318,38.013,18.974,40.0,35.228,23.537,24.413,28.178,52.173,84.646,165.421,246.435,142.394,61.0,43.417,79.0,283.177,204.245,114.158,91.411,76.164,20.025,0.829,0.46,0.428,0.712,0.354,0.571,1.106,0.343,-0.5149999856948853,0.6240000128746033,0.656,0.668,0.669,0.363,0.343,0.349,0.496,0.491,0.49
43,chosensame/same1781/scene01446.png,100.404,9.055,12.083,10.63,37.855,16.553,27.295,24.187,19.105,20.248,22.023,39.051,70.114,116.108,161.003,97.622,44.283,29.275,50.0,207.171,157.544,95.341,63.008,57.489,23.195,0.979,0.495,0.454,0.661,0.388,0.62,2.562,0.435,-0.050999999046325684,0.8180000185966492,0.701,0.701,0.701,0.36,0.338,0.34,0.726,0.726,0.725
44,chosensame/same1781/scene00401.png,121.807,14.318,17.464,17.205,28.443,16.279,37.855,34.713,24.187,28.46,29.411,48.26,85.376,175.345,242.002,148.661,67.365,41.773,82.0,278.869,197.231,103.817,93.434,75.425,7.071,0.815,0.43,0.453,0.62,0.415,0.517,0.494,0.353,-0.23199999332427979,0.5289999842643738,0.69,0.664,0.67,0.467,0.421,0.434,0.657,0.658,0.656
45,chosensame/same1781/scene00411.png,129.468,15.033,18.788,16.125,36.497,16.279,40.025,34.015,25.02,25.495,27.203,50.04,91.005,176.0,247.396,151.162,70.178,41.437,88.0,291.62,203.887,110.887,93.134,74.431,18.248,0.824,0.423,0.464,0.59,0.421,0.537,1.214,0.368,-0.7570000290870667,0.5120000243186951,0.721,0.698,0.704,0.412,0.365,0.374,0.594,0.596,0.593
46,chosensame/same1781/scene00386.png,129.653,14.142,17.889,18.028,36.346,17.263,39.051,35.511,25.08,26.401,27.203,50.16,88.142,167.299,242.909,150.479,67.268,41.773,82.0,284.635,202.892,109.554,93.343,73.246,18.111,0.835,0.438,0.447,0.621,0.43,0.537,1.281,0.363,-0.2630000114440918,0.4880000054836273,0.68,0.661,0.666,0.404,0.365,0.374,0.623,0.627,0.625
47,chosensame/same1781/scene03421.png,119.942,15.133,19.849,18.788,26.173,17.029,40.012,38.328,24.331,26.401,26.833,50.359,91.241,179.747,243.731,152.191,68.469,43.0,90.0,286.505,196.736,103.121,93.771,77.026,8.246,0.807,0.429,0.45,0.628,0.449,0.537,0.545,0.374,-0.7889999747276306,0.49300000071525574,0.611,0.588,0.596,0.433,0.399,0.407,0.454,0.454,0.454
48,chosensame/same1781/scene01686.png,128.725,16.125,17.692,15.524,35.014,18.974,45.398,38.21,24.739,25.0,26.833,51.42,90.708,167.045,246.976,143.753,63.151,43.186,78.0,283.637,205.879,113.004,94.149,78.026,18.111,0.834,0.467,0.439,0.684,0.385,0.546,1.123,0.367,-0.08299999684095383,0.621999979019165,0.626,0.617,0.615,0.358,0.337,0.344,0.485,0.477,0.476
49,chosensame/same1781/scene01686.png,103.31,8.246,12.53,10.63,44.283,17.72,30.15,27.459,17.029,22.136,23.324,35.057,64.125,118.004,165.048,95.525,43.186,27.074,44.0,206.969,163.23,104.393,59.076,60.208,26.077,0.989,0.51,0.452,0.627,0.428,0.593,3.162,0.389,-0.09200000017881393,0.7260000109672546,0.668,0.669,0.669,0.364,0.335,0.338,0.707,0.708,0.707
50,chosensame/same1781/scene02761.png,126.127,16.763,20.248,18.974,35.355,19.026,41.231,37.363,24.042,22.672,26.571,49.649,92.358,171.817,252.699,145.207,67.186,40.792,97.0,298.263,202.83,112.294,91.093,76.942,18.439,0.803,0.448,0.463,0.607,0.481,0.545,1.1,0.365,-0.5199999809265137,0.5509999990463257,0.536,0.522,0.528,0.331,0.307,0.314,0.454,0.447,0.447
51,chosensame/same1781/scene01486.png,129.066,16.279,17.692,18.028,35.228,18.0,37.336,34.713,25.495,24.839,27.731,50.695,91.214,168.324,241.033,146.537,62.37,42.579,88.0,291.652,204.365,110.653,93.941,75.425,18.439,0.848,0.448,0.426,0.683,0.419,0.54,1.133,0.378,-0.13600000739097595,0.6380000114440918,0.529,0.567,0.571,0.355,0.33,0.337,0.448,0.447,0.447
52,chosensame/same1781/scene02506.png,124.459,15.133,17.692,17.088,34.015,19.647,40.012,35.228,23.345,26.926,29.155,45.891,82.976,175.414,251.436,143.199,65.924,42.19,97.0,296.744,200.105,110.041,90.802,76.026,13.153,0.796,0.433,0.46,0.64,0.412,0.505,0.869,0.33,-0.10899999737739563,0.6029999852180481,0.687,0.629,0.63,0.411,0.372,0.381,0.53,0.512,0.512
53,chosensame/same1781/scene00866.png,124.615,14.142,16.401,18.682,32.062,15.033,36.056,34.713,28.284,21.932,24.698,53.935,103.586,173.416,247.695,151.608,66.91,43.186,93.0,294.966,202.869,110.168,92.763,78.262,19.235,0.819,0.451,0.441,0.645,0.406,0.581,1.36,0.418,-0.1340000033378601,0.628000020980835,0.622,0.609,0.613,0.315,0.308,0.314,0.43,0.437,0.437
54,chosensame/same1781/scene03351.png,125.782,16.125,19.849,19.313,32.0,17.117,41.012,37.336,23.195,28.302,29.547,50.488,91.082,174.597,244.107,154.302,69.354,43.046,84.0,287.503,203.711,110.041,94.048,78.058,11.045,0.835,0.447,0.449,0.621,0.455,0.537,0.685,0.373,-0.7129999995231628,0.5139999985694885,0.614,0.584,0.59,0.433,0.39,0.398,0.467,0.464,0.463
55,chosensame/same1781/scene01736.png,122.642,15.133,21.26,17.464,32.0,18.028,43.186,38.328,21.84,25.554,29.069,49.477,81.32,165.387,247.421,143.611,64.327,43.417,79.0,274.729,196.023,106.0,91.22,74.0,12.166,0.792,0.447,0.448,0.675,0.446,0.542,0.804,0.329,-0.0949999988079071,0.6399999856948853,0.617,0.591,0.594,0.401,0.38,0.387,0.488,0.486,0.483
56,chosensame/same1781/scene01736.png,97.185,9.055,13.038,12.042,37.336,18.385,29.275,26.077,18.0,21.19,23.601,38.013,65.008,114.529,161.112,94.191,43.105,28.018,50.0,203.711,153.942,94.366,60.008,57.07,20.025,0.955,0.498,0.458,0.65,0.448,0.633,2.211,0.403,0.07999999821186066,0.7910000085830688,0.679,0.682,0.681,0.394,0.362,0.366,0.727,0.726,0.725
57,chosensame/same1781/scene00511.png,124.535,15.297,20.248,16.401,32.311,19.235,42.72,35.903,25.495,27.203,29.698,53.46,92.914,167.192,245.837,151.753,67.897,43.417,91.0,290.203,200.661,108.24,92.914,76.158,12.083,0.816,0.456,0.447,0.639,0.422,0.575,0.79,0.378,-0.597000002861023,0.6129999756813049,0.694,0.679,0.683,0.409,0.381,0.389,0.739,0.74,0.74
58,chosensame/same1781/scene03011.png,126.57,17.117,19.105,18.788,35.0,18.682,42.0,38.053,23.195,26.926,29.069,50.636,88.645,166.865,247.778,149.215,64.382,44.045,85.0,288.34,203.482,112.018,91.788,77.026,14.036,0.821,0.462,0.431,0.684,0.43,0.552,0.82,0.358,-0.09399999678134918,0.6000000238418579,0.639,0.601,0.606,0.382,0.347,0.355,0.499,0.487,0.487
59,chosensame/same1781/scene01041.png,127.577,17.117,19.105,16.763,35.014,17.464,38.053,32.757,23.77,23.854,28.178,49.729,86.023,170.141,250.88,146.492,65.513,43.738,100.0,299.668,200.002,108.005,92.962,73.0,17.263,0.797,0.429,0.447,0.668,0.41,0.535,1.009,0.343,-0.546999990940094,0.6100000143051147,0.633,0.616,0.621,0.364,0.345,0.353,0.45,0.459,0.458
60,chosensame/same1781/scene03201.png,133.094,17.029,20.248,17.493,41.304,17.088,41.304,38.013,23.022,26.926,29.411,51.0,86.093,162.693,246.073,148.003,68.007,41.11,104.0,309.196,205.295,113.534,92.0,72.25,21.0,0.834,0.444,0.459,0.604,0.459,0.554,1.233,0.35,-0.609000027179718,0.5410000085830688,0.653,0.65,0.651,0.385,0.343,0.351,0.591,0.589,0.589
61,chosensame/same1781/scene00786.png,128.565,17.263,18.385,17.72,35.057,16.125,38.21,34.928,23.537,27.459,29.155,48.052,89.022,170.751,248.745,148.071,67.082,42.297,96.0,296.816,201.206,108.074,93.744,73.027,14.142,0.809,0.428,0.453,0.631,0.427,0.513,0.819,0.358,-0.5559999942779541,0.6230000257492065,0.62,0.622,0.623,0.378,0.353,0.36,0.442,0.449,0.448
62,chosensame/same1781/scene00786.png,95.021,9.055,12.207,10.817,33.242,15.524,29.0,27.019,21.0,17.889,20.616,39.0,74.027,120.416,166.244,101.0,45.011,29.0,49.0,199.123,150.163,88.459,62.032,55.227,21.024,0.903,0.459,0.446,0.644,0.397,0.629,2.322,0.445,-0.020999999716877937,0.8140000104904175,0.737,0.736,0.736,0.381,0.353,0.358,0.616,0.617,0.617
63,chosensame/same1781/scene02921.png,122.184,15.297,16.971,18.682,30.414,16.125,40.2,35.693,24.515,26.627,28.792,48.836,87.801,178.765,241.661,149.255,68.25,41.304,112.0,310.453,199.271,107.671,91.782,77.318,10.77,0.825,0.433,0.457,0.605,0.432,0.532,0.704,0.363,-0.2939999997615814,0.5609999895095825,0.611,0.583,0.59,0.419,0.383,0.391,0.462,0.458,0.458
64,chosensame/same1781/scene03556.png,122.025,16.279,19.105,17.72,29.428,17.117,40.608,37.108,23.77,25.807,28.792,48.508,87.932,176.647,248.395,147.462,70.612,39.623,113.0,312.746,200.731,108.559,92.65,79.228,10.77,0.808,0.449,0.479,0.561,0.465,0.524,0.662,0.354,-0.875,0.5350000262260437,0.62,0.607,0.612,0.404,0.372,0.381,0.465,0.463,0.462
65,chosensame/same1781/scene03451.png,128.561,13.153,15.0,16.492,35.014,17.029,42.048,39.205,23.195,27.459,28.636,49.366,88.119,176.4,248.938,148.098,68.469,40.05,91.0,293.437,202.633,109.115,93.648,74.108,15.033,0.814,0.42,0.462,0.585,0.393,0.527,1.143,0.354,-0.8560000061988831,0.4869999885559082,0.714,0.691,0.695,0.428,0.381,0.389,0.461,0.457,0.457
66,chosensame/same1781/scene02931.png,126.752,14.318,19.799,19.313,36.125,16.031,37.336,32.558,24.515,25.807,28.231,49.244,91.444,171.269,240.441,147.299,63.151,42.579,113.0,312.444,200.26,109.659,90.802,73.553,16.279,0.833,0.429,0.429,0.674,0.459,0.542,1.137,0.38,-0.31700000166893005,0.5590000152587891,0.51,0.546,0.548,0.391,0.356,0.363,0.471,0.461,0.461
67,chosensame/same1781/scene01521.png,128.891,16.279,24.042,22.361,33.242,15.0,35.014,33.242,25.71,24.042,25.495,51.662,91.924,171.493,245.165,151.99,64.327,45.044,96.0,294.241,198.842,103.392,95.708,70.178,18.248,0.811,0.409,0.423,0.7,0.515,0.54,1.121,0.375,-0.2290000021457672,0.6330000162124634,0.472,0.523,0.523,0.352,0.333,0.339,0.408,0.41,0.409
68,chosensame/same1781/scene01521.png,98.005,8.0,12.207,11.662,37.121,13.601,26.019,25.0,21.0,18.358,19.209,39.013,77.026,117.346,161.199,98.0,43.012,28.0,52.0,204.061,152.082,91.269,61.033,54.148,25.02,0.943,0.461,0.439,0.651,0.426,0.639,3.127,0.478,0.013000000268220901,0.8069999814033508,0.728,0.728,0.727,0.343,0.327,0.329,0.607,0.608,0.606
69,chosensame/same1781/scene01681.png,119.854,15.133,17.692,15.811,28.16,17.72,43.186,38.118,23.537,25.807,27.313,48.052,86.122,168.134,244.381,144.184,66.753,42.19,84.0,277.872,194.25,103.078,91.782,75.007,9.487,0.795,0.446,0.463,0.632,0.397,0.524,0.627,0.352,0.01600000075995922,0.6639999747276306,0.647,0.627,0.628,0.408,0.39,0.398,0.478,0.472,0.473
70,chosensame/same1781/scene02851.png,126.036,16.0,15.652,16.155,32.062,18.028,41.012,39.013,20.025,31.765,30.083,47.011,79.006,176.011,244.002,141.032,63.008,38.0,84.0,285.002,201.002,107.019,94.005,75.107,8.0,0.824,0.427,0.447,0.603,0.419,0.5,0.5,0.324,-0.593999981880188,0.5090000033378601,0.725,0.731,0.732,0.445,0.404,0.415,0.548,0.543,0.541
71,chosensame/same1781/scene02706.png,127.318,16.031,22.023,18.385,34.234,17.889,50.04,42.048,22.361,25.08,29.155,48.662,80.411,162.742,253.292,147.503,61.66,47.0,98.0,298.002,200.002,107.671,93.904,73.437,14.0,0.79,0.451,0.418,0.762,0.43,0.518,0.873,0.317,-0.4860000014305115,0.4909999966621399,0.652,0.604,0.609,0.419,0.38,0.388,0.465,0.454,0.449
72,chosensame/same1781/scene02676.png,128.062,17.029,23.601,20.518,37.656,23.707,54.148,48.508,20.0,29.12,31.385,46.011,82.0,163.991,246.033,142.014,58.009,46.53,90.0,299.883,210.262,120.83,91.049,83.199,13.153,0.855,0.507,0.408,0.802,0.474,0.505,0.772,0.333,-0.16200000047683716,0.5989999771118164,0.517,0.551,0.557,0.42,0.377,0.387,0.6,0.59,0.577
73,chosensame/same1781/scene01406.png,130.614,16.492,15.62,16.125,38.471,18.028,47.074,43.738,25.0,27.019,28.46,49.244,92.179,170.018,243.074,150.233,69.231,41.593,72.0,281.187,209.938,117.958,92.195,79.511,18.439,0.864,0.468,0.461,0.601,0.382,0.534,1.118,0.379,-0.0020000000949949026,0.6399999856948853,0.636,0.625,0.625,0.371,0.333,0.339,0.449,0.445,0.444
