,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
11,0.365,0.066,0.061,0.118,0.121,0.059,0.136,0.059,0.068,0.091,0.091,0.253,0.794,0.542,0.313,0.608,0.414,0.194,0.414,0.229,0.153,0.254,0.827,0.428,0.469,0.475,0.577,0.66,0.167,0.418,0.455,0.472,0.477,0.227,0.23,0.234,0.406,0.374,0.375
12,0.379,0.048,0.043,0.125,0.106,0.062,0.152,0.045,0.077,0.088,0.088,0.182,0.745,0.564,0.339,0.667,0.485,0.182,0.41,0.227,0.167,0.258,0.786,0.386,0.444,0.562,0.373,0.727,0.296,0.387,0.543,0.564,0.562,0.217,0.244,0.246,0.698,0.679,0.678
13,0.343,0.061,0.051,0.115,0.093,0.047,0.123,0.072,0.089,0.072,0.094,0.224,0.774,0.551,0.331,0.634,0.428,0.189,0.442,0.222,0.154,0.307,0.807,0.486,0.428,0.59,0.421,0.686,0.131,0.484,0.326,0.417,0.417,0.101,0.164,0.164,0.381,0.298,0.299
14,0.334,0.039,0.025,0.11,0.089,0.063,0.161,0.039,0.035,0.089,0.102,0.297,0.778,0.487,0.321,0.628,0.37,0.157,0.297,0.175,0.122,0.21,0.72,0.446,0.529,0.464,0.368,0.689,0.33,0.334,0.697,0.599,0.596,0.199,0.229,0.234,0.466,0.46,0.454
15,0.422,0.063,0.063,0.13,0.124,0.053,0.201,0.061,0.088,0.08,0.082,0.191,0.788,0.599,0.378,0.616,0.441,0.193,0.414,0.221,0.167,0.3,0.903,0.401,0.466,0.49,0.558,0.747,0.351,0.487,0.436,0.415,0.415,0.135,0.157,0.166,0.31,0.298,0.3
16,0.332,0.059,0.059,0.139,0.129,0.065,0.101,0.055,0.074,0.095,0.095,0.221,0.756,0.535,0.304,0.655,0.479,0.203,0.433,0.231,0.166,0.295,0.759,0.424,0.469,0.5,0.488,0.71,0.097,0.45,0.587,0.529,0.533,0.319,0.262,0.278,0.465,0.436,0.437
17,0.448,0.073,0.066,0.166,0.167,0.062,0.228,0.052,0.083,0.075,0.07,0.166,0.78,0.614,0.394,0.626,0.448,0.166,0.416,0.222,0.147,0.291,0.911,0.371,0.399,0.631,0.556,0.654,0.49,0.465,0.312,0.369,0.365,0.131,0.167,0.173,0.331,0.31,0.308
18,0.354,0.077,0.07,0.094,0.098,0.034,0.138,0.057,0.065,0.076,0.073,0.272,0.711,0.439,0.223,0.703,0.402,0.171,0.443,0.215,0.163,0.268,0.579,0.211,0.386,0.696,0.518,0.749,0.236,0.381,0.393,0.416,0.418,0.195,0.196,0.197,0.302,0.307,0.306
19,0.363,0.065,0.071,0.098,0.116,0.038,0.087,0.054,0.079,0.09,0.089,0.211,0.715,0.516,0.24,0.699,0.443,0.213,0.495,0.278,0.19,0.321,0.685,0.345,0.43,0.562,0.476,0.675,0.099,0.459,0.318,0.332,0.332,0.212,0.203,0.203,0.25,0.225,0.225
20,0.338,0.056,0.048,0.112,0.068,0.056,0.119,0.058,0.058,0.082,0.091,0.269,0.781,0.514,0.296,0.625,0.384,0.154,0.366,0.221,0.154,0.23,0.763,0.461,0.421,0.648,0.437,0.689,0.13,0.368,0.533,0.56,0.562,0.376,0.271,0.278,0.353,0.388,0.39
21,0.355,0.076,0.08,0.124,0.119,0.031,0.086,0.06,0.082,0.091,0.075,0.207,0.678,0.472,0.203,0.735,0.433,0.223,0.527,0.27,0.21,0.339,0.596,0.27,0.423,0.59,0.497,0.769,0.113,0.461,0.42,0.441,0.429,0.188,0.242,0.241,0.292,0.303,0.304
22,0.298,0.058,0.06,0.124,0.119,0.066,0.092,0.042,0.066,0.088,0.09,0.302,0.772,0.473,0.267,0.635,0.428,0.174,0.405,0.207,0.162,0.265,0.692,0.409,0.43,0.549,0.518,0.774,0.09,0.417,0.41,0.361,0.363,0.253,0.243,0.248,0.284,0.252,0.25
23,0.378,0.062,0.065,0.128,0.125,0.052,0.156,0.043,0.097,0.091,0.075,0.174,0.731,0.558,0.337,0.682,0.473,0.183,0.43,0.223,0.18,0.36,0.76,0.383,0.426,0.568,0.512,0.797,0.35,0.528,0.392,0.414,0.418,0.158,0.185,0.189,0.481,0.48,0.481
24,0.366,0.065,0.062,0.124,0.112,0.046,0.12,0.055,0.095,0.082,0.079,0.187,0.73,0.551,0.305,0.684,0.456,0.197,0.474,0.246,0.188,0.349,0.748,0.406,0.416,0.604,0.447,0.755,0.198,0.51,0.377,0.42,0.414,0.132,0.156,0.155,0.571,0.545,0.549
25,0.336,0.049,0.049,0.111,0.104,0.045,0.105,0.055,0.086,0.075,0.086,0.245,0.734,0.49,0.259,0.679,0.422,0.202,0.44,0.233,0.19,0.312,0.67,0.365,0.459,0.515,0.395,0.805,0.176,0.459,0.589,0.551,0.548,0.178,0.219,0.22,0.373,0.371,0.371
26,0.366,0.065,0.06,0.141,0.134,0.059,0.125,0.041,0.075,0.085,0.085,0.182,0.74,0.558,0.317,0.673,0.481,0.199,0.44,0.241,0.158,0.307,0.77,0.399,0.452,0.489,0.539,0.648,0.237,0.456,0.51,0.481,0.484,0.274,0.255,0.27,0.448,0.433,0.436
27,0.382,0.043,0.051,0.106,0.118,0.075,0.195,0.05,0.06,0.052,0.068,0.218,0.792,0.575,0.391,0.61,0.41,0.115,0.312,0.193,0.139,0.226,0.876,0.478,0.369,0.568,0.603,0.711,0.463,0.37,0.316,0.352,0.344,0.21,0.143,0.149,0.387,0.334,0.341
28,0.367,0.052,0.059,0.111,0.119,0.069,0.168,0.057,0.069,0.081,0.074,0.222,0.782,0.565,0.367,0.623,0.427,0.161,0.402,0.199,0.15,0.268,0.842,0.468,0.4,0.609,0.474,0.745,0.292,0.43,0.471,0.486,0.488,0.237,0.174,0.176,0.308,0.292,0.292
29,0.346,0.065,0.07,0.137,0.131,0.054,0.097,0.053,0.085,0.092,0.092,0.193,0.727,0.537,0.288,0.687,0.471,0.203,0.463,0.249,0.175,0.309,0.726,0.406,0.438,0.536,0.519,0.695,0.09,0.45,0.349,0.356,0.363,0.2,0.206,0.206,0.501,0.486,0.49
30,0.394,0.077,0.077,0.135,0.127,0.045,0.117,0.054,0.072,0.108,0.112,0.17,0.707,0.537,0.26,0.707,0.438,0.224,0.51,0.278,0.179,0.286,0.706,0.326,0.439,0.547,0.527,0.636,0.097,0.405,0.368,0.477,0.474,0.272,0.296,0.304,0.354,0.378,0.378
31,0.352,0.057,0.052,0.137,0.113,0.063,0.148,0.051,0.074,0.074,0.069,0.204,0.761,0.557,0.352,0.649,0.477,0.188,0.422,0.205,0.159,0.29,0.797,0.43,0.445,0.513,0.474,0.767,0.29,0.447,0.383,0.444,0.441,0.187,0.185,0.188,0.506,0.489,0.492
32,0.364,0.041,0.054,0.12,0.111,0.065,0.158,0.047,0.067,0.076,0.052,0.248,0.801,0.561,0.356,0.599,0.367,0.128,0.305,0.21,0.133,0.256,0.87,0.542,0.42,0.543,0.572,0.625,0.333,0.427,0.676,0.562,0.565,0.198,0.203,0.202,0.328,0.306,0.304
33,0.326,0.064,0.064,0.125,0.115,0.048,0.053,0.057,0.071,0.091,0.095,0.203,0.714,0.511,0.238,0.7,0.427,0.211,0.493,0.273,0.185,0.273,0.678,0.433,0.428,0.58,0.438,0.67,0.033,0.39,0.511,0.493,0.491,0.29,0.397,0.394,0.408,0.403,0.401
34,0.31,0.049,0.051,0.122,0.104,0.062,0.086,0.058,0.056,0.071,0.075,0.277,0.784,0.514,0.29,0.621,0.416,0.171,0.405,0.224,0.158,0.231,0.769,0.49,0.422,0.568,0.431,0.697,0.102,0.372,0.405,0.44,0.454,0.203,0.223,0.226,0.412,0.421,0.418
35,0.324,0.036,0.054,0.098,0.116,0.067,0.117,0.051,0.066,0.07,0.051,0.273,0.785,0.516,0.313,0.619,0.371,0.136,0.339,0.21,0.16,0.254,0.774,0.528,0.401,0.505,0.549,0.753,0.224,0.41,0.527,0.488,0.488,0.198,0.196,0.198,0.331,0.297,0.295
36,0.355,0.05,0.055,0.123,0.124,0.056,0.136,0.049,0.091,0.081,0.07,0.19,0.75,0.564,0.345,0.661,0.491,0.201,0.426,0.219,0.176,0.336,0.792,0.426,0.472,0.475,0.461,0.794,0.269,0.508,0.597,0.522,0.526,0.181,0.204,0.214,0.325,0.322,0.321
37,0.38,0.062,0.06,0.149,0.132,0.062,0.124,0.07,0.07,0.093,0.094,0.216,0.766,0.55,0.294,0.643,0.418,0.194,0.451,0.256,0.17,0.271,0.794,0.409,0.43,0.549,0.48,0.656,0.128,0.421,0.473,0.464,0.467,0.225,0.235,0.241,0.495,0.492,0.489
38,0.385,0.056,0.052,0.158,0.152,0.093,0.18,0.057,0.068,0.101,0.094,0.163,0.76,0.597,0.395,0.65,0.453,0.163,0.4,0.208,0.158,0.265,0.852,0.477,0.407,0.699,0.397,0.751,0.257,0.408,0.561,0.53,0.53,0.216,0.203,0.21,0.443,0.425,0.421
39,0.361,0.051,0.053,0.12,0.115,0.047,0.135,0.049,0.088,0.079,0.075,0.216,0.758,0.543,0.317,0.652,0.46,0.197,0.416,0.226,0.177,0.33,0.773,0.396,0.474,0.481,0.46,0.774,0.275,0.506,0.608,0.535,0.537,0.191,0.21,0.219,0.398,0.38,0.379
40,0.364,0.061,0.067,0.131,0.137,0.06,0.125,0.042,0.089,0.088,0.081,0.19,0.762,0.573,0.334,0.647,0.463,0.192,0.45,0.24,0.173,0.341,0.823,0.451,0.427,0.532,0.525,0.712,0.228,0.527,0.393,0.377,0.384,0.189,0.221,0.219,0.445,0.423,0.422
41,0.362,0.057,0.044,0.128,0.106,0.089,0.15,0.057,0.075,0.083,0.089,0.153,0.74,0.594,0.383,0.673,0.449,0.187,0.423,0.212,0.15,0.261,0.82,0.519,0.442,0.533,0.424,0.7,0.224,0.388,0.403,0.389,0.392,0.267,0.222,0.226,0.38,0.349,0.35
42,0.339,0.065,0.066,0.137,0.137,0.064,0.119,0.046,0.073,0.086,0.09,0.238,0.768,0.531,0.312,0.64,0.457,0.192,0.43,0.22,0.155,0.283,0.771,0.422,0.447,0.52,0.55,0.697,0.173,0.442,0.475,0.438,0.439,0.282,0.25,0.271,0.354,0.336,0.334
43,0.353,0.028,0.042,0.119,0.133,0.083,0.159,0.045,0.078,0.071,0.077,0.231,0.795,0.567,0.38,0.606,0.406,0.157,0.336,0.199,0.144,0.239,0.869,0.547,0.467,0.39,0.479,0.715,0.344,0.394,0.57,0.55,0.55,0.2,0.195,0.193,0.313,0.302,0.301
44,0.352,0.065,0.064,0.135,0.13,0.051,0.112,0.051,0.085,0.083,0.083,0.184,0.722,0.541,0.301,0.692,0.496,0.204,0.451,0.24,0.171,0.332,0.726,0.381,0.452,0.518,0.512,0.705,0.173,0.48,0.49,0.432,0.435,0.259,0.237,0.25,0.31,0.309,0.308
45,0.376,0.059,0.067,0.136,0.137,0.064,0.147,0.063,0.073,0.093,0.093,0.199,0.753,0.554,0.325,0.658,0.449,0.199,0.439,0.23,0.157,0.261,0.782,0.396,0.453,0.484,0.548,0.675,0.17,0.397,0.502,0.479,0.486,0.242,0.22,0.227,0.382,0.373,0.373
46,0.339,0.055,0.043,0.136,0.125,0.077,0.117,0.054,0.055,0.089,0.091,0.212,0.746,0.537,0.318,0.666,0.428,0.142,0.344,0.224,0.147,0.218,0.748,0.47,0.413,0.714,0.405,0.648,0.126,0.327,0.519,0.461,0.463,0.267,0.234,0.243,0.424,0.362,0.363
47,0.354,0.059,0.058,0.144,0.137,0.067,0.121,0.047,0.061,0.095,0.095,0.221,0.74,0.523,0.29,0.672,0.468,0.187,0.42,0.233,0.157,0.282,0.722,0.361,0.445,0.525,0.5,0.666,0.16,0.42,0.501,0.463,0.464,0.268,0.239,0.249,0.318,0.311,0.31
48,0.337,0.071,0.064,0.137,0.146,0.046,0.101,0.055,0.064,0.078,0.086,0.219,0.738,0.52,0.283,0.675,0.465,0.192,0.446,0.237,0.146,0.292,0.715,0.391,0.43,0.563,0.523,0.609,0.095,0.433,0.47,0.434,0.441,0.285,0.25,0.264,0.411,0.392,0.393
49,0.312,0.044,0.032,0.123,0.098,0.072,0.114,0.036,0.064,0.063,0.056,0.316,0.791,0.475,0.282,0.612,0.372,0.143,0.32,0.2,0.16,0.257,0.721,0.454,0.447,0.621,0.358,0.791,0.354,0.42,0.688,0.585,0.589,0.212,0.218,0.222,0.485,0.448,0.448
50,0.367,0.062,0.067,0.113,0.128,0.073,0.137,0.053,0.069,0.094,0.09,0.173,0.747,0.578,0.349,0.664,0.47,0.177,0.443,0.23,0.176,0.266,0.808,0.455,0.4,0.588,0.52,0.756,0.183,0.401,0.142,0.238,0.237,0.312,0.162,0.165,0.144,0.139,0.139
51,0.316,0.035,0.043,0.126,0.128,0.084,0.116,0.054,0.046,0.073,0.079,0.264,0.775,0.52,0.324,0.631,0.377,0.141,0.311,0.203,0.133,0.185,0.765,0.552,0.453,0.41,0.565,0.647,0.156,0.293,0.574,0.447,0.456,0.253,0.244,0.25,0.261,0.249,0.251
52,0.327,0.067,0.066,0.117,0.122,0.052,0.089,0.051,0.075,0.092,0.086,0.257,0.748,0.491,0.252,0.664,0.435,0.192,0.44,0.238,0.178,0.304,0.686,0.377,0.436,0.546,0.532,0.739,0.08,0.458,0.371,0.409,0.414,0.257,0.272,0.274,0.395,0.382,0.384
53,0.384,0.069,0.065,0.13,0.125,0.042,0.146,0.054,0.088,0.099,0.088,0.183,0.733,0.55,0.313,0.68,0.436,0.209,0.464,0.238,0.188,0.33,0.751,0.383,0.45,0.517,0.519,0.781,0.223,0.485,0.462,0.479,0.483,0.192,0.211,0.215,0.517,0.513,0.51
54,0.357,0.036,0.051,0.116,0.13,0.092,0.177,0.058,0.058,0.064,0.069,0.25,0.788,0.544,0.368,0.616,0.365,0.127,0.337,0.182,0.127,0.21,0.82,0.532,0.377,0.548,0.524,0.69,0.317,0.341,0.489,0.44,0.438,0.201,0.178,0.178,0.38,0.348,0.351
55,0.413,0.056,0.052,0.127,0.122,0.072,0.202,0.045,0.074,0.088,0.091,0.166,0.744,0.579,0.368,0.668,0.445,0.193,0.414,0.211,0.163,0.282,0.805,0.375,0.466,0.495,0.474,0.764,0.431,0.422,0.704,0.528,0.531,0.252,0.208,0.213,0.537,0.512,0.514
56,0.385,0.067,0.064,0.13,0.131,0.049,0.161,0.044,0.093,0.088,0.083,0.161,0.731,0.571,0.347,0.682,0.484,0.198,0.446,0.224,0.179,0.341,0.777,0.384,0.444,0.525,0.528,0.79,0.346,0.5,0.515,0.484,0.485,0.182,0.208,0.207,0.393,0.374,0.372
57,0.292,0.034,0.036,0.098,0.109,0.077,0.12,0.034,0.07,0.062,0.067,0.287,0.784,0.5,0.326,0.621,0.424,0.153,0.348,0.174,0.156,0.261,0.747,0.491,0.44,0.581,0.33,0.886,0.354,0.42,0.537,0.469,0.473,0.202,0.197,0.211,0.62,0.542,0.542
58,0.365,0.057,0.055,0.132,0.12,0.062,0.128,0.055,0.086,0.085,0.08,0.205,0.749,0.545,0.308,0.663,0.471,0.195,0.444,0.237,0.183,0.323,0.763,0.382,0.439,0.546,0.441,0.763,0.205,0.487,0.497,0.516,0.52,0.214,0.235,0.234,0.58,0.567,0.566
59,0.361,0.052,0.052,0.123,0.12,0.056,0.144,0.047,0.077,0.082,0.07,0.261,0.787,0.533,0.316,0.617,0.423,0.175,0.381,0.218,0.164,0.296,0.802,0.407,0.459,0.498,0.5,0.743,0.305,0.48,0.497,0.479,0.481,0.174,0.208,0.211,0.278,0.294,0.293
60,0.372,0.045,0.051,0.105,0.108,0.108,0.194,0.048,0.064,0.063,0.086,0.179,0.761,0.582,0.406,0.649,0.421,0.151,0.368,0.179,0.151,0.242,0.833,0.506,0.41,0.516,0.516,0.834,0.416,0.373,0.482,0.415,0.417,0.227,0.175,0.181,0.316,0.314,0.313
61,0.347,0.061,0.049,0.147,0.126,0.073,0.105,0.051,0.054,0.083,0.086,0.227,0.762,0.536,0.296,0.647,0.425,0.158,0.376,0.243,0.142,0.218,0.769,0.452,0.42,0.621,0.47,0.577,0.119,0.337,0.416,0.405,0.412,0.247,0.246,0.254,0.319,0.316,0.32
62,0.322,0.053,0.053,0.119,0.122,0.072,0.118,0.054,0.034,0.091,0.098,0.256,0.756,0.504,0.304,0.655,0.395,0.163,0.362,0.204,0.109,0.153,0.714,0.484,0.45,0.453,0.602,0.528,0.091,0.234,0.549,0.446,0.443,0.328,0.283,0.285,0.285,0.279,0.276
63,0.325,0.044,0.044,0.125,0.106,0.084,0.106,0.044,0.044,0.098,0.079,0.276,0.788,0.523,0.308,0.615,0.374,0.12,0.282,0.22,0.12,0.182,0.789,0.543,0.426,0.433,0.71,0.539,0.145,0.296,0.355,0.413,0.413,0.286,0.271,0.274,0.196,0.165,0.171
64,0.355,0.046,0.059,0.147,0.147,0.062,0.124,0.041,0.066,0.093,0.093,0.166,0.706,0.541,0.311,0.708,0.479,0.208,0.458,0.232,0.188,0.311,0.709,0.39,0.454,0.508,0.417,0.8,0.145,0.439,0.661,0.578,0.582,0.295,0.292,0.293,0.406,0.334,0.339
65,0.361,0.053,0.058,0.135,0.129,0.063,0.12,0.059,0.057,0.106,0.102,0.224,0.737,0.516,0.278,0.675,0.429,0.182,0.422,0.24,0.175,0.262,0.709,0.375,0.431,0.465,0.55,0.72,0.108,0.388,0.359,0.428,0.426,0.258,0.235,0.24,0.442,0.42,0.422
66,0.345,0.049,0.038,0.121,0.109,0.073,0.147,0.055,0.064,0.058,0.064,0.245,0.765,0.523,0.33,0.644,0.404,0.136,0.309,0.199,0.154,0.227,0.754,0.453,0.44,0.623,0.431,0.765,0.29,0.352,0.658,0.53,0.536,0.191,0.186,0.186,0.569,0.549,0.548
67,0.367,0.051,0.044,0.132,0.124,0.075,0.177,0.039,0.054,0.068,0.066,0.267,0.797,0.532,0.344,0.604,0.366,0.141,0.329,0.191,0.131,0.21,0.818,0.462,0.429,0.619,0.457,0.678,0.486,0.348,0.532,0.539,0.532,0.23,0.226,0.231,0.704,0.712,0.706
68,0.384,0.067,0.069,0.132,0.132,0.05,0.106,0.06,0.079,0.104,0.104,0.185,0.735,0.549,0.271,0.678,0.45,0.222,0.5,0.278,0.189,0.308,0.752,0.367,0.444,0.529,0.486,0.672,0.072,0.454,0.35,0.383,0.383,0.199,0.23,0.231,0.325,0.274,0.276
69,0.354,0.055,0.037,0.105,0.089,0.05,0.139,0.051,0.032,0.077,0.093,0.249,0.763,0.516,0.31,0.647,0.375,0.137,0.319,0.218,0.133,0.156,0.741,0.464,0.429,0.716,0.393,0.603,0.202,0.241,0.472,0.494,0.492,0.29,0.25,0.253,0.42,0.445,0.445
70,0.357,0.051,0.051,0.103,0.104,0.058,0.104,0.058,0.081,0.106,0.087,0.183,0.726,0.543,0.29,0.688,0.47,0.195,0.447,0.253,0.184,0.333,0.733,0.398,0.436,0.495,0.443,0.718,0.115,0.484,0.489,0.455,0.455,0.231,0.247,0.247,0.396,0.367,0.367
71,0.371,0.06,0.06,0.133,0.126,0.056,0.134,0.056,0.084,0.09,0.082,0.168,0.735,0.567,0.33,0.678,0.483,0.196,0.434,0.238,0.189,0.322,0.776,0.406,0.452,0.513,0.5,0.785,0.199,0.475,0.496,0.484,0.484,0.199,0.22,0.221,0.493,0.481,0.483
72,0.337,0.045,0.043,0.115,0.11,0.061,0.105,0.058,0.061,0.084,0.091,0.246,0.754,0.508,0.278,0.657,0.415,0.177,0.371,0.233,0.152,0.245,0.718,0.414,0.477,0.516,0.404,0.644,0.102,0.373,0.618,0.524,0.529,0.275,0.249,0.257,0.364,0.353,0.353
73,0.338,0.063,0.063,0.124,0.117,0.064,0.081,0.052,0.064,0.094,0.091,0.175,0.722,0.547,0.291,0.692,0.483,0.21,0.483,0.256,0.169,0.256,0.734,0.435,0.435,0.562,0.447,0.652,0.033,0.37,0.663,0.439,0.443,0.256,0.313,0.312,0.447,0.401,0.398
74,0.391,0.042,0.051,0.138,0.133,0.076,0.201,0.051,0.063,0.072,0.082,0.225,0.797,0.582,0.392,0.603,0.397,0.164,0.365,0.195,0.138,0.227,0.896,0.481,0.449,0.455,0.522,0.7,0.4,0.376,0.345,0.281,0.28,0.153,0.153,0.156,0.256,0.227,0.228
75,0.332,0.043,0.054,0.108,0.12,0.067,0.12,0.052,0.065,0.066,0.06,0.284,0.799,0.518,0.313,0.602,0.38,0.14,0.35,0.215,0.168,0.262,0.799,0.511,0.4,0.503,0.577,0.772,0.237,0.435,0.513,0.475,0.478,0.2,0.192,0.194,0.322,0.299,0.299
76,0.338,0.057,0.058,0.122,0.122,0.054,0.125,0.046,0.081,0.075,0.074,0.243,0.765,0.523,0.31,0.644,0.463,0.189,0.411,0.214,0.165,0.322,0.754,0.4,0.46,0.501,0.509,0.762,0.249,0.5,0.554,0.5,0.5,0.205,0.217,0.228,0.411,0.38,0.378
77,0.373,0.059,0.063,0.141,0.138,0.061,0.132,0.048,0.071,0.1,0.096,0.158,0.728,0.572,0.33,0.685,0.506,0.207,0.438,0.241,0.166,0.304,0.775,0.391,0.473,0.474,0.521,0.681,0.184,0.444,0.528,0.487,0.487,0.301,0.251,0.26,0.348,0.342,0.342
78,0.385,0.046,0.049,0.154,0.138,0.083,0.181,0.067,0.067,0.081,0.099,0.211,0.77,0.569,0.366,0.638,0.431,0.145,0.349,0.211,0.109,0.217,0.828,0.429,0.415,0.682,0.403,0.511,0.214,0.34,0.505,0.41,0.411,0.223,0.221,0.225,0.406,0.373,0.378
79,0.34,0.057,0.054,0.125,0.117,0.063,0.154,0.042,0.091,0.068,0.072,0.254,0.766,0.521,0.336,0.643,0.455,0.192,0.393,0.186,0.154,0.31,0.752,0.4,0.489,0.454,0.534,0.818,0.379,0.482,0.547,0.511,0.509,0.166,0.191,0.19,0.679,0.656,0.659
80,0.362,0.061,0.055,0.136,0.127,0.053,0.131,0.044,0.083,0.088,0.086,0.179,0.729,0.55,0.318,0.685,0.48,0.205,0.441,0.231,0.179,0.323,0.746,0.392,0.465,0.486,0.487,0.766,0.244,0.472,0.526,0.52,0.521,0.267,0.238,0.252,0.415,0.406,0.407
81,0.287,0.034,0.026,0.092,0.083,0.054,0.096,0.038,0.076,0.06,0.081,0.31,0.789,0.481,0.29,0.615,0.404,0.152,0.336,0.196,0.152,0.279,0.726,0.483,0.452,0.596,0.278,0.767,0.175,0.454,0.886,0.696,0.675,0.23,0.222,0.219,0.448,0.423,0.408
82,0.321,0.045,0.045,0.144,0.128,0.102,0.132,0.048,0.064,0.072,0.08,0.273,0.804,0.532,0.346,0.595,0.388,0.177,0.375,0.195,0.145,0.227,0.83,0.552,0.472,0.535,0.398,0.735,0.247,0.382,0.71,0.599,0.602,0.305,0.251,0.257,0.622,0.623,0.622
83,0.277,0.067,0.059,0.149,0.12,0.067,0.037,0.055,0.046,0.074,0.074,0.286,0.73,0.444,0.206,0.684,0.42,0.157,0.379,0.24,0.13,0.185,0.603,0.405,0.414,0.705,0.477,0.536,0.047,0.27,0.601,0.546,0.551,0.471,0.5,0.502,0.445,0.452,0.451
84,0.364,0.064,0.072,0.099,0.121,0.036,0.088,0.059,0.08,0.097,0.095,0.182,0.696,0.526,0.251,0.718,0.457,0.218,0.493,0.275,0.194,0.317,0.681,0.357,0.442,0.526,0.496,0.697,0.074,0.442,0.31,0.342,0.342,0.208,0.194,0.194,0.212,0.194,0.194
