,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
23,0.36,0.066,0.063,0.126,0.134,0.055,0.121,0.053,0.074,0.063,0.066,0.226,0.779,0.553,0.314,0.627,0.406,0.174,0.394,0.24,0.113,0.253,0.839,0.475,0.442,0.599,0.603,0.471,0.355,0.404,0.483,0.42,0.432,0.24,0.226,0.235,0.387,0.361,0.363
24,0.354,0.075,0.058,0.131,0.145,0.046,0.105,0.041,0.062,0.065,0.075,0.227,0.767,0.541,0.292,0.641,0.393,0.186,0.393,0.249,0.145,0.228,0.803,0.476,0.473,0.55,0.633,0.582,0.285,0.356,0.593,0.407,0.411,0.339,0.304,0.305,0.352,0.333,0.339
25,0.357,0.072,0.056,0.12,0.12,0.04,0.129,0.05,0.089,0.064,0.058,0.208,0.755,0.546,0.318,0.656,0.468,0.179,0.418,0.228,0.129,0.329,0.792,0.404,0.428,0.658,0.529,0.566,0.453,0.502,0.7,0.525,0.525,0.243,0.218,0.223,0.574,0.518,0.517
26,0.336,0.03,0.038,0.117,0.126,0.061,0.135,0.043,0.042,0.061,0.061,0.277,0.809,0.534,0.336,0.588,0.362,0.101,0.236,0.201,0.101,0.144,0.864,0.558,0.428,0.482,0.68,0.502,0.497,0.245,0.792,0.577,0.58,0.277,0.243,0.253,0.397,0.317,0.317
27,0.378,0.082,0.076,0.15,0.148,0.049,0.107,0.058,0.057,0.084,0.073,0.181,0.731,0.551,0.28,0.682,0.435,0.181,0.46,0.271,0.139,0.222,0.769,0.4,0.393,0.764,0.556,0.513,0.215,0.326,0.477,0.426,0.429,0.345,0.271,0.287,0.519,0.476,0.478
28,0.339,0.062,0.043,0.117,0.109,0.052,0.119,0.05,0.081,0.056,0.072,0.268,0.773,0.511,0.294,0.634,0.365,0.151,0.367,0.221,0.15,0.276,0.767,0.479,0.411,0.78,0.434,0.679,0.381,0.435,0.605,0.478,0.479,0.187,0.194,0.202,0.501,0.478,0.478
29,0.406,0.063,0.06,0.13,0.136,0.047,0.136,0.052,0.095,0.073,0.076,0.164,0.758,0.596,0.326,0.652,0.443,0.207,0.474,0.27,0.165,0.34,0.87,0.429,0.437,0.635,0.456,0.611,0.435,0.521,0.666,0.535,0.566,0.236,0.225,0.233,0.528,0.467,0.484
30,0.359,0.08,0.078,0.129,0.141,0.048,0.093,0.06,0.068,0.075,0.068,0.204,0.766,0.564,0.298,0.643,0.432,0.183,0.449,0.266,0.129,0.258,0.834,0.475,0.408,0.686,0.612,0.485,0.191,0.401,0.475,0.357,0.361,0.316,0.262,0.279,0.297,0.299,0.3
31,0.36,0.061,0.065,0.141,0.143,0.075,0.158,0.06,0.048,0.066,0.052,0.185,0.729,0.549,0.348,0.685,0.45,0.177,0.418,0.203,0.118,0.207,0.762,0.42,0.423,0.704,0.492,0.581,0.491,0.302,0.486,0.409,0.413,0.249,0.222,0.225,0.327,0.307,0.306
32,0.337,0.064,0.075,0.118,0.134,0.048,0.086,0.058,0.068,0.077,0.069,0.22,0.758,0.538,0.288,0.653,0.434,0.192,0.432,0.251,0.144,0.26,0.784,0.463,0.444,0.599,0.589,0.574,0.167,0.398,0.585,0.476,0.476,0.318,0.262,0.283,0.403,0.369,0.369
33,0.35,0.067,0.065,0.144,0.154,0.068,0.092,0.057,0.069,0.069,0.07,0.183,0.766,0.584,0.327,0.642,0.459,0.189,0.446,0.258,0.132,0.264,0.866,0.512,0.424,0.659,0.516,0.512,0.178,0.411,0.559,0.459,0.461,0.28,0.246,0.262,0.408,0.353,0.353
34,0.363,0.066,0.064,0.111,0.119,0.03,0.119,0.044,0.089,0.073,0.06,0.237,0.764,0.527,0.282,0.645,0.402,0.2,0.46,0.245,0.149,0.319,0.777,0.405,0.435,0.638,0.496,0.608,0.474,0.495,0.556,0.459,0.461,0.222,0.225,0.235,0.459,0.423,0.422
35,0.308,0.053,0.057,0.123,0.128,0.059,0.08,0.048,0.053,0.074,0.067,0.26,0.771,0.512,0.286,0.637,0.389,0.143,0.35,0.228,0.117,0.223,0.765,0.53,0.409,0.66,0.567,0.513,0.143,0.35,0.543,0.463,0.466,0.315,0.29,0.303,0.418,0.389,0.385
36,0.346,0.056,0.056,0.115,0.115,0.052,0.118,0.048,0.068,0.061,0.052,0.23,0.759,0.53,0.302,0.651,0.396,0.154,0.364,0.23,0.115,0.249,0.775,0.465,0.423,0.619,0.571,0.5,0.408,0.382,0.68,0.53,0.529,0.262,0.241,0.244,0.471,0.413,0.419
37,0.337,0.069,0.074,0.118,0.124,0.048,0.096,0.048,0.069,0.072,0.061,0.209,0.735,0.527,0.286,0.678,0.427,0.185,0.434,0.242,0.148,0.286,0.739,0.445,0.426,0.632,0.596,0.612,0.254,0.422,0.623,0.459,0.473,0.23,0.217,0.234,0.486,0.419,0.415
38,0.377,0.064,0.064,0.111,0.111,0.052,0.133,0.052,0.074,0.064,0.06,0.221,0.79,0.568,0.325,0.613,0.399,0.162,0.399,0.244,0.126,0.244,0.882,0.481,0.406,0.733,0.525,0.516,0.469,0.398,0.541,0.476,0.485,0.286,0.235,0.255,0.477,0.421,0.427
39,0.343,0.061,0.061,0.104,0.114,0.042,0.116,0.042,0.073,0.067,0.061,0.28,0.79,0.51,0.282,0.613,0.405,0.156,0.385,0.229,0.125,0.28,0.792,0.412,0.405,0.724,0.526,0.546,0.442,0.457,0.611,0.409,0.414,0.247,0.237,0.238,0.412,0.365,0.365
40,0.349,0.073,0.069,0.126,0.127,0.04,0.092,0.044,0.076,0.07,0.061,0.247,0.755,0.52,0.262,0.656,0.393,0.198,0.452,0.258,0.139,0.292,0.755,0.433,0.438,0.624,0.559,0.539,0.301,0.445,0.363,0.301,0.311,0.195,0.174,0.193,0.22,0.214,0.213
41,0.371,0.07,0.07,0.137,0.138,0.039,0.117,0.062,0.059,0.062,0.07,0.195,0.762,0.567,0.313,0.647,0.43,0.156,0.43,0.254,0.117,0.195,0.833,0.456,0.363,0.855,0.511,0.461,0.242,0.301,0.633,0.485,0.487,0.285,0.262,0.264,0.432,0.411,0.412
42,0.366,0.067,0.07,0.118,0.128,0.053,0.124,0.046,0.077,0.075,0.07,0.213,0.766,0.555,0.314,0.643,0.434,0.173,0.422,0.241,0.127,0.272,0.821,0.435,0.41,0.664,0.581,0.527,0.404,0.423,0.487,0.393,0.398,0.27,0.242,0.259,0.341,0.318,0.318
43,0.367,0.061,0.055,0.128,0.127,0.063,0.128,0.047,0.08,0.065,0.073,0.193,0.766,0.579,0.34,0.643,0.443,0.184,0.422,0.239,0.127,0.28,0.856,0.479,0.436,0.678,0.453,0.531,0.46,0.435,0.612,0.463,0.463,0.219,0.212,0.215,0.54,0.49,0.485
44,0.449,0.074,0.066,0.118,0.145,0.067,0.199,0.053,0.067,0.077,0.067,0.184,0.805,0.623,0.374,0.593,0.368,0.158,0.394,0.25,0.093,0.184,1.0,0.476,0.401,0.653,0.66,0.372,0.696,0.31,0.497,0.383,0.39,0.258,0.197,0.209,0.455,0.424,0.428
45,0.367,0.073,0.073,0.145,0.149,0.07,0.12,0.057,0.052,0.078,0.077,0.189,0.762,0.573,0.326,0.648,0.456,0.178,0.424,0.246,0.115,0.201,0.841,0.452,0.42,0.629,0.635,0.467,0.232,0.31,0.491,0.387,0.398,0.307,0.227,0.263,0.432,0.343,0.35
46,0.35,0.066,0.061,0.139,0.136,0.057,0.109,0.06,0.055,0.078,0.081,0.204,0.759,0.554,0.314,0.651,0.444,0.178,0.416,0.241,0.129,0.219,0.81,0.462,0.428,0.673,0.516,0.535,0.186,0.336,0.447,0.389,0.393,0.277,0.232,0.249,0.306,0.271,0.271
47,0.341,0.064,0.059,0.144,0.146,0.062,0.096,0.051,0.063,0.09,0.081,0.21,0.76,0.559,0.314,0.65,0.445,0.177,0.426,0.245,0.122,0.26,0.818,0.49,0.415,0.693,0.488,0.498,0.145,0.4,0.496,0.461,0.465,0.275,0.255,0.272,0.455,0.404,0.41
48,0.333,0.055,0.075,0.117,0.155,0.065,0.094,0.054,0.041,0.081,0.063,0.266,0.778,0.527,0.294,0.628,0.374,0.128,0.345,0.242,0.108,0.198,0.798,0.535,0.371,0.7,0.707,0.446,0.188,0.315,0.42,0.403,0.404,0.312,0.286,0.311,0.275,0.273,0.273
49,0.38,0.051,0.058,0.146,0.149,0.078,0.157,0.063,0.052,0.068,0.064,0.193,0.772,0.579,0.357,0.636,0.446,0.158,0.387,0.223,0.113,0.196,0.866,0.446,0.408,0.696,0.482,0.507,0.424,0.308,0.478,0.412,0.417,0.211,0.176,0.186,0.327,0.299,0.303
50,0.367,0.074,0.067,0.133,0.141,0.047,0.086,0.055,0.062,0.087,0.084,0.156,0.726,0.57,0.289,0.687,0.454,0.188,0.461,0.282,0.141,0.273,0.79,0.447,0.408,0.699,0.522,0.5,0.116,0.397,0.534,0.422,0.44,0.311,0.27,0.297,0.407,0.382,0.386
51,0.349,0.069,0.074,0.131,0.131,0.044,0.085,0.058,0.064,0.077,0.071,0.218,0.745,0.532,0.268,0.667,0.431,0.182,0.459,0.264,0.14,0.263,0.759,0.425,0.397,0.738,0.518,0.53,0.158,0.394,0.443,0.363,0.371,0.289,0.241,0.263,0.26,0.263,0.261
52,0.362,0.06,0.054,0.116,0.135,0.076,0.152,0.038,0.078,0.06,0.069,0.19,0.762,0.572,0.362,0.647,0.476,0.191,0.419,0.21,0.135,0.229,0.841,0.441,0.456,0.581,0.5,0.643,0.636,0.354,0.48,0.382,0.383,0.254,0.229,0.236,0.475,0.453,0.455
53,0.359,0.048,0.058,0.122,0.132,0.051,0.116,0.051,0.086,0.066,0.071,0.224,0.752,0.536,0.295,0.659,0.422,0.179,0.401,0.243,0.152,0.288,0.774,0.424,0.446,0.582,0.495,0.626,0.404,0.437,0.6,0.48,0.481,0.161,0.17,0.178,0.374,0.306,0.305
54,0.338,0.063,0.071,0.142,0.144,0.083,0.102,0.045,0.047,0.078,0.088,0.21,0.765,0.56,0.327,0.644,0.42,0.147,0.351,0.238,0.1,0.183,0.828,0.533,0.419,0.603,0.736,0.42,0.181,0.284,0.493,0.377,0.382,0.329,0.285,0.297,0.246,0.225,0.229
55,0.36,0.036,0.048,0.108,0.122,0.045,0.137,0.051,0.072,0.058,0.051,0.257,0.778,0.533,0.31,0.629,0.401,0.173,0.406,0.223,0.152,0.269,0.806,0.431,0.426,0.636,0.372,0.682,0.503,0.428,0.346,0.282,0.29,0.193,0.188,0.189,0.212,0.173,0.175
56,0.375,0.059,0.056,0.118,0.109,0.047,0.152,0.045,0.071,0.062,0.075,0.22,0.765,0.548,0.325,0.644,0.379,0.176,0.432,0.223,0.124,0.256,0.81,0.456,0.407,0.747,0.426,0.556,0.548,0.398,0.585,0.506,0.512,0.229,0.209,0.216,0.547,0.503,0.502
57,0.341,0.063,0.061,0.133,0.133,0.06,0.109,0.055,0.055,0.084,0.078,0.217,0.764,0.548,0.316,0.646,0.441,0.175,0.416,0.232,0.11,0.22,0.807,0.469,0.421,0.651,0.53,0.474,0.185,0.341,0.587,0.45,0.443,0.275,0.233,0.256,0.506,0.468,0.469
58,0.338,0.058,0.067,0.109,0.12,0.04,0.09,0.06,0.07,0.08,0.076,0.248,0.755,0.507,0.259,0.656,0.427,0.189,0.447,0.248,0.119,0.268,0.735,0.396,0.423,0.675,0.477,0.48,0.127,0.409,0.491,0.469,0.482,0.276,0.242,0.255,0.34,0.322,0.329
59,0.351,0.028,0.051,0.114,0.151,0.045,0.142,0.051,0.063,0.07,0.063,0.285,0.802,0.521,0.314,0.597,0.372,0.149,0.351,0.211,0.125,0.225,0.831,0.465,0.425,0.575,0.449,0.592,0.439,0.377,0.651,0.535,0.537,0.273,0.238,0.251,0.356,0.314,0.322
60,0.327,0.05,0.061,0.109,0.118,0.063,0.095,0.055,0.057,0.072,0.06,0.239,0.77,0.539,0.307,0.638,0.381,0.143,0.357,0.235,0.129,0.239,0.804,0.556,0.401,0.647,0.584,0.549,0.231,0.375,0.477,0.401,0.403,0.257,0.233,0.249,0.243,0.253,0.252
61,0.357,0.044,0.039,0.112,0.115,0.042,0.155,0.044,0.084,0.057,0.059,0.222,0.763,0.546,0.344,0.647,0.431,0.176,0.374,0.202,0.115,0.283,0.803,0.439,0.471,0.487,0.472,0.569,0.647,0.437,0.632,0.547,0.547,0.195,0.191,0.192,0.574,0.515,0.514
62,0.373,0.075,0.078,0.131,0.129,0.041,0.083,0.052,0.073,0.081,0.083,0.191,0.725,0.533,0.244,0.689,0.426,0.197,0.477,0.29,0.155,0.285,0.736,0.378,0.413,0.712,0.531,0.534,0.127,0.414,0.423,0.35,0.363,0.261,0.225,0.245,0.394,0.339,0.348
63,0.374,0.042,0.05,0.131,0.147,0.061,0.15,0.054,0.077,0.08,0.064,0.229,0.788,0.575,0.351,0.615,0.389,0.173,0.393,0.224,0.147,0.269,0.89,0.517,0.44,0.546,0.474,0.656,0.499,0.437,0.448,0.373,0.378,0.224,0.204,0.213,0.247,0.239,0.238
64,0.347,0.052,0.041,0.128,0.129,0.066,0.129,0.055,0.055,0.058,0.052,0.256,0.769,0.514,0.297,0.639,0.367,0.128,0.329,0.219,0.11,0.219,0.765,0.458,0.389,0.844,0.419,0.502,0.43,0.343,0.612,0.521,0.518,0.183,0.186,0.186,0.413,0.362,0.358
65,0.354,0.072,0.084,0.13,0.141,0.042,0.083,0.041,0.077,0.079,0.074,0.212,0.73,0.519,0.248,0.683,0.437,0.194,0.471,0.271,0.136,0.295,0.723,0.378,0.412,0.687,0.569,0.502,0.186,0.432,0.527,0.432,0.443,0.298,0.269,0.295,0.404,0.375,0.38
66,0.354,0.085,0.081,0.134,0.142,0.037,0.078,0.049,0.065,0.085,0.075,0.203,0.723,0.52,0.244,0.691,0.443,0.199,0.487,0.276,0.146,0.276,0.716,0.377,0.409,0.715,0.568,0.529,0.13,0.399,0.492,0.414,0.425,0.332,0.298,0.31,0.32,0.323,0.324
67,0.345,0.053,0.069,0.115,0.119,0.056,0.102,0.049,0.067,0.075,0.053,0.262,0.745,0.53,0.287,0.667,0.412,0.17,0.409,0.245,0.129,0.276,0.756,0.449,0.416,0.642,0.545,0.527,0.322,0.414,0.417,0.356,0.354,0.22,0.205,0.215,0.259,0.236,0.236
68,0.35,0.073,0.081,0.147,0.17,0.06,0.102,0.05,0.049,0.083,0.074,0.252,0.773,0.522,0.277,0.634,0.392,0.152,0.411,0.25,0.105,0.214,0.783,0.449,0.37,0.762,0.647,0.42,0.173,0.338,0.418,0.33,0.335,0.299,0.247,0.268,0.436,0.398,0.399
69,0.375,0.054,0.06,0.112,0.131,0.047,0.112,0.056,0.075,0.08,0.083,0.215,0.794,0.58,0.318,0.608,0.402,0.177,0.392,0.263,0.131,0.252,0.908,0.51,0.452,0.567,0.553,0.498,0.259,0.414,0.566,0.521,0.522,0.261,0.25,0.255,0.4,0.382,0.382
70,0.332,0.076,0.067,0.141,0.133,0.05,0.091,0.058,0.059,0.074,0.071,0.232,0.762,0.53,0.29,0.647,0.409,0.174,0.432,0.24,0.125,0.249,0.779,0.487,0.403,0.75,0.534,0.521,0.145,0.385,0.5,0.407,0.413,0.3,0.244,0.266,0.378,0.334,0.337
71,0.364,0.075,0.068,0.165,0.163,0.057,0.115,0.068,0.057,0.073,0.073,0.201,0.766,0.566,0.316,0.642,0.441,0.182,0.421,0.25,0.124,0.201,0.839,0.458,0.432,0.669,0.572,0.496,0.18,0.313,0.565,0.443,0.456,0.296,0.259,0.275,0.443,0.433,0.436
72,0.361,0.073,0.06,0.135,0.134,0.052,0.092,0.041,0.085,0.078,0.092,0.174,0.719,0.545,0.277,0.695,0.453,0.176,0.445,0.27,0.135,0.292,0.746,0.408,0.396,0.796,0.462,0.5,0.198,0.42,0.416,0.397,0.395,0.261,0.244,0.25,0.346,0.32,0.322
73,0.379,0.067,0.071,0.137,0.147,0.042,0.127,0.042,0.074,0.067,0.061,0.179,0.748,0.569,0.316,0.664,0.443,0.179,0.443,0.253,0.137,0.295,0.815,0.429,0.404,0.757,0.496,0.542,0.509,0.444,0.523,0.433,0.432,0.244,0.222,0.231,0.306,0.294,0.292
74,0.321,0.049,0.057,0.127,0.149,0.072,0.115,0.057,0.046,0.072,0.072,0.287,0.803,0.517,0.313,0.596,0.368,0.138,0.333,0.207,0.104,0.172,0.825,0.538,0.414,0.572,0.654,0.502,0.259,0.289,0.526,0.391,0.388,0.323,0.264,0.278,0.4,0.356,0.356
75,0.275,0.049,0.054,0.155,0.154,0.087,0.086,0.071,0.071,0.049,0.054,0.223,0.757,0.534,0.345,0.654,0.464,0.172,0.4,0.189,0.121,0.207,0.777,0.56,0.43,0.589,0.495,0.64,0.183,0.317,0.606,0.469,0.475,0.242,0.224,0.233,0.282,0.269,0.267
76,0.352,0.063,0.08,0.112,0.133,0.047,0.1,0.052,0.053,0.095,0.077,0.229,0.754,0.527,0.281,0.656,0.429,0.155,0.385,0.253,0.132,0.19,0.764,0.427,0.403,0.641,0.701,0.522,0.137,0.29,0.509,0.398,0.407,0.304,0.283,0.302,0.392,0.371,0.373
77,0.336,0.044,0.056,0.109,0.117,0.056,0.104,0.049,0.071,0.073,0.057,0.229,0.741,0.516,0.289,0.671,0.399,0.153,0.36,0.235,0.126,0.267,0.732,0.466,0.425,0.598,0.532,0.536,0.291,0.398,0.658,0.529,0.527,0.255,0.243,0.253,0.36,0.32,0.324
78,0.314,0.038,0.044,0.108,0.114,0.061,0.116,0.046,0.069,0.064,0.055,0.289,0.787,0.5,0.303,0.617,0.411,0.146,0.324,0.198,0.116,0.239,0.771,0.453,0.451,0.56,0.488,0.586,0.42,0.387,0.646,0.482,0.488,0.218,0.196,0.206,0.351,0.296,0.297
79,0.349,0.058,0.039,0.182,0.155,0.063,0.121,0.045,0.045,0.079,0.078,0.271,0.81,0.544,0.318,0.586,0.369,0.132,0.306,0.228,0.12,0.175,0.883,0.539,0.431,0.738,0.485,0.526,0.311,0.299,0.665,0.546,0.549,0.351,0.3,0.31,0.671,0.622,0.62
80,0.294,0.048,0.057,0.123,0.13,0.078,0.084,0.049,0.051,0.066,0.067,0.281,0.809,0.536,0.327,0.587,0.389,0.138,0.309,0.215,0.106,0.195,0.869,0.625,0.447,0.494,0.75,0.493,0.171,0.332,0.461,0.366,0.368,0.265,0.226,0.245,0.248,0.22,0.222
81,0.381,0.033,0.048,0.119,0.132,0.074,0.159,0.043,0.053,0.075,0.079,0.255,0.797,0.543,0.327,0.603,0.392,0.093,0.248,0.223,0.096,0.185,0.856,0.436,0.375,0.628,0.675,0.43,0.55,0.307,0.573,0.52,0.521,0.243,0.223,0.232,0.4,0.363,0.373
82,0.355,0.075,0.077,0.141,0.146,0.055,0.096,0.055,0.059,0.079,0.078,0.218,0.764,0.545,0.286,0.646,0.428,0.182,0.441,0.259,0.118,0.264,0.803,0.446,0.413,0.69,0.589,0.456,0.148,0.409,0.445,0.409,0.412,0.31,0.288,0.295,0.359,0.347,0.349
83,0.366,0.072,0.076,0.141,0.146,0.054,0.106,0.057,0.062,0.093,0.091,0.189,0.735,0.546,0.286,0.678,0.423,0.18,0.436,0.26,0.119,0.233,0.766,0.426,0.413,0.671,0.597,0.458,0.138,0.344,0.466,0.421,0.42,0.37,0.255,0.28,0.386,0.334,0.331
84,0.314,0.046,0.059,0.135,0.136,0.072,0.102,0.064,0.04,0.072,0.072,0.266,0.788,0.534,0.325,0.616,0.384,0.133,0.314,0.214,0.112,0.171,0.825,0.583,0.424,0.527,0.729,0.523,0.183,0.278,0.561,0.435,0.439,0.302,0.261,0.267,0.266,0.247,0.246
